date,region_id,acquisition_time,time_source,time_quality,scope,sector,band_low_m,band_high_m,band_mid_m,n_valid,n_wet,f_wet,f_wet_smooth,above_crossing_fraction,crossing_fraction,sector_relative_threshold_fraction,below_sector_relative_threshold
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,N,2000.0,2100.0,2050.0,59,0,0.0,0.0,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,N,2100.0,2200.0,2150.0,52,0,0.0,0.0,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,N,2200.0,2300.0,2250.0,65,0,0.0,0.0,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,N,2300.0,2400.0,2350.0,101,0,0.0,0.0,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,N,2400.0,2500.0,2450.0,117,0,0.0,0.0,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,N,2500.0,2600.0,2550.0,130,2,0.015384615384615385,0.015384615384615385,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,N,2600.0,2700.0,2650.0,166,42,0.25301204819277107,0.25301204819277107,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,N,2700.0,2800.0,2750.0,210,131,0.6238095238095238,0.6238095238095238,True,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,N,2800.0,2900.0,2850.0,240,212,0.8833333333333333,0.8833333333333333,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,N,2900.0,3000.0,2950.0,175,168,0.96,0.9358974358974359,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,N,3000.0,3100.0,3050.0,78,73,0.9358974358974359,0.96,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,N,3100.0,3200.0,3150.0,54,52,0.9629629629629629,0.9358974358974359,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,N,3200.0,3300.0,3250.0,29,23,0.7931034482758621,0.8461538461538461,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,N,3300.0,3400.0,3350.0,13,11,0.8461538461538461,0.8461538461538461,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,N,3400.0,3500.0,3450.0,6,6,1.0,1.0,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,N,3500.0,3600.0,3550.0,1,1,1.0,1.0,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,E,1900.0,2000.0,1950.0,9,0,0.0,0.0,False,0.5,0.7896103896103897,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2000.0,2100.0,2050.0,12,0,0.0,0.0,False,0.5,0.7896103896103897,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2100.0,2200.0,2150.0,34,0,0.0,0.0,False,0.5,0.7896103896103897,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2200.0,2300.0,2250.0,67,0,0.0,0.0,False,0.5,0.7896103896103897,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2300.0,2400.0,2350.0,67,0,0.0,0.0,False,0.5,0.7896103896103897,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2400.0,2500.0,2450.0,97,0,0.0,0.0,False,0.5,0.7896103896103897,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2500.0,2600.0,2550.0,140,0,0.0,0.0,False,0.5,0.7896103896103897,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2600.0,2700.0,2650.0,190,34,0.17894736842105263,0.17894736842105263,False,0.5,0.7896103896103897,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2700.0,2800.0,2750.0,250,142,0.568,0.568,True,0.5,0.7896103896103897,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2800.0,2900.0,2850.0,306,277,0.9052287581699346,0.9052287581699346,True,0.5,0.7896103896103897,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2900.0,3000.0,2950.0,300,298,0.9933333333333333,0.9521531100478469,True,0.5,0.7896103896103897,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3000.0,3100.0,3050.0,209,199,0.9521531100478469,0.9586776859504132,True,0.5,0.7896103896103897,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3100.0,3200.0,3150.0,121,116,0.9586776859504132,0.9586776859504132,True,0.5,0.7896103896103897,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3200.0,3300.0,3250.0,77,76,0.987012987012987,0.987012987012987,True,0.5,0.7896103896103897,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3300.0,3400.0,3350.0,48,48,1.0,0.987012987012987,True,0.5,0.7896103896103897,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3400.0,3500.0,3450.0,18,16,0.8888888888888888,0.8888888888888888,True,0.5,0.7896103896103897,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3500.0,3600.0,3550.0,5,4,0.8,0.8888888888888888,True,0.5,0.7896103896103897,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3600.0,3700.0,3650.0,2,2,1.0,0.9,True,0.5,0.7896103896103897,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,S,1900.0,2000.0,1950.0,15,0,0.0,0.0,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2000.0,2100.0,2050.0,48,0,0.0,0.0,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2100.0,2200.0,2150.0,55,0,0.0,0.0,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2200.0,2300.0,2250.0,64,0,0.0,0.0,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2300.0,2400.0,2350.0,111,0,0.0,0.0,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2400.0,2500.0,2450.0,140,0,0.0,0.0,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2500.0,2600.0,2550.0,166,0,0.0,0.0,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2600.0,2700.0,2650.0,193,3,0.015544041450777202,0.015544041450777202,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2700.0,2800.0,2750.0,214,51,0.2383177570093458,0.2383177570093458,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2800.0,2900.0,2850.0,216,157,0.7268518518518519,0.7268518518518519,True,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2900.0,3000.0,2950.0,260,229,0.8807692307692307,0.8807692307692307,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3000.0,3100.0,3050.0,218,195,0.8944954128440367,0.8944954128440367,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3100.0,3200.0,3150.0,123,119,0.967479674796748,0.967479674796748,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3200.0,3300.0,3250.0,83,83,1.0,0.9814814814814815,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3300.0,3400.0,3350.0,54,53,0.9814814814814815,1.0,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3400.0,3500.0,3450.0,25,25,1.0,1.0,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3500.0,3600.0,3550.0,8,8,1.0,1.0,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3600.0,3700.0,3650.0,1,1,1.0,1.0,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2000.0,2100.0,2050.0,1,0,0.0,0.0,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2100.0,2200.0,2150.0,10,0,0.0,0.0,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2200.0,2300.0,2250.0,20,0,0.0,0.0,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2300.0,2400.0,2350.0,14,0,0.0,0.0,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2400.0,2500.0,2450.0,14,0,0.0,0.0,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2500.0,2600.0,2550.0,44,1,0.022727272727272728,0.022727272727272728,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2600.0,2700.0,2650.0,80,28,0.35,0.35,False,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2700.0,2800.0,2750.0,117,81,0.6923076923076923,0.6923076923076923,True,0.5,0.8,True
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2800.0,2900.0,2850.0,179,155,0.8659217877094972,0.8659217877094972,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2900.0,3000.0,2950.0,128,120,0.9375,0.9041095890410958,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3000.0,3100.0,3050.0,73,66,0.9041095890410958,0.9375,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3100.0,3200.0,3150.0,41,40,0.975609756097561,0.9041095890410958,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3200.0,3300.0,3250.0,33,27,0.8181818181818182,0.975609756097561,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3300.0,3400.0,3350.0,17,17,1.0,1.0,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3400.0,3500.0,3450.0,5,5,1.0,1.0,True,0.5,0.8,False
2023-06-04,,2023-06-04T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3500.0,3600.0,3550.0,1,1,1.0,1.0,True,0.5,0.8,False
