date,region_id,acquisition_time,time_source,time_quality,scope,sector,band_low_m,band_high_m,band_mid_m,n_valid,n_wet,f_wet,f_wet_smooth,above_crossing_fraction,crossing_fraction,sector_relative_threshold_fraction,below_sector_relative_threshold
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,N,2500.0,2600.0,2550.0,130,110,0.8461538461538461,0.8461538461538461,True,0.5,0.7614457831325301,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,N,2600.0,2700.0,2650.0,166,158,0.9518072289156626,0.9518072289156626,True,0.5,0.7614457831325301,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,N,2700.0,2800.0,2750.0,210,206,0.9809523809523809,0.9518072289156626,True,0.5,0.7614457831325301,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,N,2800.0,2900.0,2850.0,240,225,0.9375,0.9375,True,0.5,0.7614457831325301,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,N,2900.0,3000.0,2950.0,175,104,0.5942857142857143,0.5942857142857143,True,0.5,0.7614457831325301,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,N,3000.0,3100.0,3050.0,78,29,0.3717948717948718,0.3717948717948718,False,0.5,0.7614457831325301,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,N,3100.0,3200.0,3150.0,54,13,0.24074074074074073,0.24074074074074073,False,0.5,0.7614457831325301,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,N,3200.0,3300.0,3250.0,29,3,0.10344827586206896,0.24074074074074073,False,0.5,0.7614457831325301,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,N,3300.0,3400.0,3350.0,13,4,0.3076923076923077,0.3076923076923077,False,0.5,0.7614457831325301,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,N,3400.0,3500.0,3450.0,6,4,0.6666666666666666,0.6666666666666666,True,0.5,0.7614457831325301,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,N,3500.0,3600.0,3550.0,1,1,1.0,0.8333333333333333,True,0.5,0.7614457831325301,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,E,1900.0,2000.0,1950.0,9,0,0.0,0.0,False,0.5,0.7712418300653595,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2000.0,2100.0,2050.0,12,0,0.0,0.0,False,0.5,0.7712418300653595,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2100.0,2200.0,2150.0,34,0,0.0,0.0,False,0.5,0.7712418300653595,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2200.0,2300.0,2250.0,67,0,0.0,0.0,False,0.5,0.7712418300653595,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2300.0,2400.0,2350.0,67,2,0.029850746268656716,0.029850746268656716,False,0.5,0.7712418300653595,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2400.0,2500.0,2450.0,97,40,0.41237113402061853,0.41237113402061853,False,0.5,0.7712418300653595,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2500.0,2600.0,2550.0,140,115,0.8214285714285714,0.8214285714285714,True,0.5,0.7712418300653595,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2600.0,2700.0,2650.0,190,181,0.9526315789473684,0.9526315789473684,True,0.5,0.7712418300653595,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2700.0,2800.0,2750.0,250,247,0.988,0.9640522875816994,True,0.5,0.7712418300653595,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2800.0,2900.0,2850.0,306,295,0.9640522875816994,0.9640522875816994,True,0.5,0.7712418300653595,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2900.0,3000.0,2950.0,300,286,0.9533333333333334,0.9533333333333334,True,0.5,0.7712418300653595,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3000.0,3100.0,3050.0,209,187,0.8947368421052632,0.8947368421052632,True,0.5,0.7712418300653595,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3100.0,3200.0,3150.0,121,104,0.859504132231405,0.859504132231405,True,0.5,0.7712418300653595,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3200.0,3300.0,3250.0,77,51,0.6623376623376623,0.6623376623376623,True,0.5,0.7712418300653595,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3300.0,3400.0,3350.0,48,20,0.4166666666666667,0.5,True,0.5,0.7712418300653595,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3400.0,3500.0,3450.0,18,9,0.5,0.4166666666666667,False,0.5,0.7712418300653595,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3500.0,3600.0,3550.0,5,1,0.2,0.5,True,0.5,0.7712418300653595,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3600.0,3700.0,3650.0,2,1,0.5,0.35,False,0.5,0.7712418300653595,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,S,1900.0,2000.0,1950.0,15,0,0.0,0.0,False,0.5,0.7962962962962963,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2000.0,2100.0,2050.0,48,0,0.0,0.0,False,0.5,0.7962962962962963,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2100.0,2200.0,2150.0,55,0,0.0,0.0,False,0.5,0.7962962962962963,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2200.0,2300.0,2250.0,64,0,0.0,0.0,False,0.5,0.7962962962962963,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2300.0,2400.0,2350.0,111,0,0.0,0.0,False,0.5,0.7962962962962963,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2400.0,2500.0,2450.0,140,2,0.014285714285714285,0.014285714285714285,False,0.5,0.7962962962962963,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2500.0,2600.0,2550.0,166,64,0.3855421686746988,0.3855421686746988,False,0.5,0.7962962962962963,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2600.0,2700.0,2650.0,193,147,0.7616580310880829,0.7616580310880829,True,0.5,0.7962962962962963,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2700.0,2800.0,2750.0,214,205,0.9579439252336449,0.9579439252336449,True,0.5,0.7962962962962963,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2800.0,2900.0,2850.0,216,215,0.9953703703703703,0.9953703703703703,True,0.5,0.7962962962962963,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2900.0,3000.0,2950.0,260,259,0.9961538461538462,0.9953703703703703,True,0.5,0.7962962962962963,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3000.0,3100.0,3050.0,218,214,0.981651376146789,0.983739837398374,True,0.5,0.7962962962962963,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3100.0,3200.0,3150.0,123,121,0.983739837398374,0.981651376146789,True,0.5,0.7962962962962963,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3200.0,3300.0,3250.0,83,66,0.7951807228915663,0.7951807228915663,True,0.5,0.7962962962962963,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3300.0,3400.0,3350.0,54,39,0.7222222222222222,0.7222222222222222,True,0.5,0.7962962962962963,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3400.0,3500.0,3450.0,25,13,0.52,0.7222222222222222,True,0.5,0.7962962962962963,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3500.0,3600.0,3550.0,8,7,0.875,0.52,True,0.5,0.7962962962962963,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3600.0,3700.0,3650.0,1,0,0.0,0.4375,False,0.5,0.7962962962962963,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2000.0,2100.0,2050.0,1,0,0.0,0.0,False,0.5,0.7794871794871795,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2100.0,2200.0,2150.0,10,0,0.0,0.0,False,0.5,0.7794871794871795,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2200.0,2300.0,2250.0,20,0,0.0,0.0,False,0.5,0.7794871794871795,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2300.0,2400.0,2350.0,14,0,0.0,0.0,False,0.5,0.7794871794871795,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2400.0,2500.0,2450.0,14,5,0.35714285714285715,0.35714285714285715,False,0.5,0.7794871794871795,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2500.0,2600.0,2550.0,44,33,0.75,0.75,True,0.5,0.7794871794871795,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2600.0,2700.0,2650.0,80,76,0.95,0.95,True,0.5,0.7794871794871795,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2700.0,2800.0,2750.0,117,114,0.9743589743589743,0.9743589743589743,True,0.5,0.7794871794871795,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2800.0,2900.0,2850.0,179,177,0.9888268156424581,0.9743589743589743,True,0.5,0.7794871794871795,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2900.0,3000.0,2950.0,128,124,0.96875,0.96875,True,0.5,0.7794871794871795,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3000.0,3100.0,3050.0,73,67,0.9178082191780822,0.9178082191780822,True,0.5,0.7794871794871795,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3100.0,3200.0,3150.0,41,36,0.8780487804878049,0.8780487804878049,True,0.5,0.7794871794871795,False
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3200.0,3300.0,3250.0,33,23,0.696969696969697,0.696969696969697,True,0.5,0.7794871794871795,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3300.0,3400.0,3350.0,17,10,0.5882352941176471,0.5882352941176471,True,0.5,0.7794871794871795,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3400.0,3500.0,3450.0,5,1,0.2,0.2,False,0.5,0.7794871794871795,True
2023-04-29,,2023-04-29T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3500.0,3600.0,3550.0,1,0,0.0,0.1,False,0.5,0.7794871794871795,True
