date,region_id,scope,sector,band_low_m,band_high_m,band_mid_m,n_valid,n_wet,f_wet,f_wet_smooth,above_crossing_fraction,crossing_fraction,sector_relative_threshold_fraction,below_sector_relative_threshold
2023-04-09,,basin,,1900.0,2000.0,1950.0,42,18,0.42857142857142855,0.31932773109243695,False,0.5,,
2023-04-09,,basin,,2000.0,2100.0,2050.0,119,25,0.21008403361344538,0.2653061224489796,False,0.5,,
2023-04-09,,basin,,2100.0,2200.0,2150.0,147,39,0.2653061224489796,0.21008403361344538,False,0.5,,
2023-04-09,,basin,,2200.0,2300.0,2250.0,211,37,0.17535545023696683,0.23776223776223776,False,0.5,,
2023-04-09,,basin,,2300.0,2400.0,2350.0,286,68,0.23776223776223776,0.23776223776223776,False,0.5,,
2023-04-09,,basin,,2400.0,2500.0,2450.0,363,96,0.2644628099173554,0.23776223776223776,False,0.5,,
2023-04-09,,basin,,2500.0,2600.0,2550.0,476,101,0.21218487394957983,0.21218487394957983,False,0.5,,
2023-04-09,,basin,,2600.0,2700.0,2650.0,630,96,0.1523809523809524,0.1523809523809524,False,0.5,,
2023-04-09,,basin,,2700.0,2800.0,2750.0,781,86,0.11011523687580026,0.11011523687580026,False,0.5,,
2023-04-09,,basin,,2800.0,2900.0,2850.0,940,34,0.036170212765957444,0.036170212765957444,False,0.5,,
2023-04-09,,basin,,2900.0,3000.0,2950.0,879,13,0.01478953356086462,0.01478953356086462,False,0.5,,
2023-04-09,,basin,,3000.0,3100.0,3050.0,592,1,0.0016891891891891893,0.0016891891891891893,False,0.5,,
2023-04-09,,basin,,3100.0,3200.0,3150.0,382,0,0.0,0.0016891891891891893,False,0.5,,
2023-04-09,,basin,,3200.0,3300.0,3250.0,249,1,0.004016064257028112,0.004016064257028112,False,0.5,,
2023-04-09,,basin,,3300.0,3400.0,3350.0,132,2,0.015151515151515152,0.004016064257028112,False,0.5,,
2023-04-09,,basin,,3400.0,3500.0,3450.0,53,0,0.0,0.0,False,0.5,,
2023-04-09,,basin,,3500.0,3600.0,3550.0,11,0,0.0,0.0,False,0.5,,
2023-04-09,,basin,,3600.0,3700.0,3650.0,4,0,0.0,0.0,False,0.5,,
2023-04-09,,sector_rel,N,1900.0,2000.0,1950.0,18,6,0.3333333333333333,0.18361581920903955,False,0.5,0.14689265536723164,False
2023-04-09,,sector_rel,N,2000.0,2100.0,2050.0,59,2,0.03389830508474576,0.11764705882352941,False,0.5,0.14689265536723164,True
2023-04-09,,sector_rel,N,2100.0,2200.0,2150.0,51,6,0.11764705882352941,0.03389830508474576,False,0.5,0.14689265536723164,True
2023-04-09,,sector_rel,N,2200.0,2300.0,2250.0,65,0,0.0,0.0,False,0.5,0.14689265536723164,True
2023-04-09,,sector_rel,N,2300.0,2400.0,2350.0,100,0,0.0,0.0,False,0.5,0.14689265536723164,True
2023-04-09,,sector_rel,N,2400.0,2500.0,2450.0,116,2,0.017241379310344827,0.015503875968992248,False,0.5,0.14689265536723164,True
2023-04-09,,sector_rel,N,2500.0,2600.0,2550.0,129,2,0.015503875968992248,0.015503875968992248,False,0.5,0.14689265536723164,True
2023-04-09,,sector_rel,N,2600.0,2700.0,2650.0,167,0,0.0,0.0,False,0.5,0.14689265536723164,True
2023-04-09,,sector_rel,N,2700.0,2800.0,2750.0,212,0,0.0,0.0,False,0.5,0.14689265536723164,True
2023-04-09,,sector_rel,N,2800.0,2900.0,2850.0,241,1,0.004149377593360996,0.0,False,0.5,0.14689265536723164,True
2023-04-09,,sector_rel,N,2900.0,3000.0,2950.0,175,0,0.0,0.0,False,0.5,0.14689265536723164,True
2023-04-09,,sector_rel,N,3000.0,3100.0,3050.0,80,0,0.0,0.0,False,0.5,0.14689265536723164,True
2023-04-09,,sector_rel,N,3100.0,3200.0,3150.0,61,0,0.0,0.0,False,0.5,0.14689265536723164,True
2023-04-09,,sector_rel,N,3200.0,3300.0,3250.0,32,0,0.0,0.0,False,0.5,0.14689265536723164,True
2023-04-09,,sector_rel,N,3300.0,3400.0,3350.0,16,1,0.0625,0.0,False,0.5,0.14689265536723164,True
2023-04-09,,sector_rel,N,3400.0,3500.0,3450.0,6,0,0.0,0.03125,False,0.5,0.14689265536723164,True
2023-04-09,,sector_rel,E,1900.0,2000.0,1950.0,9,4,0.4444444444444444,0.2676767676767677,False,0.5,0.25263157894736843,False
2023-04-09,,sector_rel,E,2000.0,2100.0,2050.0,11,1,0.09090909090909091,0.2413793103448276,False,0.5,0.25263157894736843,True
2023-04-09,,sector_rel,E,2100.0,2200.0,2150.0,29,7,0.2413793103448276,0.12903225806451613,False,0.5,0.25263157894736843,True
2023-04-09,,sector_rel,E,2200.0,2300.0,2250.0,62,8,0.12903225806451613,0.2413793103448276,False,0.5,0.25263157894736843,True
2023-04-09,,sector_rel,E,2300.0,2400.0,2350.0,57,18,0.3157894736842105,0.3157894736842105,False,0.5,0.25263157894736843,False
2023-04-09,,sector_rel,E,2400.0,2500.0,2450.0,87,35,0.40229885057471265,0.3157894736842105,False,0.5,0.25263157894736843,False
2023-04-09,,sector_rel,E,2500.0,2600.0,2550.0,129,30,0.23255813953488372,0.23255813953488372,False,0.5,0.25263157894736843,True
2023-04-09,,sector_rel,E,2600.0,2700.0,2650.0,179,39,0.21787709497206703,0.21787709497206703,False,0.5,0.25263157894736843,True
2023-04-09,,sector_rel,E,2700.0,2800.0,2750.0,223,16,0.07174887892376682,0.07174887892376682,False,0.5,0.25263157894736843,True
2023-04-09,,sector_rel,E,2800.0,2900.0,2850.0,283,3,0.01060070671378092,0.010752688172043012,False,0.5,0.25263157894736843,True
2023-04-09,,sector_rel,E,2900.0,3000.0,2950.0,279,3,0.010752688172043012,0.01060070671378092,False,0.5,0.25263157894736843,True
