date,region_id,acquisition_time,time_source,time_quality,scope,sector,band_low_m,band_high_m,band_mid_m,n_valid,n_wet,f_wet,f_wet_smooth,above_crossing_fraction,crossing_fraction,sector_relative_threshold_fraction,below_sector_relative_threshold
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,N,2800.0,2900.0,2850.0,240,12,0.05,0.05142857142857143,False,0.5,0.5264957264957265,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,N,2900.0,3000.0,2950.0,175,9,0.05142857142857143,0.05142857142857143,False,0.5,0.5264957264957265,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,N,3000.0,3100.0,3050.0,78,8,0.10256410256410256,0.05142857142857143,False,0.5,0.5264957264957265,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,N,3100.0,3200.0,3150.0,54,2,0.037037037037037035,0.037037037037037035,False,0.5,0.5264957264957265,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,N,3200.0,3300.0,3250.0,29,1,0.034482758620689655,0.037037037037037035,False,0.5,0.5264957264957265,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,N,3300.0,3400.0,3350.0,13,1,0.07692307692307693,0.07692307692307693,False,0.5,0.5264957264957265,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,N,3400.0,3500.0,3450.0,6,1,0.16666666666666666,0.16666666666666666,False,0.5,0.5264957264957265,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,N,3500.0,3600.0,3550.0,1,1,1.0,0.5833333333333334,True,0.5,0.5264957264957265,False
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,E,1900.0,2000.0,1950.0,9,0,0.0,0.0,False,0.5,0.6273684210526316,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2000.0,2100.0,2050.0,12,0,0.0,0.0,False,0.5,0.6273684210526316,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2100.0,2200.0,2150.0,34,0,0.0,0.0,False,0.5,0.6273684210526316,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2200.0,2300.0,2250.0,67,1,0.014925373134328358,0.014925373134328358,False,0.5,0.6273684210526316,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2300.0,2400.0,2350.0,67,5,0.07462686567164178,0.07462686567164178,False,0.5,0.6273684210526316,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2400.0,2500.0,2450.0,97,37,0.38144329896907214,0.38144329896907214,False,0.5,0.6273684210526316,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2500.0,2600.0,2550.0,140,101,0.7214285714285714,0.7214285714285714,True,0.5,0.6273684210526316,False
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2600.0,2700.0,2650.0,190,149,0.7842105263157895,0.7842105263157895,True,0.5,0.6273684210526316,False
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2700.0,2800.0,2750.0,250,207,0.828,0.7842105263157895,True,0.5,0.6273684210526316,False
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2800.0,2900.0,2850.0,306,213,0.696078431372549,0.696078431372549,True,0.5,0.6273684210526316,False
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2900.0,3000.0,2950.0,300,141,0.47,0.47,False,0.5,0.6273684210526316,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3000.0,3100.0,3050.0,209,50,0.23923444976076555,0.23923444976076555,False,0.5,0.6273684210526316,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3100.0,3200.0,3150.0,121,18,0.1487603305785124,0.16883116883116883,False,0.5,0.6273684210526316,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3200.0,3300.0,3250.0,77,13,0.16883116883116883,0.1487603305785124,False,0.5,0.6273684210526316,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3300.0,3400.0,3350.0,48,4,0.08333333333333333,0.08333333333333333,False,0.5,0.6273684210526316,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3400.0,3500.0,3450.0,18,1,0.05555555555555555,0.08333333333333333,False,0.5,0.6273684210526316,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3500.0,3600.0,3550.0,5,1,0.2,0.05555555555555555,False,0.5,0.6273684210526316,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3600.0,3700.0,3650.0,2,0,0.0,0.1,False,0.5,0.6273684210526316,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,S,1900.0,2000.0,1950.0,15,0,0.0,0.0,False,0.5,0.7111111111111111,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2000.0,2100.0,2050.0,48,0,0.0,0.0,False,0.5,0.7111111111111111,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2100.0,2200.0,2150.0,55,0,0.0,0.0,False,0.5,0.7111111111111111,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2200.0,2300.0,2250.0,64,0,0.0,0.0,False,0.5,0.7111111111111111,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2300.0,2400.0,2350.0,111,2,0.018018018018018018,0.018018018018018018,False,0.5,0.7111111111111111,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2400.0,2500.0,2450.0,140,11,0.07857142857142857,0.07857142857142857,False,0.5,0.7111111111111111,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2500.0,2600.0,2550.0,166,59,0.35542168674698793,0.35542168674698793,False,0.5,0.7111111111111111,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2600.0,2700.0,2650.0,193,124,0.6424870466321243,0.6424870466321243,True,0.5,0.7111111111111111,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2700.0,2800.0,2750.0,214,163,0.7616822429906542,0.7616822429906542,True,0.5,0.7111111111111111,False
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2800.0,2900.0,2850.0,216,192,0.8888888888888888,0.8888888888888888,True,0.5,0.7111111111111111,False
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2900.0,3000.0,2950.0,260,234,0.9,0.8888888888888888,True,0.5,0.7111111111111111,False
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3000.0,3100.0,3050.0,218,153,0.7018348623853211,0.7018348623853211,True,0.5,0.7111111111111111,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3100.0,3200.0,3150.0,123,63,0.5121951219512195,0.5121951219512195,True,0.5,0.7111111111111111,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3200.0,3300.0,3250.0,83,21,0.25301204819277107,0.25301204819277107,False,0.5,0.7111111111111111,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3300.0,3400.0,3350.0,54,9,0.16666666666666666,0.16666666666666666,False,0.5,0.7111111111111111,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3400.0,3500.0,3450.0,25,1,0.04,0.125,False,0.5,0.7111111111111111,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3500.0,3600.0,3550.0,8,1,0.125,0.04,False,0.5,0.7111111111111111,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3600.0,3700.0,3650.0,1,0,0.0,0.0625,False,0.5,0.7111111111111111,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2000.0,2100.0,2050.0,1,0,0.0,0.2,False,0.5,0.5743589743589744,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2100.0,2200.0,2150.0,10,4,0.4,0.3,False,0.5,0.5743589743589744,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2200.0,2300.0,2250.0,20,6,0.3,0.3,False,0.5,0.5743589743589744,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2300.0,2400.0,2350.0,14,2,0.14285714285714285,0.3,False,0.5,0.5743589743589744,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2400.0,2500.0,2450.0,14,6,0.42857142857142855,0.42857142857142855,False,0.5,0.5743589743589744,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2500.0,2600.0,2550.0,44,31,0.7045454545454546,0.7045454545454546,True,0.5,0.5743589743589744,False
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2600.0,2700.0,2650.0,80,68,0.85,0.717948717948718,True,0.5,0.5743589743589744,False
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2700.0,2800.0,2750.0,117,84,0.717948717948718,0.717948717948718,True,0.5,0.5743589743589744,False
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2800.0,2900.0,2850.0,179,93,0.5195530726256983,0.5195530726256983,True,0.5,0.5743589743589744,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2900.0,3000.0,2950.0,128,59,0.4609375,0.5195530726256983,True,0.5,0.5743589743589744,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3000.0,3100.0,3050.0,73,38,0.5205479452054794,0.4609375,False,0.5,0.5743589743589744,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3100.0,3200.0,3150.0,41,14,0.34146341463414637,0.34146341463414637,False,0.5,0.5743589743589744,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3200.0,3300.0,3250.0,33,8,0.24242424242424243,0.24242424242424243,False,0.5,0.5743589743589744,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3300.0,3400.0,3350.0,17,2,0.11764705882352941,0.11764705882352941,False,0.5,0.5743589743589744,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3400.0,3500.0,3450.0,5,0,0.0,0.0,False,0.5,0.5743589743589744,True
2023-03-24,,2023-03-24T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3500.0,3600.0,3550.0,1,0,0.0,0.0,False,0.5,0.5743589743589744,True
