date,region_id,acquisition_time,time_source,time_quality,scope,sector,band_low_m,band_high_m,band_mid_m,n_valid,n_wet,f_wet,f_wet_smooth,above_crossing_fraction,crossing_fraction,sector_relative_threshold_fraction,below_sector_relative_threshold
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2500.0,2600.0,2550.0,140,0,0.0,0.0,False,0.5,0.6400000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2600.0,2700.0,2650.0,190,0,0.0,0.0,False,0.5,0.6400000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2700.0,2800.0,2750.0,250,0,0.0,0.0,False,0.5,0.6400000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2800.0,2900.0,2850.0,306,2,0.006535947712418301,0.006535947712418301,False,0.5,0.6400000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,E,2900.0,3000.0,2950.0,300,40,0.13333333333333333,0.13333333333333333,False,0.5,0.6400000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3000.0,3100.0,3050.0,209,57,0.2727272727272727,0.2727272727272727,False,0.5,0.6400000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3100.0,3200.0,3150.0,121,52,0.4297520661157025,0.4297520661157025,False,0.5,0.6400000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3200.0,3300.0,3250.0,77,49,0.6363636363636364,0.6363636363636364,True,0.5,0.6400000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3300.0,3400.0,3350.0,48,31,0.6458333333333334,0.6363636363636364,True,0.5,0.6400000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3400.0,3500.0,3450.0,18,8,0.4444444444444444,0.6,True,0.5,0.6400000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3500.0,3600.0,3550.0,5,3,0.6,0.6,True,0.5,0.6400000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,E,3600.0,3700.0,3650.0,2,2,1.0,0.8,True,0.5,0.6400000000000001,False
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,S,1900.0,2000.0,1950.0,15,0,0.0,0.0,False,0.5,0.75,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2000.0,2100.0,2050.0,48,0,0.0,0.0,False,0.5,0.75,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2100.0,2200.0,2150.0,55,0,0.0,0.0,False,0.5,0.75,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2200.0,2300.0,2250.0,64,0,0.0,0.0,False,0.5,0.75,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2300.0,2400.0,2350.0,111,0,0.0,0.0,False,0.5,0.75,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2400.0,2500.0,2450.0,140,0,0.0,0.0,False,0.5,0.75,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2500.0,2600.0,2550.0,166,0,0.0,0.0,False,0.5,0.75,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2600.0,2700.0,2650.0,193,0,0.0,0.0,False,0.5,0.75,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2700.0,2800.0,2750.0,214,0,0.0,0.0,False,0.5,0.75,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2800.0,2900.0,2850.0,216,0,0.0,0.0,False,0.5,0.75,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,S,2900.0,3000.0,2950.0,260,29,0.11153846153846154,0.11153846153846154,False,0.5,0.75,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3000.0,3100.0,3050.0,218,79,0.3623853211009174,0.3623853211009174,False,0.5,0.75,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3100.0,3200.0,3150.0,123,64,0.5203252032520326,0.5203252032520326,True,0.5,0.75,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3200.0,3300.0,3250.0,83,55,0.6626506024096386,0.6626506024096386,True,0.5,0.75,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3300.0,3400.0,3350.0,54,36,0.6666666666666666,0.6666666666666666,True,0.5,0.75,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3400.0,3500.0,3450.0,25,17,0.68,0.68,True,0.5,0.75,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3500.0,3600.0,3550.0,8,7,0.875,0.875,True,0.5,0.75,False
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,S,3600.0,3700.0,3650.0,1,1,1.0,0.9375,True,0.5,0.75,False
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2000.0,2100.0,2050.0,1,0,0.0,0.0,False,0.5,0.7200000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2100.0,2200.0,2150.0,10,0,0.0,0.0,False,0.5,0.7200000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2200.0,2300.0,2250.0,20,0,0.0,0.0,False,0.5,0.7200000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2300.0,2400.0,2350.0,14,0,0.0,0.0,False,0.5,0.7200000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2400.0,2500.0,2450.0,14,0,0.0,0.0,False,0.5,0.7200000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2500.0,2600.0,2550.0,44,0,0.0,0.0,False,0.5,0.7200000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2600.0,2700.0,2650.0,80,0,0.0,0.0,False,0.5,0.7200000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2700.0,2800.0,2750.0,117,0,0.0,0.0,False,0.5,0.7200000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2800.0,2900.0,2850.0,179,0,0.0,0.0,False,0.5,0.7200000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,W,2900.0,3000.0,2950.0,128,2,0.015625,0.015625,False,0.5,0.7200000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3000.0,3100.0,3050.0,73,8,0.1095890410958904,0.1095890410958904,False,0.5,0.7200000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3100.0,3200.0,3150.0,41,11,0.2682926829268293,0.15151515151515152,False,0.5,0.7200000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3200.0,3300.0,3250.0,33,5,0.15151515151515152,0.2682926829268293,False,0.5,0.7200000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3300.0,3400.0,3350.0,17,11,0.6470588235294118,0.6470588235294118,True,0.5,0.7200000000000001,True
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3400.0,3500.0,3450.0,5,4,0.8,0.8,True,0.5,0.7200000000000001,False
2023-06-28,,2023-06-28T17:07:12Z,sidecar_metadata,derived,sector_rel,W,3500.0,3600.0,3550.0,1,1,1.0,0.9,True,0.5,0.7200000000000001,False
