date,region_id,scope,sector,band_low_m,band_high_m,band_mid_m,n_valid,n_wet,f_wet,f_wet_smooth,above_crossing_fraction,crossing_fraction,sector_relative_threshold_fraction,below_sector_relative_threshold
2023-05-03,,sector_rel,E,1900.0,2000.0,1950.0,9,0,0.0,0.0,False,0.5,0.7915194346289753,True
2023-05-03,,sector_rel,E,2000.0,2100.0,2050.0,11,0,0.0,0.0,False,0.5,0.7915194346289753,True
2023-05-03,,sector_rel,E,2100.0,2200.0,2150.0,29,0,0.0,0.0,False,0.5,0.7915194346289753,True
2023-05-03,,sector_rel,E,2200.0,2300.0,2250.0,62,2,0.03225806451612903,0.03225806451612903,False,0.5,0.7915194346289753,True
2023-05-03,,sector_rel,E,2300.0,2400.0,2350.0,57,16,0.2807017543859649,0.2807017543859649,False,0.5,0.7915194346289753,True
2023-05-03,,sector_rel,E,2400.0,2500.0,2450.0,87,62,0.7126436781609196,0.7126436781609196,True,0.5,0.7915194346289753,True
2023-05-03,,sector_rel,E,2500.0,2600.0,2550.0,129,111,0.8604651162790697,0.8604651162790697,True,0.5,0.7915194346289753,False
2023-05-03,,sector_rel,E,2600.0,2700.0,2650.0,179,176,0.9832402234636871,0.9832402234636871,True,0.5,0.7915194346289753,False
2023-05-03,,sector_rel,E,2700.0,2800.0,2750.0,223,223,1.0,0.9893992932862191,True,0.5,0.7915194346289753,False
2023-05-03,,sector_rel,E,2800.0,2900.0,2850.0,283,280,0.9893992932862191,0.9893992932862191,True,0.5,0.7915194346289753,False
2023-05-03,,sector_rel,E,2900.0,3000.0,2950.0,279,265,0.9498207885304659,0.9498207885304659,True,0.5,0.7915194346289753,False
2023-05-03,,sector_rel,E,3000.0,3100.0,3050.0,180,123,0.6833333333333333,0.6833333333333333,True,0.5,0.7915194346289753,True
2023-05-03,,sector_rel,E,3100.0,3200.0,3150.0,101,43,0.42574257425742573,0.42574257425742573,False,0.5,0.7915194346289753,True
2023-05-03,,sector_rel,E,3200.0,3300.0,3250.0,51,16,0.3137254901960784,0.3137254901960784,False,0.5,0.7915194346289753,True
2023-05-03,,sector_rel,E,3300.0,3400.0,3350.0,26,1,0.038461538461538464,0.038461538461538464,False,0.5,0.7915194346289753,True
2023-05-03,,sector_rel,E,3400.0,3500.0,3450.0,8,0,0.0,0.0,False,0.5,0.7915194346289753,True
2023-05-03,,sector_rel,E,3500.0,3600.0,3550.0,1,0,0.0,0.0,False,0.5,0.7915194346289753,True
2023-05-03,,sector_rel,E,3600.0,3700.0,3650.0,2,0,0.0,0.0,False,0.5,0.7915194346289753,True
2023-05-03,,sector_rel,S,1900.0,2000.0,1950.0,15,0,0.0,0.0,False,0.5,0.7969811320754717,True
2023-05-03,,sector_rel,S,2000.0,2100.0,2050.0,48,0,0.0,0.0,False,0.5,0.7969811320754717,True
2023-05-03,,sector_rel,S,2100.0,2200.0,2150.0,55,0,0.0,0.0,False,0.5,0.7969811320754717,True
2023-05-03,,sector_rel,S,2200.0,2300.0,2250.0,64,1,0.015625,0.015625,False,0.5,0.7969811320754717,True
2023-05-03,,sector_rel,S,2300.0,2400.0,2350.0,111,9,0.08108108108108109,0.08108108108108109,False,0.5,0.7969811320754717,True
2023-05-03,,sector_rel,S,2400.0,2500.0,2450.0,140,45,0.32142857142857145,0.32142857142857145,False,0.5,0.7969811320754717,True
2023-05-03,,sector_rel,S,2500.0,2600.0,2550.0,166,106,0.6385542168674698,0.6385542168674698,True,0.5,0.7969811320754717,True
2023-05-03,,sector_rel,S,2600.0,2700.0,2650.0,193,154,0.7979274611398963,0.7979274611398963,True,0.5,0.7969811320754717,False
2023-05-03,,sector_rel,S,2700.0,2800.0,2750.0,217,212,0.9769585253456221,0.9769585253456221,True,0.5,0.7969811320754717,False
2023-05-03,,sector_rel,S,2800.0,2900.0,2850.0,220,220,1.0,0.9962264150943396,True,0.5,0.7969811320754717,False
2023-05-03,,sector_rel,S,2900.0,3000.0,2950.0,265,264,0.9962264150943396,0.9962264150943396,True,0.5,0.7969811320754717,False
2023-05-03,,sector_rel,S,3000.0,3100.0,3050.0,219,170,0.776255707762557,0.776255707762557,True,0.5,0.7969811320754717,True
2023-05-03,,sector_rel,S,3100.0,3200.0,3150.0,122,55,0.45081967213114754,0.45081967213114754,False,0.5,0.7969811320754717,True
2023-05-03,,sector_rel,S,3200.0,3300.0,3250.0,83,17,0.20481927710843373,0.20481927710843373,False,0.5,0.7969811320754717,True
2023-05-03,,sector_rel,S,3300.0,3400.0,3350.0,57,3,0.05263157894736842,0.05263157894736842,False,0.5,0.7969811320754717,True
2023-05-03,,sector_rel,S,3400.0,3500.0,3450.0,27,1,0.037037037037037035,0.037037037037037035,False,0.5,0.7969811320754717,True
2023-05-03,,sector_rel,S,3500.0,3600.0,3550.0,8,0,0.0,0.0,False,0.5,0.7969811320754717,True
2023-05-03,,sector_rel,S,3600.0,3700.0,3650.0,2,0,0.0,0.0,False,0.5,0.7969811320754717,True
2023-05-03,,sector_rel,W,2000.0,2100.0,2050.0,1,0,0.0,0.0,False,0.5,0.7120879120879121,True
2023-05-03,,sector_rel,W,2100.0,2200.0,2150.0,12,0,0.0,0.0,False,0.5,0.7120879120879121,True
2023-05-03,,sector_rel,W,2200.0,2300.0,2250.0,20,0,0.0,0.0,False,0.5,0.7120879120879121,True
2023-05-03,,sector_rel,W,2300.0,2400.0,2350.0,18,1,0.05555555555555555,0.05555555555555555,False,0.5,0.7120879120879121,True
2023-05-03,,sector_rel,W,2400.0,2500.0,2450.0,20,6,0.3,0.3,False,0.5,0.7120879120879121,True
2023-05-03,,sector_rel,W,2500.0,2600.0,2550.0,52,33,0.6346153846153846,0.6346153846153846,True,0.5,0.7120879120879121,True
2023-05-03,,sector_rel,W,2600.0,2700.0,2650.0,91,81,0.8901098901098901,0.8901098901098901,True,0.5,0.7120879120879121,False
2023-05-03,,sector_rel,W,2700.0,2800.0,2750.0,129,118,0.9147286821705426,0.8901098901098901,True,0.5,0.7120879120879121,False
2023-05-03,,sector_rel,W,2800.0,2900.0,2850.0,196,138,0.7040816326530612,0.7040816326530612,True,0.5,0.7120879120879121,True
2023-05-03,,sector_rel,W,2900.0,3000.0,2950.0,160,81,0.50625,0.50625,True,0.5,0.7120879120879121,True
2023-05-03,,sector_rel,W,3000.0,3100.0,3050.0,113,29,0.25663716814159293,0.25663716814159293,False,0.5,0.7120879120879121,True
2023-05-03,,sector_rel,W,3100.0,3200.0,3150.0,98,2,0.02040816326530612,0.07228915662650602,False,0.5,0.7120879120879121,True
2023-05-03,,sector_rel,W,3200.0,3300.0,3250.0,83,6,0.07228915662650602,0.02040816326530612,False,0.5,0.7120879120879121,True
2023-05-03,,sector_rel,W,3300.0,3400.0,3350.0,33,0,0.0,0.0,False,0.5,0.7120879120879121,True
2023-05-03,,sector_rel,W,3400.0,3500.0,3450.0,12,0,0.0,0.0,False,0.5,0.7120879120879121,True
2023-05-03,,sector_rel,W,3500.0,3600.0,3550.0,2,0,0.0,0.0,False,0.5,0.7120879120879121,True
