date,temp,precip,rel_hum,air_pres
2023-03-12 23:00:00,273.266666666667,0.0,87.0,862.366666666667
2023-03-13 00:00:00,272.45,0.0,89.5,862.5
2023-03-13 01:00:00,272.15,0.0,88.85,862.633333333333
2023-03-13 02:00:00,271.816666666667,0.0,88.0,862.7
2023-03-13 03:00:00,271.866666666667,0.0,86.6166666666667,862.416666666667
2023-03-13 04:00:00,272.016666666667,0.0,83.6666666666667,862.15
2023-03-13 05:00:00,271.9,0.0,85.9166666666667,862.2
2023-03-13 06:00:00,272.2,0.0,84.4333333333333,862.216666666667
2023-03-13 07:00:00,272.416666666667,0.0,83.3166666666667,862.15
2023-03-13 08:00:00,272.916666666667,0.0,81.6166666666667,862.233333333333
2023-03-13 09:00:00,274.25,0.0,74.9,862.266666666667
2023-03-13 10:00:00,276.316666666667,0.0,64.95,862.233333333334
2023-03-13 11:00:00,277.783333333333,0.0,62.5166666666667,862.116666666667
2023-03-13 12:00:00,278.833333333333,0.0,57.9333333333333,861.95
2023-03-13 13:00:00,280.25,0.0,53.0333333333334,861.566666666667
2023-03-13 14:00:00,282.25,0.0,48.3,860.633333333333
2023-03-13 15:00:00,282.416666666667,0.0,47.3833333333333,859.833333333333
2023-03-13 16:00:00,282.3,0.0,48.25,859.4
2023-03-13 17:00:00,281.516666666667,0.0,50.5333333333333,859.033333333333
2023-03-13 18:00:00,280.4,0.0,56.4166666666667,858.8
2023-03-13 19:00:00,279.3,0.0,64.75,858.633333333333
2023-03-13 20:00:00,278.633333333333,0.0,69.7,858.15
2023-03-13 21:00:00,279.066666666667,0.0,69.0666666666667,857.35
2023-03-13 22:00:00,278.616666666667,0.0,72.35,856.95
2023-03-13 23:00:00,278.283333333333,0.0,76.4666666666667,856.866666666667
2023-03-14 00:00:00,277.4,0.0,86.0666666666667,856.3
2023-03-14 01:00:00,276.833333333333,0.0,91.3333333333333,855.05
2023-03-14 02:00:00,276.35,0.2,98.65,853.466666666667
2023-03-14 03:00:00,276.016666666667,1.2,100.05,852.133333333333
2023-03-14 04:00:00,275.8,1.4,100.0,850.966666666667
2023-03-14 05:00:00,275.483333333333,3.0,100.0,850.483333333333
2023-03-14 06:00:00,275.183333333333,2.2,100.0,850.133333333333
2023-03-14 07:00:00,274.85,2.0,100.0,849.116666666667
2023-03-14 08:00:00,274.266666666667,6.1,100.0,848.633333333333
2023-03-14 09:00:00,273.583333333333,4.0,100.0,848.816666666667
2023-03-14 10:00:00,273.616666666667,2.9,100.0,848.666666666667
2023-03-14 11:00:00,273.933333333333,1.7,100.0,848.833333333333
2023-03-14 12:00:00,274.566666666667,0.6,100.0,849.133333333333
2023-03-14 13:00:00,276.016666666667,0.1,100.0,849.016666666667
