date,sw_in,hs,rel_hum,temp
2022-10-01 00:00:00,,220.0,100.0,273.383333333333
2022-10-01 01:00:00,,225.0,100.0,273.366666666667
2022-10-01 02:00:00,,223.333333333333,99.9333333333333,273.333333333333
2022-10-01 03:00:00,,218.333333333333,99.9,273.266666666667
2022-10-01 04:00:00,,225.0,99.9,273.15
2022-10-01 05:00:00,,226.666666666667,99.8666666666667,273.066666666667
2022-10-01 06:00:00,,205.0,99.8333333333333,273.066666666667
2022-10-01 07:00:00,,200.0,99.7333333333333,272.85
2022-10-01 08:00:00,,176.666666666667,99.3166666666667,273.016666666667
2022-10-01 09:00:00,,168.333333333333,99.1166666666667,273.45
2022-10-01 10:00:00,,156.666666666667,98.8666666666667,273.55
2022-10-01 11:00:00,,136.666666666667,89.15,274.1
2022-10-01 12:00:00,,131.666666666667,89.5666666666667,274.283333333333
2022-10-01 13:00:00,,141.666666666667,99.2166666666667,273.933333333333
2022-10-01 14:00:00,,131.666666666667,99.35,274.783333333333
2022-10-01 15:00:00,,125.0,99.6,275.183333333333
2022-10-01 16:00:00,,120.0,99.7833333333334,274.65
2022-10-01 17:00:00,,133.333333333333,99.9,274.433333333333
2022-10-01 18:00:00,,151.666666666667,99.9833333333333,274.3
2022-10-01 19:00:00,,171.666666666667,100.0,274.216666666667
2022-10-01 20:00:00,,183.333333333333,99.9666666666667,274.15
2022-10-01 21:00:00,,175.0,100.0,274.2
2022-10-01 22:00:00,,176.666666666667,100.033333333333,274.633333333333
2022-10-01 23:00:00,,188.333333333333,99.8666666666667,274.433333333333
2022-10-02 00:00:00,,195.0,99.8333333333333,274.2
2022-10-02 01:00:00,,203.333333333333,99.9333333333333,274.166666666667
2022-10-02 02:00:00,,205.0,100.016666666667,274.45
2022-10-02 03:00:00,,200.0,99.9833333333333,275.033333333333
2022-10-02 04:00:00,,225.0,99.4,275.55
2022-10-02 05:00:00,,245.0,99.0,275.666666666667
2022-10-02 06:00:00,,270.0,98.4,275.983333333333
2022-10-02 07:00:00,,276.666666666667,88.8,276.9
2022-10-02 08:00:00,,261.666666666667,85.5833333333333,277.383333333333
2022-10-02 09:00:00,,251.666666666667,81.0,277.983333333333
2022-10-02 10:00:00,,233.333333333333,86.85,278.1
2022-10-02 11:00:00,,215.0,91.25,278.316666666667
2022-10-02 12:00:00,,220.0,86.3833333333333,278.983333333333
2022-10-02 13:00:00,,216.666666666667,85.7666666666667,279.15
2022-10-02 14:00:00,,211.666666666667,72.1333333333333,280.183333333333
2022-10-02 15:00:00,,195.0,62.2833333333333,280.916666666667
2022-10-02 16:00:00,,191.666666666667,65.9,280.483333333333
2022-10-02 17:00:00,,171.666666666667,58.0666666666667,280.516666666667
2022-10-02 18:00:00,,170.0,63.3666666666667,279.133333333333
2022-10-02 19:00:00,,160.0,67.9,278.3
2022-10-02 20:00:00,,165.0,73.6,277.7
2022-10-02 21:00:00,,175.0,75.8166666666667,277.166666666667
2022-10-02 22:00:00,,200.0,74.6333333333333,276.516666666667
2022-10-02 23:00:00,,218.333333333333,79.8833333333333,275.966666666667
2022-10-03 00:00:00,,225.0,95.0166666666667,274.983333333333
2022-10-03 01:00:00,,230.0,98.8666666666667,274.516666666667
2022-10-03 02:00:00,,246.666666666667,99.3833333333333,274.116666666667
2022-10-03 03:00:00,,245.0,99.6166666666667,274.466666666667
2022-10-03 04:00:00,,241.666666666667,99.5666666666667,274.7
2022-10-03 05:00:00,,250.0,96.3,275.3
2022-10-03 06:00:00,,256.666666666667,94.2666666666667,275.3
2022-10-03 07:00:00,,245.0,84.4,275.166666666667
2022-10-03 08:00:00,,261.666666666667,82.8833333333333,274.9
2022-10-03 09:00:00,,271.666666666667,80.85,275.633333333333
2022-10-03 10:00:00,,268.333333333333,75.6,276.216666666667
2022-10-03 11:00:00,,255.0,68.7833333333334,276.8
2022-10-03 12:00:00,,253.333333333333,65.8666666666667,277.983333333333
2022-10-03 13:00:00,,246.666666666667,64.9166666666667,278.766666666667
