date,temp,rel_hum,wind_dir,wind_speed
2022-10-01 00:00:00,,,,0.0
2022-10-01 01:00:00,,,,0.0
2022-10-01 02:00:00,,,,0.0
2022-10-01 03:00:00,,,,0.0
2022-10-01 04:00:00,,,,0.0
2022-10-01 05:00:00,,,,0.0
2022-10-01 06:00:00,,,,0.0
2022-10-01 07:00:00,,,,0.0
2022-10-01 08:00:00,,,,0.0
2022-10-01 09:00:00,,,,0.0
2022-10-01 10:00:00,,,,0.0
2022-10-01 11:00:00,,,,0.0
2022-10-01 12:00:00,,,,0.0
2022-10-01 13:00:00,,,,0.0
2022-10-01 14:00:00,,,,0.0
2022-10-01 15:00:00,,,320.9445003743,0.360204658345738
2022-10-01 16:00:00,,,316.398386858196,2.14452083045287
2022-10-01 17:00:00,,,325.709780313615,2.92386615317795
2022-10-01 18:00:00,,,339.947895914113,1.7548699310745
2022-10-01 19:00:00,,,321.658185697281,3.63376123282634
2022-10-01 20:00:00,,,325.649713727519,3.6517447089468
2022-10-01 21:00:00,,,333.904349834222,3.54764273600721
2022-10-01 22:00:00,,,335.568135787276,3.66097784083435
2022-10-01 23:00:00,,,330.743039782067,4.27206320261322
2022-10-02 00:00:00,,,335.875880263342,4.5351076163804
2022-10-02 01:00:00,,,341.923258113728,3.05861071730581
2022-10-02 02:00:00,,,341.745600213624,2.73511512130396
2022-10-02 03:00:00,,,321.48426120718,5.91597573256457
2022-10-02 04:00:00,,,319.605688908048,7.63367243528585
2022-10-02 05:00:00,,,318.609525725903,7.45193797331318
2022-10-02 06:00:00,,,326.136125065579,6.45881063769005
2022-10-02 07:00:00,,,324.500822723825,6.54563484685647
2022-10-02 08:00:00,,,321.389757596431,7.40589024821855
2022-10-02 09:00:00,,,324.600516712158,7.33787247042394
2022-10-02 10:00:00,,,325.850530538563,6.73944779426196
2022-10-02 11:00:00,,,327.121208030035,4.48742179122021
2022-10-02 12:00:00,,,312.697875510888,5.05694817413055
2022-10-02 13:00:00,,,312.157787620179,3.29344318987722
2022-10-02 14:00:00,,,333.151388217811,1.76325451828468
2022-10-02 15:00:00,,,326.286441260342,2.30062477635394
2022-10-02 16:00:00,,,333.547758135391,3.3739327646273
2022-10-02 17:00:00,,,314.118872870687,5.59251961042942
2022-10-02 18:00:00,,,321.189560901136,6.14912077199463
2022-10-02 19:00:00,,,324.509861297472,7.19892218279365
2022-10-02 20:00:00,,,325.595604325232,7.96428503409389
2022-10-02 21:00:00,,,327.461042222944,7.83442303906278
2022-10-02 22:00:00,,,329.205209288784,12.1048030265207
2022-10-02 23:00:00,,,331.174090692265,11.5852928768488
2022-10-03 00:00:00,,,336.677331938834,9.89850779534558
2022-10-03 01:00:00,,,330.737409609961,9.34655190466796
2022-10-03 02:00:00,,,335.051465645894,10.2444281001515
2022-10-03 03:00:00,,,325.422018489545,12.3570266500829
2022-10-03 04:00:00,,,321.29059245902,13.9597883503879
2022-10-03 05:00:00,,,322.121760947019,14.0706991566642
2022-10-03 06:00:00,,,323.317036148754,13.297469802318
2022-10-03 07:00:00,,,324.483543676123,11.361700763551
2022-10-03 08:00:00,,,338.653820924161,9.89323712382127
2022-10-03 09:00:00,,,342.440976943318,10.8425891764654
2022-10-03 10:00:00,,,315.103846316775,10.3094018609172
2022-10-03 11:00:00,,,310.827978800785,7.56090456459461
2022-10-03 12:00:00,,,320.428992082463,5.30646864952067
2022-10-03 13:00:00,,,327.916757698797,3.76387449306215
2022-10-03 14:00:00,,,336.779339009164,3.7311508111531
2022-10-03 15:00:00,,,335.952939532652,3.14696513623853
2022-10-03 16:00:00,,,342.869494443845,5.05199318317552
2022-10-03 17:00:00,,,346.397642734588,4.66569230811825
2022-10-03 18:00:00,,,334.570780331528,6.14435681323651
2022-10-03 19:00:00,,,338.485900803438,4.94892776387323
2022-10-03 20:00:00,,,322.121711931708,7.09740292648217
2022-10-03 21:00:00,,,322.093877791493,8.03625448333647
2022-10-03 22:00:00,,,329.738293238566,6.82905059784405
2022-10-03 23:00:00,,,323.43968559941,6.97825032490224
2022-10-04 00:00:00,,,330.66145721767,6.84749095931535
2022-10-04 01:00:00,282.666666666667,47.95,319.11781834377,6.43348833937688
2022-10-04 02:00:00,282.4,44.85,318.52630778224,5.61180973584238
2022-10-04 03:00:00,282.016666666667,42.0166666666667,329.733470767006,4.48991048408834
2022-10-04 04:00:00,281.766666666667,43.0833333333333,328.911585188952,5.28416934745741
2022-10-04 05:00:00,281.8,42.8666666666667,323.753979773579,5.37772243871344
2022-10-04 06:00:00,282.75,42.3333333333333,319.595044373931,5.16749818968803
2022-10-04 07:00:00,281.933333333333,42.3333333333333,308.089726767598,5.26674011291012
2022-10-04 08:00:00,283.716666666667,40.75,319.228687273486,4.08122379239349
2022-10-04 09:00:00,285.083333333333,38.8333333333333,327.951099271497,3.73872116476469
2022-10-04 10:00:00,285.066666666667,44.65,321.244928175609,3.77142719007301
2022-10-04 11:00:00,283.8,46.3,315.341343519308,2.57724724169849
2022-10-04 12:00:00,284.683333333333,47.55,330.520764945639,3.03846856955738
2022-10-04 13:00:00,284.683333333333,48.3333333333333,338.461310007165,3.53093798740175
2022-10-04 14:00:00,284.883333333333,47.1333333333333,332.837288357969,4.61434478397426
2022-10-04 15:00:00,285.266666666667,44.1,333.215533028729,4.42150841143928
2022-10-04 16:00:00,286.016666666667,44.1833333333333,336.318371867279,4.94333978566933
2022-10-04 17:00:00,284.1,45.8666666666667,342.557705976172,5.5325585579627
2022-10-04 18:00:00,283.666666666667,47.2833333333333,340.711021786762,6.53283751498712
2022-10-04 19:00:00,283.666666666667,45.95,336.084889808678,5.46444663921309
2022-10-04 20:00:00,284.2,42.9333333333333,330.012427981099,5.72500029008848
2022-10-04 21:00:00,285.283333333333,46.9833333333333,329.270517385236,5.92371406248399
2022-10-04 22:00:00,286.383333333333,57.3,327.245695845144,6.1949899161281
2022-10-04 23:00:00,285.883333333333,56.2,335.748697938855,5.4692865775093
2022-10-05 00:00:00,285.283333333333,51.7833333333334,333.500822859362,4.30725129979013
2022-10-05 01:00:00,285.116666666667,48.9666666666667,311.618099822428,5.19940686201273
2022-10-05 02:00:00,285.133333333333,52.4,322.565661882998,4.09023704239374
2022-10-05 03:00:00,285.633333333333,57.4833333333333,328.24433719352,3.31934245980774
2022-10-05 04:00:00,285.966666666667,57.6833333333333,24.1421382150304,1.5446080191065
2022-10-05 05:00:00,286.3,57.4,68.8031225698113,3.36173603537539
2022-10-05 06:00:00,286.2,54.4166666666667,71.5014608993273,4.18491064162323
2022-10-05 07:00:00,287.233333333333,49.5,62.0011956894546,3.39439857753618
2022-10-05 08:00:00,288.633333333333,50.25,39.8261074178245,1.36143104470119
2022-10-05 09:00:00,289.2,59.3,108.617934080706,0.40362661905659
2022-10-05 10:00:00,289.866666666667,64.9,122.284243919426,1.23197556188357
2022-10-05 11:00:00,290.866666666667,58.65,117.858909260099,0.612666616515688
2022-10-05 12:00:00,289.7,64.05,114.741248747055,1.16335593900348
2022-10-05 13:00:00,290.0,66.7,112.939937220647,1.57619892339636
2022-10-05 14:00:00,289.966666666667,65.4166666666667,116.157445033688,1.59686280321703
2022-10-05 15:00:00,289.783333333333,65.1833333333333,108.978789829212,1.88450336576164
2022-10-05 16:00:00,289.7,67.3333333333333,93.2786567500796,2.62815339107776
2022-10-05 17:00:00,287.883333333333,61.3333333333333,80.9486495079076,4.10889267412062
2022-10-05 18:00:00,287.366666666667,59.15,80.181943411602,4.56796604565334
2022-10-05 19:00:00,287.416666666667,56.75,65.0816677724271,4.52049067288293
2022-10-05 20:00:00,287.733333333333,52.2666666666667,52.9711556646829,3.01098434294656
2022-10-05 21:00:00,288.1,46.1166666666667,292.182643216407,1.7188503361114
2022-10-05 22:00:00,287.55,49.4333333333333,314.069370175682,2.47811871637486
2022-10-05 23:00:00,287.95,47.6833333333333,330.252200260048,3.00691952130676
2022-10-06 00:00:00,287.466666666667,46.85,321.999012122331,3.67377310323105
2022-10-06 01:00:00,286.683333333333,46.75,315.567711003428,4.71181463515141
2022-10-06 02:00:00,285.816666666667,50.5666666666667,301.669916839833,5.63662526662888
2022-10-06 03:00:00,284.383333333333,59.3166666666667,329.632131307863,6.29745404063624
2022-10-06 04:00:00,284.166666666667,57.0833333333333,330.32107412191,6.35022717991243
2022-10-06 05:00:00,284.05,53.6,337.050244484034,6.15761290458795
2022-10-06 06:00:00,286.8,57.6666666666667,327.421234391269,5.89800400008401
2022-10-06 07:00:00,287.033333333333,58.6833333333333,318.739851170104,5.43517807795874
2022-10-06 08:00:00,285.066666666667,55.1333333333333,327.14383107641,3.80357404508499
2022-10-06 09:00:00,283.416666666667,55.6833333333333,328.817638419308,2.8205185340275
2022-10-06 10:00:00,283.716666666667,54.7333333333333,336.814139560604,1.02760636188382
2022-10-06 11:00:00,286.85,64.0,117.35492263029,0.577261712276642
2022-10-06 12:00:00,286.716666666667,63.0666666666667,123.228271535067,1.15576033284705
2022-10-06 13:00:00,286.4,62.3333333333333,122.901699173425,2.65785976340297
2022-10-06 14:00:00,286.666666666667,60.4833333333334,123.255241410479,3.10479666499543
2022-10-06 15:00:00,285.816666666667,61.2,124.273283639076,3.77876918528356
2022-10-06 16:00:00,285.666666666667,62.4666666666667,124.639666219483,3.69610916994593
