date,sw_in,hs,rel_hum,temp
2022-10-01 00:00:00,0.0,,92.4166666666667,273.4
2022-10-01 01:00:00,0.0,91.8333333333333,83.4666666666667,273.966666666667
2022-10-01 02:00:00,0.0,,87.7,273.833333333333
2022-10-01 03:00:00,0.0,,86.4,273.033333333333
2022-10-01 04:00:00,0.0,90.6,81.6,273.6
2022-10-01 05:00:00,0.0,,76.9166666666667,274.033333333333
2022-10-01 06:00:00,0.0,,74.8666666666667,274.066666666667
2022-10-01 07:00:00,24.0333333333333,90.8,71.7833333333334,274.366666666667
2022-10-01 08:00:00,114.966666666667,89.0,68.1333333333333,274.75
2022-10-01 09:00:00,162.75,92.8333333333333,69.8166666666667,274.983333333333
2022-10-01 10:00:00,187.033333333333,92.2,60.4166666666667,275.583333333333
2022-10-01 11:00:00,250.233333333333,90.6666666666667,59.3166666666667,275.85
2022-10-01 12:00:00,239.666666666667,93.3333333333333,95.1833333333333,273.583333333333
2022-10-01 13:00:00,153.716666666667,95.8,92.7,274.85
2022-10-01 14:00:00,152.616666666667,,91.3666666666667,275.366666666667
2022-10-01 15:00:00,164.283333333333,,98.05,274.866666666667
2022-10-01 16:00:00,78.6666666666667,96.3333333333333,100.616666666667,274.133333333333
2022-10-01 17:00:00,32.2666666666667,96.4,100.65,273.766666666667
2022-10-01 18:00:00,10.9166666666667,,100.633333333333,273.766666666667
2022-10-01 19:00:00,0.0,97.4,100.616666666667,273.933333333333
2022-10-01 20:00:00,0.0,96.8333333333333,100.6,274.4
2022-10-01 21:00:00,0.0,95.2,100.65,274.783333333333
2022-10-01 22:00:00,0.0,,100.65,275.033333333333
2022-10-01 23:00:00,0.0,94.8,100.683333333333,275.116666666667
2022-10-02 00:00:00,0.0,,100.366666666667,275.266666666667
2022-10-02 01:00:00,0.0,95.0,100.65,274.95
2022-10-02 02:00:00,0.0,,100.683333333333,275.133333333333
2022-10-02 03:00:00,0.0,97.0,100.65,275.583333333333
2022-10-02 04:00:00,0.0,96.6,100.683333333333,275.55
2022-10-02 05:00:00,0.0,96.3333333333333,100.7,275.633333333333
2022-10-02 06:00:00,0.0,98.8333333333333,99.05,276.05
2022-10-02 07:00:00,7.65,97.3333333333333,92.1666666666667,276.883333333333
2022-10-02 08:00:00,37.8833333333333,96.1666666666667,88.2166666666667,277.5
