date,temp,precip,sw_in,rel_hum,wind_dir,wind_speed,air_pres
2022-10-01 00:00:00,277.783333333333,0.0,0.0833333333333333,100.1,32.568188294922,0.363691596297278,834.3
2022-10-01 01:00:00,277.566666666667,0.0,0.116666666666667,100.05,39.788794575233,0.53079564231919,834.3
2022-10-01 02:00:00,277.883333333333,0.0,0.133333333333333,100.1,34.3191023935021,0.369954421886479,834.683333333333
2022-10-01 03:00:00,278.083333333333,0.0,0.216666666666667,100.1,336.557970855825,0.174527654571689,834.916666666667
2022-10-01 04:00:00,278.066666666667,0.0,0.333333333333333,100.066666666667,218.929722721,0.270900484346848,834.65
2022-10-01 05:00:00,278.033333333333,0.0,0.3,100.0,37.6436678864665,0.306180865268778,834.6
2022-10-01 06:00:00,277.966666666667,0.0,0.3,100.0,45.9082718751863,0.297325886435861,834.483333333333
2022-10-01 07:00:00,278.066666666667,0.0,26.0,100.05,16.4361213613693,0.251779567071899,834.783333333333
2022-10-01 08:00:00,278.75,0.0,88.75,100.1,217.885213976095,0.443074537216333,835.116666666667
2022-10-01 09:00:00,278.9,0.0,150.533333333333,100.066666666667,225.332549211367,1.71477969599413,835.45
2022-10-01 10:00:00,278.85,0.0,184.45,100.016666666667,218.468566396526,1.84638842221588,835.583333333333
2022-10-01 11:00:00,279.516666666667,0.0,213.65,100.1,234.674917725394,2.19482169179954,835.666666666667
2022-10-01 12:00:00,280.05,0.0,298.95,100.1,226.492380381044,2.49140123465515,835.666666666667
2022-10-01 13:00:00,280.433333333333,0.0,265.933333333333,99.1166666666667,230.666779739586,2.02507704983862,835.4
2022-10-01 14:00:00,280.516666666667,0.0,183.283333333333,98.9833333333333,228.184113975692,1.71324030679935,835.366666666667
2022-10-01 15:00:00,280.633333333333,0.0,137.0,97.9,218.725072979575,1.19758855446746,835.15
2022-10-01 16:00:00,280.333333333333,0.1,76.3166666666667,99.85,222.346960505984,1.11586564406857,835.4
2022-10-01 17:00:00,280.1,0.4,37.55,100.1,21.6557192116827,0.0557980600762654,835.4
2022-10-01 18:00:00,279.716666666667,0.7,7.53333333333333,100.1,38.8675521554701,0.621056176053806,835.616666666667
2022-10-01 19:00:00,279.35,1.0,0.383333333333333,100.1,51.1953742061732,0.641834719694953,836.35
2022-10-01 20:00:00,279.066666666667,0.6,0.35,100.1,41.5076895837146,0.955446588077851,836.75
2022-10-01 21:00:00,278.9,0.9,0.4,100.1,46.9856812050668,0.715096973119866,837.4
2022-10-01 22:00:00,278.65,0.7,0.466666666666667,100.083333333333,46.5618566943633,0.801821208026139,838.033333333334
2022-10-01 23:00:00,278.516666666667,1.2,0.433333333333333,100.083333333333,73.7742029025391,0.282834350419358,838.55
2022-10-02 00:00:00,278.45,1.2,0.483333333333333,100.016666666667,27.3451542415291,0.556867252883472,839.5
2022-10-02 01:00:00,278.416666666667,0.4,0.5,100.0,33.9178102609089,0.67957283402998,840.116666666667
2022-10-02 02:00:00,278.233333333333,0.1,0.483333333333333,100.083333333333,41.68971045516,0.706712385701219,840.183333333333
2022-10-02 03:00:00,278.066666666667,0.1,0.383333333333333,100.1,48.8640435264324,0.998846428296363,839.866666666667
2022-10-02 04:00:00,278.316666666667,0.2,0.4,100.1,35.9211312364025,0.964585976670741,839.8
2022-10-02 05:00:00,278.3,0.0,0.3,100.1,30.4613538923629,0.648381377488689,839.916666666667
2022-10-02 06:00:00,278.166666666667,0.0,0.35,100.083333333333,22.7565671872031,0.75901064466984,840.266666666667
2022-10-02 07:00:00,278.516666666667,0.1,19.4833333333333,100.1,33.1196667157085,0.802423003391556,840.666666666667
2022-10-02 08:00:00,279.833333333333,0.0,91.5833333333333,100.1,43.0462625106063,0.594351907888765,840.933333333333
2022-10-02 09:00:00,281.516666666667,0.0,185.066666666667,100.033333333333,138.472161575785,0.290466329193877,841.05
2022-10-02 10:00:00,282.866666666667,0.0,398.666666666667,97.15,223.248311018252,1.38143278335264,841.016666666667
2022-10-02 11:00:00,284.266666666667,0.0,451.383333333333,82.7833333333333,228.338203862331,1.44129663763898,840.933333333333
2022-10-02 12:00:00,286.216666666667,0.0,638.55,74.9666666666667,208.769315403787,0.889847694212195,840.666666666667
2022-10-02 13:00:00,287.183333333333,0.0,533.233333333333,72.8666666666667,237.297801292819,1.40194850705866,840.083333333334
2022-10-02 14:00:00,286.466666666667,0.0,348.266666666667,71.6166666666667,245.597899169987,2.08933240965034,839.75
2022-10-02 15:00:00,286.266666666667,0.0,184.483333333333,76.45,216.680507306808,0.768570671800758,839.416666666667
2022-10-02 16:00:00,286.033333333333,0.0,171.8,82.95,51.677844648792,0.83323917462309,838.816666666667
2022-10-02 17:00:00,284.25,0.0,63.8166666666667,94.85,40.2692725380673,0.820119501818183,838.683333333333
2022-10-02 18:00:00,282.316666666667,0.0,13.8166666666667,95.7,30.0256305948195,0.963452256671631,838.65
2022-10-02 19:00:00,280.733333333333,0.0,0.233333333333333,96.5166666666667,34.303077846663,1.29176887306874,838.783333333333
2022-10-02 20:00:00,281.333333333333,0.0,0.05,86.85,350.677698499507,0.660635057906011,839.133333333333
2022-10-02 21:00:00,281.35,0.0,0.166666666666667,87.9833333333333,0.62618052755505,0.265780452061221,839.233333333333
2022-10-02 22:00:00,281.066666666667,0.0,0.0666666666666667,88.1666666666667,334.461806393009,0.448566484872054,839.283333333333
2022-10-02 23:00:00,280.366666666667,0.0,0.0,88.7666666666667,9.39947429592166,0.457978101944802,839.4
2022-10-03 00:00:00,279.666666666667,0.0,0.0,90.9666666666667,4.55333729988627,0.499353747646026,839.35
2022-10-03 01:00:00,279.6,0.0,0.0,96.5166666666667,46.0636343625035,0.599110487282092,839.816666666667
2022-10-03 02:00:00,279.383333333333,0.0,0.0,99.7,35.5437595089329,0.93281650157499,840.233333333334
2022-10-03 03:00:00,279.333333333333,0.0,0.0,100.066666666667,36.8018445147612,1.02113349442155,840.266666666667
2022-10-03 04:00:00,278.866666666667,0.0,0.0,100.1,19.1194718306007,0.749795821172472,840.233333333333
2022-10-03 05:00:00,278.8,0.0,0.0,100.016666666667,251.171375191037,0.737240787848464,840.166666666667
2022-10-03 06:00:00,278.733333333333,0.0,0.0,97.7666666666667,295.677495830905,0.124924463170448,840.516666666667
2022-10-03 07:00:00,279.233333333333,0.0,15.4,93.9666666666667,236.800483291747,0.447781688424157,840.766666666667
2022-10-03 08:00:00,279.35,0.0,41.35,91.4,236.855443996266,0.407159993675769,841.233333333333
2022-10-03 09:00:00,280.383333333333,0.0,134.283333333333,83.3833333333334,213.822318125961,0.742002272917372,841.6
2022-10-03 10:00:00,283.166666666667,0.0,521.616666666667,66.6666666666667,196.482703399542,1.07416477164894,841.9
2022-10-03 11:00:00,284.8,0.0,636.266666666667,54.7333333333333,207.773756297797,2.30269120584372,841.983333333334
2022-10-03 12:00:00,286.05,0.0,696.316666666667,39.6333333333333,206.804058908863,1.95043092330034,841.966666666667
2022-10-03 13:00:00,286.6,0.0,701.85,33.3166666666667,215.813154614971,1.99202072994369,841.85
2022-10-03 14:00:00,287.25,0.0,649.566666666667,29.2,212.120251624338,1.83992275151229,841.6
2022-10-03 15:00:00,287.266666666667,0.0,540.8,28.95,213.013297591616,2.73155553290893,841.55
2022-10-03 16:00:00,286.866666666667,0.0,390.7,30.8166666666667,215.200724257738,2.44619548546454,841.483333333333
2022-10-03 17:00:00,283.116666666667,0.0,75.2166666666667,52.5,45.4593934937475,1.25725022038214,841.6
2022-10-03 18:00:00,279.3,0.0,11.4833333333333,74.4333333333333,31.4033375716738,1.90927218205755,841.833333333333
2022-10-03 19:00:00,277.983333333333,0.0,0.116666666666667,79.0666666666667,34.4088709975484,1.69583222518615,842.05
2022-10-03 20:00:00,277.1,0.0,0.0,82.3666666666667,36.0057400797127,2.07137164084173,842.316666666667
2022-10-03 21:00:00,276.85,0.0,0.0,81.85,34.3303790884619,1.51065304279167,842.4
2022-10-03 22:00:00,276.666666666667,0.0,0.0,79.4666666666667,34.5560316212972,1.19101968862307,842.5
2022-10-03 23:00:00,276.15,0.0,0.0,79.6333333333333,34.0595273259324,2.8332323872927,842.516666666667
2022-10-04 00:00:00,275.15,0.0,0.0,86.2,38.2528918772526,1.61727335546131,842.4
2022-10-04 01:00:00,275.133333333333,0.0,0.0,85.25,38.0125935746373,1.77949773932431,842.416666666667
2022-10-04 02:00:00,275.133333333333,0.0,0.0,83.65,33.0140748517293,2.56399442107962,842.35
2022-10-04 03:00:00,275.316666666667,0.0,0.0,81.9833333333333,33.7187919373439,1.69186363725407,842.05
2022-10-04 04:00:00,274.75,0.0,0.0,84.7,35.3929515702859,1.84140390919928,841.733333333334
2022-10-04 05:00:00,274.983333333333,0.0,0.0,81.05,33.0240563379988,1.7045998909312,841.516666666667
2022-10-04 06:00:00,274.9,0.0,0.0,80.0833333333334,33.0133541638363,1.46225175504502,841.616666666667
2022-10-04 07:00:00,275.183333333333,0.0,14.25,78.6166666666667,29.0176862128531,2.0013315419834,841.783333333333
2022-10-04 08:00:00,275.4,0.0,57.4333333333333,86.9166666666667,53.6918512940487,0.775527563707477,841.933333333333
2022-10-04 09:00:00,277.933333333333,0.0,168.116666666667,86.7833333333334,51.8586956709177,0.940824416851622,842.166666666667
2022-10-04 10:00:00,281.666666666667,0.0,344.616666666667,61.7833333333333,214.678222163258,0.608016682470911,842.483333333334
2022-10-04 11:00:00,283.833333333333,0.0,408.066666666667,46.3833333333333,128.983672562771,0.320914563760676,842.633333333333
2022-10-04 12:00:00,284.216666666667,0.0,368.65,54.6166666666667,216.02541586524,1.19155995331912,842.75
2022-10-04 13:00:00,284.883333333333,0.0,390.65,53.0333333333333,216.957029826423,1.01585403509501,842.716666666667
2022-10-04 14:00:00,285.216666666667,0.0,443.066666666667,55.75,209.365229112646,1.26419070939573,842.483333333333
2022-10-04 15:00:00,286.066666666667,0.0,460.1,52.2166666666667,207.20550623073,1.41338004600224,842.383333333333
2022-10-04 16:00:00,285.35,0.0,254.916666666667,54.5833333333333,230.417678257992,1.24293279108354,842.6
2022-10-04 17:00:00,283.083333333333,0.0,80.7,70.2166666666667,29.851559486016,1.97353769908745,842.816666666667
2022-10-04 18:00:00,280.3,0.0,14.6333333333333,80.3333333333333,41.2983457655542,1.39611774118573,843.166666666667
2022-10-04 19:00:00,278.133333333333,0.0,0.0666666666666667,88.6333333333333,43.9902366060903,1.37073880467686,843.95
2022-10-04 20:00:00,277.65,0.0,0.0,88.1166666666667,41.965625262764,1.18256222531195,844.383333333334
2022-10-04 21:00:00,277.233333333333,0.0,0.0,89.15,33.0248868167721,2.54200746088983,844.766666666667
2022-10-04 22:00:00,277.0,0.0,0.0,90.6666666666667,44.5683231171742,1.21818906283168,845.083333333333
2022-10-04 23:00:00,277.083333333333,0.0,0.0,87.1833333333333,28.6810507784072,2.19529062296571,845.633333333333
2022-10-05 00:00:00,276.2,0.0,0.0,92.1666666666667,42.2670729906362,1.33769846465638,845.683333333333
2022-10-05 01:00:00,275.7,0.0,0.0,93.8833333333333,36.4334531908676,1.45051288118649,845.9
2022-10-05 02:00:00,275.283333333333,0.0,0.0,96.8,40.4139270699141,1.98026178947411,845.883333333333
2022-10-05 03:00:00,275.316666666667,0.0,0.0,96.8333333333333,49.4772143762647,1.57425158908307,845.766666666667
2022-10-05 04:00:00,275.233333333333,0.0,0.0,97.1833333333333,45.0290728560851,1.15601707070514,845.4
2022-10-05 05:00:00,274.783333333333,0.0,0.0,99.6833333333333,36.3273741334593,2.02778611595933,845.4
2022-10-05 06:00:00,275.333333333333,0.0,0.0,98.0333333333333,47.3156111207183,1.27199716480528,845.316666666667
2022-10-05 07:00:00,275.166666666667,0.0,7.56666666666667,99.0166666666667,47.7130753524222,1.62174358084939,845.483333333333
2022-10-05 08:00:00,276.016666666667,0.0,28.15,98.5,46.9871291114866,0.897027785845129,845.733333333333
2022-10-05 09:00:00,276.966666666667,0.0,99.5,99.65,50.5868939621153,1.37840663775196,845.966666666667
2022-10-05 10:00:00,283.383333333333,0.0,498.85,74.4166666666667,73.9480642908966,0.710002016956896,846.1
2022-10-05 11:00:00,285.55,0.0,589.916666666667,52.6666666666667,200.699243505422,0.749923919570554,846.05
2022-10-05 12:00:00,286.966666666667,0.0,643.3,50.75,214.843134883742,1.8293698907625,846.016666666667
2022-10-05 13:00:00,287.816666666667,0.0,659.383333333333,44.8,205.546910803964,1.3123462509761,845.85
2022-10-05 14:00:00,288.25,0.0,599.533333333334,43.15,228.13209177769,2.73547835581571,845.65
2022-10-05 15:00:00,287.5,0.0,513.3,46.2333333333333,233.463698722576,2.98112765171313,845.866666666667
