date,sw_in,hs,rel_hum,temp,precip
2022-11-18 20:00:00,0.0,341.166666666667,93.3333333333333,263.966666666667,0.0
2022-11-18 21:00:00,0.0,313.5,92.9,264.016666666667,0.600000000000001
2022-11-18 22:00:00,0.0,323.5,87.3166666666667,263.65,0.799999999999999
2022-11-18 23:00:00,0.0,388.166666666667,88.4666666666667,263.283333333333,0.0
2022-11-19 00:00:00,0.0,371.5,85.6166666666667,262.983333333333,0.0
2022-11-19 01:00:00,0.0,384.166666666667,82.3,262.65,0.0
2022-11-19 02:00:00,0.0,372.5,67.8333333333333,262.85,0.0
2022-11-19 03:00:00,0.0,383.333333333333,80.2166666666667,262.466666666667,0.0
2022-11-19 04:00:00,0.0,389.0,79.0833333333333,262.233333333333,0.0
2022-11-19 05:00:00,0.0,395.166666666667,77.1666666666667,261.533333333333,0.0
2022-11-19 06:00:00,0.0,396.0,77.45,261.466666666667,0.0
2022-11-19 07:00:00,0.0,395.166666666667,82.6666666666667,260.933333333333,0.0
2022-11-19 08:00:00,45.5,392.666666666667,76.0166666666667,261.666666666667,0.0
2022-11-19 09:00:00,222.833333333333,371.833333333333,68.8,262.833333333333,0.0
2022-11-19 10:00:00,375.5,336.5,58.55,265.016666666667,0.0
2022-11-19 11:00:00,501.166666666667,303.666666666667,55.3333333333333,266.166666666667,0.0
2022-11-19 12:00:00,544.5,289.666666666667,67.0,265.666666666667,0.0
2022-11-19 13:00:00,498.166666666667,296.666666666667,69.7,265.65,0.0
2022-11-19 14:00:00,409.333333333333,317.5,73.7833333333333,265.05,0.0
2022-11-19 15:00:00,291.5,325.166666666667,74.7833333333333,264.666666666667,0.0
2022-11-19 16:00:00,44.8333333333333,360.166666666667,80.35,262.966666666667,0.0
2022-11-19 17:00:00,13.5,379.0,78.9333333333333,262.616666666667,0.0
2022-11-19 18:00:00,0.0,379.666666666667,81.9,262.5,0.2
2022-11-19 19:00:00,0.0,375.333333333333,85.5,262.466666666667,0.0
2022-11-19 20:00:00,0.0,369.833333333333,84.2666666666667,262.533333333333,0.0
2022-11-19 21:00:00,0.0,373.833333333333,82.6833333333333,262.433333333333,0.0
2022-11-19 22:00:00,0.0,359.333333333333,82.1666666666667,262.316666666667,0.0
2022-11-19 23:00:00,0.0,342.166666666667,82.7666666666667,262.2,0.0
2022-11-20 00:00:00,0.0,348.166666666667,80.3833333333333,262.1,0.0
2022-11-20 01:00:00,0.0,331.833333333333,82.4833333333333,261.883333333333,0.0
2022-11-20 02:00:00,0.0,329.833333333333,82.2666666666667,261.633333333333,0.0
2022-11-20 03:00:00,0.0,329.0,86.9833333333333,261.733333333333,0.0
2022-11-20 04:00:00,0.0,333.166666666667,89.1333333333333,261.833333333333,0.0
2022-11-20 05:00:00,0.0,332.333333333333,91.4166666666667,261.8,0.0
2022-11-20 06:00:00,0.0,336.0,89.8333333333333,261.683333333333,0.0
2022-11-20 07:00:00,0.0,282.5,92.3833333333334,261.483333333333,0.0
2022-11-20 08:00:00,4.83333333333333,237.333333333333,92.7833333333333,261.35,0.0
2022-11-20 09:00:00,46.8333333333333,267.5,92.4,261.533333333333,0.2
2022-11-20 10:00:00,141.166666666667,233.166666666667,85.1,261.816666666667,0.4
2022-11-20 11:00:00,257.333333333333,218.5,73.4833333333333,262.516666666667,0.0
2022-11-20 12:00:00,339.833333333333,264.333333333333,76.0166666666667,262.516666666667,0.0
2022-11-20 13:00:00,268.333333333333,242.833333333333,78.0666666666667,262.5,0.0
2022-11-20 14:00:00,280.333333333333,244.333333333333,87.9833333333334,262.6,0.0
2022-11-20 15:00:00,197.0,271.5,80.5833333333333,262.466666666667,0.0
2022-11-20 16:00:00,33.8333333333333,313.5,88.2333333333334,261.65,0.0
2022-11-20 17:00:00,7.66666666666667,336.666666666667,89.0833333333333,261.2,0.0
2022-11-20 18:00:00,0.0,344.833333333333,62.4666666666667,262.216666666667,0.0
2022-11-20 19:00:00,0.0,343.166666666667,44.0,262.85,0.0
2022-11-20 20:00:00,0.0,345.5,35.4,262.933333333333,0.0
2022-11-20 21:00:00,0.0,337.333333333333,23.8333333333333,263.766666666667,0.0
2022-11-20 22:00:00,0.0,350.0,34.0333333333333,263.833333333333,0.0
2022-11-20 23:00:00,0.0,364.333333333333,47.5,263.833333333333,0.0
2022-11-21 00:00:00,0.0,357.5,75.2333333333333,262.5,0.8
2022-11-21 01:00:00,0.0,366.5,82.45,262.55,0.8
2022-11-21 02:00:00,0.0,374.333333333333,74.4166666666667,262.6,0.0
2022-11-21 03:00:00,0.0,376.5,79.2,262.183333333333,0.2
2022-11-21 04:00:00,0.0,361.5,79.55,261.766666666667,1.4
2022-11-21 05:00:00,0.0,367.5,82.0666666666667,261.55,0.0
2022-11-21 06:00:00,0.0,380.0,91.9,261.066666666667,0.8
2022-11-21 07:00:00,0.0,402.5,86.6833333333333,261.516666666667,0.4
2022-11-21 08:00:00,7.0,401.166666666667,85.9833333333333,261.766666666667,0.4
2022-11-21 09:00:00,83.5,407.833333333333,78.55,262.0,0.2
2022-11-21 10:00:00,196.5,412.0,74.6,262.266666666667,0.0
2022-11-21 11:00:00,276.166666666667,397.833333333333,76.0,262.533333333333,0.0
2022-11-21 12:00:00,397.333333333333,373.5,67.6333333333334,263.466666666667,0.0
2022-11-21 13:00:00,464.0,352.666666666667,57.15,264.8,0.0
2022-11-21 14:00:00,402.5,350.5,40.4166666666667,265.983333333333,0.0
2022-11-21 15:00:00,245.333333333333,363.0,41.5333333333333,266.033333333333,0.0
2022-11-21 16:00:00,41.8333333333333,389.833333333333,43.3166666666667,265.266666666667,0.0
2022-11-21 17:00:00,9.16666666666667,404.666666666667,32.7333333333333,266.15,0.0
2022-11-21 18:00:00,0.0,402.666666666667,28.2833333333333,266.316666666667,0.0
2022-11-21 19:00:00,0.0,397.0,34.3666666666667,266.216666666667,0.0
2022-11-21 20:00:00,0.0,389.666666666667,41.1833333333333,265.816666666667,0.0
2022-11-21 21:00:00,0.0,386.333333333333,47.6166666666667,265.8,0.0
2022-11-21 22:00:00,0.0,386.833333333333,54.7666666666667,265.183333333333,0.0
2022-11-21 23:00:00,0.0,374.0,69.6166666666667,264.75,0.0
2022-11-22 00:00:00,0.0,359.333333333333,85.9666666666667,264.416666666667,0.0
2022-11-22 01:00:00,0.0,357.5,77.3666666666667,265.716666666667,0.0
2022-11-22 02:00:00,0.0,354.166666666667,84.0833333333333,265.383333333333,0.0
2022-11-22 03:00:00,0.0,352.0,85.5333333333333,265.25,0.0
2022-11-22 04:00:00,0.0,337.5,85.4666666666667,265.4,0.2
2022-11-22 05:00:00,0.0,345.333333333333,93.5333333333334,264.983333333333,0.2
2022-11-22 06:00:00,0.0,363.0,96.2166666666667,264.716666666667,1.2
2022-11-22 07:00:00,0.0,373.5,95.1666666666667,264.7,0.6
2022-11-22 08:00:00,1.16666666666667,348.0,95.35,264.65,1.6
2022-11-22 09:00:00,21.5,384.833333333333,92.0,264.483333333333,4.4
2022-11-22 10:00:00,69.3333333333333,441.833333333333,88.0666666666667,263.983333333333,4.4
2022-11-22 11:00:00,105.166666666667,470.666666666667,86.9,263.566666666667,3.8
2022-11-22 12:00:00,141.666666666667,496.5,85.0166666666667,263.333333333333,3.4
2022-11-22 13:00:00,160.833333333333,493.833333333333,83.8333333333333,262.883333333333,1.0
2022-11-22 14:00:00,127.0,450.5,84.7,262.533333333333,2.0
2022-11-22 15:00:00,90.3333333333333,464.166666666667,85.45,262.183333333333,1.8
2022-11-22 16:00:00,45.1666666666667,447.833333333333,86.95,261.833333333333,1.4
2022-11-22 17:00:00,6.0,474.833333333333,85.7833333333334,261.583333333333,0.399999999999999
2022-11-22 18:00:00,0.0,463.166666666667,85.1166666666667,261.133333333333,1.8
2022-11-22 19:00:00,0.0,440.166666666667,83.85,261.233333333333,0.600000000000001
2022-11-22 20:00:00,0.0,471.166666666667,83.2833333333333,261.533333333333,0.199999999999999
2022-11-22 21:00:00,0.0,453.0,83.75,261.75,0.199999999999999
2022-11-22 22:00:00,0.0,440.333333333333,82.75,261.883333333333,0.0
2022-11-22 23:00:00,0.0,420.0,84.7166666666667,261.85,0.0
2022-11-23 00:00:00,0.0,413.833333333333,87.2333333333333,261.883333333333,0.0
