date,sw_in,rel_hum,temp,wind_dir,wind_speed
2022-10-01 00:00:00,,95.2,274.4,22.2904932461804,4.05566768012944
2022-10-01 01:00:00,,95.2,274.416666666667,22.6738333327298,3.03390879108093
2022-10-01 02:00:00,,95.2,274.366666666667,28.552731251173,2.79393765368213
2022-10-01 03:00:00,,95.2,274.416666666667,24.3286564125302,3.76096826776838
2022-10-01 04:00:00,,95.2,274.133333333333,36.2577457085141,2.89670002959976
2022-10-01 05:00:00,,95.1666666666667,274.033333333333,13.8148088961828,2.94628344071988
2022-10-01 06:00:00,,95.1666666666667,273.966666666667,18.5065866238156,3.28922621485619
2022-10-01 07:00:00,,95.15,273.916666666667,30.6359405266412,3.16046260022698
2022-10-01 08:00:00,,95.1,273.8,23.6150960061452,3.43959791545076
2022-10-01 09:00:00,,95.1,274.166666666667,12.9694326267135,3.110814122529
2022-10-01 10:00:00,,95.1666666666667,274.283333333333,17.1112452693343,2.85728046794033
2022-10-01 11:00:00,,95.1666666666667,274.233333333333,26.5014987440359,3.60453350117742
2022-10-01 12:00:00,,95.1333333333333,274.15,15.7838029617344,7.8498820055599
2022-10-01 13:00:00,,95.2,274.616666666667,20.4397526901875,1.92180306496545
2022-10-01 14:00:00,,95.3,275.35,82.8295482688726,1.05706320462287
2022-10-01 15:00:00,,95.3666666666667,275.516666666667,30.968811580199,2.05926989836493
2022-10-01 16:00:00,,95.4,275.483333333333,7.11661934588528,3.8410960480843
2022-10-01 17:00:00,,95.4,275.45,17.6145547169926,4.07975150665318
2022-10-01 18:00:00,,95.4,275.45,7.20492001907439,0.762845451559243
2022-10-01 19:00:00,,95.4,275.45,322.388491515996,0.009243720032646
2022-10-01 20:00:00,,95.4333333333333,275.433333333333,319.943570334544,0.0070200818255082
2022-10-01 21:00:00,,95.45,275.366666666667,322.962853715353,0.0093720459126689
2022-10-01 22:00:00,,95.45,275.4,321.023894803565,0.681283676901348
2022-10-01 23:00:00,,95.45,275.366666666667,296.969473274802,2.27779625290717
2022-10-02 00:00:00,,95.4833333333333,275.35,323.741730002372,1.76462894416269
2022-10-02 01:00:00,,95.4833333333333,275.316666666667,343.178748882471,2.73141140441256
2022-10-02 02:00:00,,95.5,275.383333333333,328.757629156395,1.12348879859973
2022-10-02 03:00:00,,95.5,275.433333333333,342.051098378086,3.3566027295631
2022-10-02 04:00:00,,95.5,275.45,322.030152990276,3.89103926847385
2022-10-02 05:00:00,,95.55,275.533333333333,339.041686953673,3.09884914311931
2022-10-02 06:00:00,,95.5833333333333,275.533333333333,322.450087342345,3.06214240713587
2022-10-02 07:00:00,,95.6,276.633333333333,328.127538109349,6.52401552269268
2022-10-02 08:00:00,,95.6,277.466666666667,334.062687271791,5.31834616926547
2022-10-02 09:00:00,,88.65,278.316666666667,349.218911482141,4.96530611038876
2022-10-02 10:00:00,,87.5,278.55,4.28094584144526,4.05487481576284
2022-10-02 11:00:00,,92.3833333333333,278.433333333333,1.52573514822609,4.22520101754238
2022-10-02 12:00:00,,89.7666666666667,278.883333333333,19.471906822493,3.49574943476436
2022-10-02 13:00:00,,87.6833333333333,279.133333333333,14.2316188528985,7.30799936439438
2022-10-02 14:00:00,,75.4,279.9,19.6088709773998,10.6898446217125
2022-10-02 15:00:00,,65.2833333333334,280.7,5.45702121460192,6.76657064111344
2022-10-02 16:00:00,,66.8166666666667,280.4,1.09279108085627,5.52954678103691
2022-10-02 17:00:00,,60.8,280.45,338.148682468872,4.3108143415417
2022-10-02 18:00:00,,62.4666666666667,279.583333333333,346.277535951934,4.82868570484676
2022-10-02 19:00:00,,67.65,278.866666666667,336.659132133964,4.26545934737542
2022-10-02 20:00:00,,73.45,278.283333333333,331.521965553887,4.49654537703873
2022-10-02 21:00:00,,75.9166666666667,277.766666666667,333.32093656305,3.22768328284014
2022-10-02 22:00:00,,75.2166666666667,277.166666666667,309.830910376926,3.03487958607216
2022-10-02 23:00:00,,80.4666666666667,276.533333333333,330.638865859647,2.43807270506116
2022-10-03 00:00:00,7555.66666666667,94.05,275.333333333333,228.487205364906,2.68544430701736
2022-10-03 01:00:00,7852.33333333333,95.1833333333333,274.95,219.243342520174,3.91665058122594
2022-10-03 02:00:00,7774.66666666667,95.2,274.666666666667,214.647111275546,6.60854013594136
2022-10-03 03:00:00,7790.0,95.2666666666667,275.1,214.392079688287,6.63701313774816
2022-10-03 04:00:00,7440.83333333333,95.3166666666667,275.383333333333,220.104712236811,6.63648071910219
2022-10-03 05:00:00,7564.0,95.3666666666667,275.433333333333,252.568497271599,4.59854008641283
2022-10-03 06:00:00,7571.33333333333,95.3833333333333,275.466666666667,254.642098397598,4.97181975909732
2022-10-03 07:00:00,7836.83333333333,95.3833333333333,275.3,220.610748901126,3.75566805478326
2022-10-03 08:00:00,8496.0,95.4166666666667,275.45,211.377863015026,3.02218224631307
2022-10-03 09:00:00,8472.0,95.5,275.966666666667,217.335453588617,3.57850692096338
2022-10-03 10:00:00,8614.0,95.5,276.333333333333,211.584433239416,4.49814164504828
2022-10-03 11:00:00,8564.5,95.4666666666667,276.466666666667,213.888221235599,5.1419921119519
2022-10-03 12:00:00,8617.0,95.4166666666667,276.95,218.227303073126,4.0283117372236
2022-10-03 13:00:00,8703.16666666667,92.8833333333333,277.5,216.907559823562,3.27576270155817
2022-10-03 14:00:00,9609.33333333333,69.25,278.5,195.806959114313,2.93076426921181
2022-10-03 15:00:00,9117.5,67.6166666666667,278.633333333333,212.280507306174,2.88145467635559
2022-10-03 16:00:00,8671.2,62.3166666666667,278.75,262.571270705957,2.55317142532034
2022-10-03 17:00:00,,65.35,278.65,280.701310890349,3.13680898602909
2022-10-03 18:00:00,6614.0,74.1666666666667,277.333333333333,253.210551849861,3.44949768446434
2022-10-03 19:00:00,6812.33333333333,78.55,276.45,234.050140143221,4.50715301102717
2022-10-03 20:00:00,6543.33333333333,80.95,276.166666666667,235.821543789122,4.53217720918176
2022-10-03 21:00:00,6795.0,82.9166666666667,275.866666666667,230.84739830356,3.60342373623678
2022-10-03 22:00:00,7594.16666666667,68.2333333333333,276.416666666667,231.312777000518,1.947179322558
2022-10-03 23:00:00,,46.95,276.9,329.793025099234,0.76419196101713
2022-10-04 00:00:00,,39.6333333333333,276.95,333.090486718731,1.3512561032758
2022-10-04 01:00:00,,36.5833333333333,277.266666666667,334.575325690692,0.87959651141561
2022-10-04 02:00:00,,34.35,277.5,255.553523977954,0.632433241177565
2022-10-04 03:00:00,,35.4833333333333,277.716666666667,303.812791405311,0.811341041463909
2022-10-04 04:00:00,,34.9833333333333,277.95,298.328505361317,1.94214240324022
2022-10-04 05:00:00,,34.0,278.1,296.880230027467,2.67563970483694
2022-10-04 06:00:00,6970.33333333333,32.9333333333333,278.233333333333,238.098662879221,1.51094095542442
2022-10-04 07:00:00,,32.5833333333333,278.4,297.054933984973,2.00531922641791
2022-10-04 08:00:00,,31.6833333333333,279.433333333333,306.018949863943,1.2142066765327
2022-10-04 09:00:00,8880.0,32.6666666666667,279.616666666667,214.226106558135,1.51994698215077
2022-10-04 10:00:00,9590.66666666667,31.6833333333333,280.916666666667,221.140082962293,0.578879806268094
2022-10-04 11:00:00,,33.75,281.2,343.511946894251,0.525320561830486
2022-10-04 12:00:00,,36.45,282.033333333333,65.6184228711385,0.25804718193957
2022-10-04 13:00:00,,35.0166666666667,282.6,146.136199496214,0.232609607806673
2022-10-04 14:00:00,,33.25,283.1,143.731970227688,0.275667882599003
2022-10-04 15:00:00,,31.25,283.016666666667,20.0886657592599,1.5595114518063
2022-10-04 16:00:00,,30.7333333333333,283.1,346.020983371817,1.75970054973932
2022-10-04 17:00:00,,31.0,283.083333333333,342.715229297699,1.57273123229747
2022-10-04 18:00:00,9446.2,30.3833333333333,282.233333333333,252.745564875312,0.888592297122568
2022-10-04 19:00:00,,31.3833333333333,281.35,282.98455987317,2.13296846000462
2022-10-04 20:00:00,7018.0,30.3166666666667,281.183333333333,245.08753969886,1.77086656342762
2022-10-04 21:00:00,8369.6,27.1166666666667,280.966666666667,289.705043920583,0.202411423329666
2022-10-04 22:00:00,,25.9166666666667,281.016666666667,24.2816965533017,0.658478727492508
2022-10-04 23:00:00,8315.6,22.55,281.316666666667,206.971398281888,0.757974313375253
2022-10-05 00:00:00,9035.4,18.8166666666667,281.65,286.190654975784,1.7703203680694
2022-10-05 01:00:00,,17.25,281.883333333333,265.343203728193,0.650458275818456
2022-10-05 02:00:00,,16.1166666666667,282.083333333333,0.86430309332394,1.00765594191414
2022-10-05 03:00:00,,16.75,281.9,46.0013231085573,1.4468400562865
