date,temp,precip,sw_in,rel_hum,wind_dir,wind_speed,air_pres
2022-10-01 00:00:00,280.566666666667,0.0,0.0,93.0666666666667,53.3966345089468,0.474529680946146,884.033333333333
2022-10-01 01:00:00,280.583333333333,0.0,0.0,92.7833333333333,44.0344833835332,0.924558651256856,883.966666666667
2022-10-01 02:00:00,280.716666666667,0.0,0.0,92.55,106.510310091251,0.457589311667097,884.383333333333
2022-10-01 03:00:00,280.6,0.0,0.0,93.35,87.7614639783592,0.436135571477345,884.7
2022-10-01 04:00:00,280.683333333333,0.0,0.0,93.25,72.2865283190912,0.602488570343571,884.45
2022-10-01 05:00:00,280.833333333333,0.0,0.0,92.75,77.5326792664864,0.770483203092159,884.233333333333
2022-10-01 06:00:00,280.85,0.0,0.0,92.8333333333333,76.7784869048574,0.847916006488169,884.183333333333
2022-10-01 07:00:00,281.016666666667,0.0,9.6,92.4833333333333,85.3290492190516,0.666744895149421,884.533333333333
2022-10-01 08:00:00,281.15,0.0,28.5166666666667,92.8333333333333,195.087513338976,0.99162550124572,884.966666666667
2022-10-01 09:00:00,281.0,0.0,52.5333333333333,94.6833333333333,190.303064776555,0.678954925406232,885.3
2022-10-01 10:00:00,281.283333333333,0.0,112.133333333333,94.6833333333333,245.028822285972,0.435840262847203,885.4
2022-10-01 11:00:00,281.883333333333,0.0,148.933333333333,92.7333333333333,214.930716135731,0.911776228755905,885.483333333334
2022-10-01 12:00:00,282.4,0.0,233.366666666667,90.9,223.965417595537,0.790986214852279,885.466666666667
2022-10-01 13:00:00,283.566666666667,0.0,284.716666666667,84.8666666666667,214.820696143913,0.540659608824927,884.95
2022-10-01 14:00:00,283.85,0.0,229.933333333333,84.1333333333333,211.93866329977,1.06865687542124,884.766666666667
2022-10-01 15:00:00,284.066666666667,0.0,203.466666666667,79.4,216.037537201626,0.675502886306225,884.533333333333
2022-10-01 16:00:00,284.15,0.0,121.4,80.9666666666667,239.765459168831,0.192091587191518,884.7
2022-10-01 17:00:00,283.533333333333,0.1,58.5,87.25,24.3580493396953,0.749199514114129,884.7
2022-10-01 18:00:00,282.366666666667,0.4,9.71666666666667,91.9,85.4470069581954,1.34806018107431,884.933333333333
2022-10-01 19:00:00,281.833333333333,0.4,0.0,92.4833333333333,66.1818847527543,1.24598381170459,885.7
2022-10-01 20:00:00,281.666666666667,0.3,0.0,92.8833333333333,78.6966816777122,1.49958699087028,886.166666666667
2022-10-01 21:00:00,281.616666666667,0.9,0.0,92.7333333333333,70.6471261848151,1.50910178851228,886.916666666667
2022-10-01 22:00:00,281.4,0.6,0.0,92.6833333333333,72.7613750452338,1.57707097647092,887.55
2022-10-01 23:00:00,281.166666666667,0.7,0.0,92.85,66.302937085195,1.50827495479692,888.2
2022-10-02 00:00:00,281.116666666667,0.6,0.0,92.2333333333333,61.0628178939975,1.64517308919374,889.15
2022-10-02 01:00:00,280.95,0.1,0.0,92.1833333333333,62.8493360623554,1.64405825028446,889.75
2022-10-02 02:00:00,280.95,0.0,0.0,91.3833333333333,57.9366777359723,1.96800555579707,889.783333333334
2022-10-02 03:00:00,280.766666666667,0.0,0.0,91.5666666666667,74.9109820432635,1.92513584170317,889.316666666667
2022-10-02 04:00:00,280.65,0.0,0.0,92.4333333333333,74.5088374557104,1.77396676832327,889.233333333333
2022-10-02 05:00:00,280.65,0.0,0.0,92.0,105.136360084665,0.769491917279025,889.65
2022-10-02 06:00:00,280.083333333333,0.0,0.0,93.0166666666667,49.1150480716547,1.50481465928576,890.05
2022-10-02 07:00:00,280.65,0.0,15.3166666666667,92.0666666666667,75.8605632274632,1.36857356458686,890.266666666667
2022-10-02 08:00:00,282.083333333333,0.0,96.4166666666667,90.35,103.599797572647,0.574922056392983,890.533333333333
2022-10-02 09:00:00,282.55,0.0,174.616666666667,88.7166666666667,212.133884625412,0.855965457684589,890.8
2022-10-02 10:00:00,283.333333333333,0.0,367.5,87.45,250.281456432692,0.164963171569818,890.666666666667
