date,temp,rel_hum,hs,sw_in,precip,wind_dir,wind_speed
2022-10-01 00:00:00,272.35,89.9,10.0,-0.75,0.0,61.4760399908447,1.04003491664304
2022-10-01 01:00:00,272.3,84.45,22.0,-0.75,0.0,3.82015190605398,1.58399797025714
2022-10-01 02:00:00,272.75,82.75,10.0,-0.7,0.0,37.5973884189328,1.34227581456047
2022-10-01 03:00:00,272.65,79.95,10.0,-0.7,0.0,76.9046617148212,1.59037538696746
2022-10-01 04:00:00,272.6,77.25,10.0,-0.7,0.0,51.4,1.99975326496332
2022-10-01 05:00:00,271.9,79.7,10.0,-0.7,0.0,25.9312104748456,1.36184982900641
2022-10-01 06:00:00,272.4,74.9,10.0,13.25,0.0,34.2132062210263,0.430585354651226
2022-10-01 07:00:00,273.25,70.1,11.5,68.95,0.0,81.9189619795239,0.497498728876697
2022-10-01 08:00:00,274.35,61.9,19.0,89.4,0.0,21.5565217540021,1.14999606646427
2022-10-01 09:00:00,274.65,58.7,10.0,104.8,0.0,6.80762417345653,1.43789556711623
2022-10-01 10:00:00,274.7,59.7,10.0,182.85,0.2,27.1649347488678,3.84994794614965
2022-10-01 11:00:00,273.55,82.45,10.0,182.15,0.0,33.9290692077889,1.65474149750029
2022-10-01 12:00:00,274.35,87.5,10.0,148.35,0.8,29.9372484017127,2.54992050202896
2022-10-01 13:00:00,275.1,82.45,10.0,128.7,1.0,30.6942239707382,3.79422273343179
2022-10-01 14:00:00,274.85,85.3,10.0,111.8,1.2,43.8477415538964,2.73629985902963
2022-10-01 15:00:00,274.35,89.9,10.0,66.0,0.8,49.8123047683775,2.26462165272501
2022-10-01 16:00:00,274.0,91.25,35.0,30.25,0.4,45.1694176529382,3.89355010589038
2022-10-01 17:00:00,273.75,93.4,40.5,8.55,0.2,69.4303614162778,3.8678591942702
2022-10-01 18:00:00,273.65,95.55,40.0,-0.65,0.2,72.2757594638164,3.29963719809458
2022-10-01 19:00:00,274.05,94.8,31.0,-0.7,0.8,81.8504450287395,2.56353375577587
2022-10-01 20:00:00,274.05,95.15,38.5,-0.7,0.8,89.1087440042203,2.81767301828767
2022-10-01 21:00:00,274.45,93.85,35.0,-0.7,2.2,72.4500000000001,3.99603910432395
2022-10-01 22:00:00,274.75,91.75,37.0,-0.7,2.6,122.841400932147,3.03191580902843
2022-10-01 23:00:00,275.0,89.65,35.5,-0.7,2.4,153.55,3.78153908279507
2022-10-02 00:00:00,274.8,89.55,34.0,-0.75,1.8,85.9008851575126,3.19085887214329
2022-10-02 01:00:00,275.25,88.15,38.5,-0.75,2.6,44.3248724532965,4.08682487790179
2022-10-02 02:00:00,275.9,87.4,29.5,-0.7,4.0,60.1034175344648,3.9499019780787
2022-10-02 03:00:00,275.6,89.25,20.5,-0.7,2.8,106.712337432324,2.777120310866
2022-10-02 04:00:00,275.75,88.35,20.5,-0.7,3.2,59.7617604121574,4.22445095361839
2022-10-02 05:00:00,276.2,85.1,23.0,-0.7,2.6,61.989880234581,3.54767713386098
2022-10-02 06:00:00,276.7,82.15,11.0,3.45,1.8,71.2521758058746,4.59974968628575
2022-10-02 07:00:00,277.1,79.8,10.0,29.25,0.2,60.7519836246656,3.95234097311874
2022-10-02 08:00:00,277.55,78.4,10.0,74.4,0.2,71.5241354970758,3.94397052937001
2022-10-02 09:00:00,277.35,83.05,10.0,146.25,0.6,53.3381588903787,2.0852162558204
2022-10-02 10:00:00,277.6,82.55,10.0,175.75,0.4,61.3085888134576,2.80579628354223
2022-10-02 11:00:00,278.1,75.25,5.0,179.95,0.2,37.3116277888777,3.33225840098769
2022-10-02 12:00:00,278.0,78.1,0.0,151.95,0.8,32.8842103824215,3.79994805483334
2022-10-02 13:00:00,279.2,67.95,0.0,166.35,0.0,16.8251483738677,4.01519548144119
2022-10-02 14:00:00,278.85,69.8,0.0,110.1,0.4,34.2932779645988,5.07908321075187
2022-10-02 15:00:00,278.75,70.45,0.0,121.25,0.0,33.2981115258087,4.07717784610535
2022-10-02 16:00:00,278.5,67.9,0.0,62.45,0.0,39.4164412423078,4.23229211194699
2022-10-02 17:00:00,277.9,72.65,0.0,4.3,0.0,43.2405076296345,2.34172692899195
2022-10-02 18:00:00,277.4,72.8,0.0,-0.7,0.0,56.8832300306618,2.54864713723174
2022-10-02 19:00:00,276.9,76.5,0.0,-0.7,0.0,96.9729359160851,3.35630138206434
2022-10-02 20:00:00,276.2,77.75,0.0,-0.7,0.2,116.815763836023,2.59829211620853
2022-10-02 21:00:00,275.65,76.2,0.0,-0.7,0.0,103.14928620131,3.94808871132302
2022-10-02 22:00:00,274.95,84.75,0.0,-0.85,0.4,114.432833597402,3.26596743939182
2022-10-02 23:00:00,274.45,91.2,0.0,-0.7,1.2,110.812114188405,2.39261446522649
2022-10-03 00:00:00,274.1,92.9,0.0,-0.7,0.6,112.142634383241,2.04044153744816
2022-10-03 01:00:00,273.75,94.6,0.0,-0.7,0.2,128.45,1.59841564172958
2022-10-03 02:00:00,274.3,94.65,0.0,-0.7,1.2,109.45,2.09682710464613
2022-10-03 03:00:00,274.75,93.6,0.0,-0.75,1.8,119.920676935567,2.43797405285289
2022-10-03 04:00:00,275.1,90.5,0.0,-0.7,1.6,138.067965047235,2.49840253817205
2022-10-03 05:00:00,275.1,88.2,0.0,-0.7,0.8,167.984893460733,2.12960643430955
2022-10-03 06:00:00,274.9,83.3,0.0,9.7,0.4,152.452374363117,1.58743300029923
2022-10-03 07:00:00,275.2,77.25,0.0,55.1,0.0,205.082748061044,2.10744536654244
2022-10-03 08:00:00,275.15,77.15,0.0,100.7,0.2,208.700214207594,2.49465588157691
2022-10-03 09:00:00,274.9,78.85,0.0,107.05,0.2,171.795261729917,1.48055984437891
2022-10-03 10:00:00,275.5,71.4,0.0,137.4,0.0,141.029479649828,0.855450000227766
2022-10-03 11:00:00,276.15,66.2,0.0,159.75,0.0,23.637754822922,1.03886705035034
2022-10-03 12:00:00,276.85,62.25,0.0,189.05,0.0,62.6328668017767,1.43655818409264
2022-10-03 13:00:00,277.3,58.95,0.0,175.2,0.0,59.4562279674059,1.14099898520937
2022-10-03 14:00:00,277.8,54.8,0.0,148.4,0.0,49.0467604600142,0.991584070007649
2022-10-03 15:00:00,277.6,55.35,0.0,109.65,0.0,45.4704250388202,1.06390532580508
2022-10-03 16:00:00,276.8,60.95,0.0,34.3,0.0,4.26814206190147,2.01932259062955
2022-10-03 17:00:00,275.7,63.6,0.0,1.5,0.0,349.1,2.27705441274808
2022-10-03 18:00:00,275.6,56.5,0.0,-0.9,0.0,356.9,2.39868051826022
2022-10-03 19:00:00,274.85,54.45,0.0,-0.75,0.0,20.0877091165314,1.84049428118764
2022-10-03 20:00:00,275.0,50.5,0.0,-0.8,0.0,14.807366874177,2.58569714957288
2022-10-03 21:00:00,275.15,38.45,0.0,-0.75,0.0,21.0359179352769,2.23209140801913
2022-10-03 22:00:00,275.6,34.45,0.0,-0.7,0.0,9.88938864702379,2.68932556842939
2022-10-03 23:00:00,275.25,35.5,0.0,-0.7,0.0,4.02545961086901,2.74917936831168
2022-10-04 00:00:00,275.35,34.35,0.0,-0.75,0.0,4.89751426373783,3.18023316332321
2022-10-04 01:00:00,275.9,36.85,0.0,-0.7,0.0,357.152542378688,2.94998989341935
2022-10-04 02:00:00,275.55,38.95,0.0,-0.7,0.0,5.63530962112941,2.73620469563601
2022-10-04 03:00:00,275.35,39.35,0.0,-0.7,0.0,22.1435953996507,2.74841222003
2022-10-04 04:00:00,275.65,38.2,0.0,-0.7,0.0,28.583909613952,2.36592831711574
2022-10-04 05:00:00,276.45,34.0,0.0,-0.7,0.0,36.6522512321387,1.89688438935975
2022-10-04 06:00:00,276.05,37.35,0.0,4.15,0.0,17.2008279137716,2.42987721054535
2022-10-04 07:00:00,277.7,31.5,0.0,29.65,0.0,11.5166669369729,2.39994161523291
2022-10-04 08:00:00,278.55,29.4,0.0,76.75,0.0,35.1999460780484,1.53742751525632
2022-10-04 09:00:00,279.55,28.0,0.0,106.05,0.0,39.3699672751881,1.49959104819713
2022-10-04 10:00:00,279.95,29.65,0.0,107.15,0.0,20.162693379668,1.27040010224718
2022-10-04 11:00:00,280.55,28.75,0.0,139.8,0.0,38.3862615816594,1.44862156307171
2022-10-04 12:00:00,281.25,26.45,0.0,142.05,0.0,43.4190825351275,1.62708576904249
2022-10-04 13:00:00,281.75,25.85,0.0,140.35,0.0,37.0496689794492,1.42145447404704
2022-10-04 14:00:00,282.1,25.7,0.0,138.9,0.0,39.0771162012928,1.44453911112643
2022-10-04 15:00:00,281.8,25.05,0.0,108.6,0.0,77.6193100939577,2.59858959759982
2022-10-04 16:00:00,281.3,26.25,0.0,31.55,0.0,81.8427069160258,1.59362579674328
2022-10-04 17:00:00,280.5,27.35,0.0,3.25,0.0,120.351469583467,0.948255331939705
2022-10-04 18:00:00,280.0,28.85,0.0,-0.65,0.0,82.0359495726162,1.86332082898946
2022-10-04 19:00:00,278.55,35.65,0.0,-0.7,0.0,30.1746739419416,2.25995992515563
2022-10-04 20:00:00,278.85,34.55,0.0,-0.7,0.0,11.35,2.49997620180184
2022-10-04 21:00:00,279.6,24.15,0.0,-0.7,0.0,22.8818564326386,2.20383451379861
2022-10-04 22:00:00,279.3,22.75,0.0,-0.7,0.0,31.4456617466312,1.84414781950559
2022-10-04 23:00:00,280.7,16.6,0.0,-0.7,0.0,14.1685146359267,3.19141473066502
2022-10-05 00:00:00,279.85,19.55,0.0,-0.7,0.0,25.6622296798199,2.73811942526957
2022-10-05 01:00:00,279.05,22.85,0.0,-0.7,0.0,18.1610535960616,2.44294528396075
2022-10-05 02:00:00,278.8,23.4,0.0,-0.7,0.0,31.1426305107833,2.84345103652233
2022-10-05 03:00:00,279.35,21.5,0.0,-0.7,0.0,26.7777870736013,2.12015542618828
2022-10-05 04:00:00,279.25,21.6,0.0,-0.7,0.0,18.6974370597405,1.97054831123941
2022-10-05 05:00:00,279.65,21.3,0.0,-0.7,0.0,18.8076491179671,1.55695571968569
2022-10-05 06:00:00,279.6,27.45,0.0,0.7,0.0,38.9582451234487,1.19945585950268
2022-10-05 07:00:00,281.05,28.4,0.0,31.95,0.0,66.9400073695504,0.999953942469069
2022-10-05 08:00:00,282.45,27.95,0.0,85.95,0.0,86.9876521111452,0.799365590148662
2022-10-05 09:00:00,283.05,30.8,0.0,120.3,0.0,89.75,0.894125420032344
2022-10-05 10:00:00,283.95,33.1,0.0,141.1,0.0,92.8,1.09918920805168
2022-10-05 11:00:00,285.15,31.8,0.0,157.95,0.0,85.85,0.790259583454336
2022-10-05 12:00:00,286.15,29.4,0.0,159.05,0.0,73.5000145226186,1.19973864800659
2022-10-05 13:00:00,286.5,29.15,0.0,153.2,0.0,87.5026457637573,1.09277048904328
2022-10-05 14:00:00,286.75,29.5,0.0,134.7,0.0,66.5235360236753,0.998051808236969
2022-10-05 15:00:00,286.3,30.45,0.0,99.25,0.0,56.3764706468276,0.849997177810961
2022-10-05 16:00:00,285.05,32.85,0.0,25.8,0.0,45.8977600173566,1.34305641339431
2022-10-05 17:00:00,283.6,36.45,0.0,1.85,0.0,36.0348142824539,1.69840142668719
2022-10-05 18:00:00,283.55,33.85,0.0,-0.65,0.0,53.7169442693648,1.8273933427521
2022-10-05 19:00:00,283.45,30.35,0.0,-0.7,0.0,61.15,1.6923150829105
2022-10-05 20:00:00,281.45,35.7,0.0,-0.7,0.0,32.6160721945112,1.9837186606779
2022-10-05 21:00:00,281.1,35.85,0.0,-0.7,0.0,28.5731123374404,1.83513773910499
2022-10-05 22:00:00,281.85,32.9,0.0,-0.7,0.0,348.486153719889,3.24995554470461
2022-10-05 23:00:00,280.75,36.85,0.0,-0.7,0.0,5.65316642254754,2.5031824127313
2022-10-06 00:00:00,279.65,40.15,0.0,-0.7,0.0,34.4909863902149,1.59640332611669
2022-10-06 01:00:00,279.6,41.0,0.0,-0.7,0.0,358.558356924556,1.87258445823555
2022-10-06 02:00:00,279.6,46.35,0.0,-0.7,0.0,351.442510649681,2.34739238780066
2022-10-06 03:00:00,279.2,47.65,0.0,-0.7,0.0,352.654516595768,2.74738347501524
2022-10-06 04:00:00,278.7,49.35,0.0,-0.7,0.0,357.040034691232,3.24812194190176
2022-10-06 05:00:00,278.25,43.0,0.0,-0.7,0.0,357.964373565016,2.79775581957743
2022-10-06 06:00:00,278.15,36.25,0.0,0.45,0.0,356.055420059246,3.03465811525563
2022-10-06 07:00:00,278.9,30.9,0.0,29.25,0.0,6.10872482855984,2.46972026921293
2022-10-06 08:00:00,279.1,30.75,0.0,80.3,0.0,72.6561286622934,1.59347038441568
2022-10-06 09:00:00,279.5,35.0,0.0,109.85,0.0,73.4543270486264,1.54661348619698
2022-10-06 10:00:00,280.2,42.05,0.0,130.5,0.0,102.645873434219,1.3961699276155
2022-10-06 11:00:00,280.85,43.65,0.0,148.75,0.0,99.05,1.25715972058813
2022-10-06 12:00:00,282.0,39.05,0.0,151.05,0.0,88.9523708947249,1.02391633934145
2022-10-06 13:00:00,282.4,39.7,0.0,141.25,0.0,33.8346599232338,1.48696653776291
2022-10-06 14:00:00,282.45,42.7,0.0,118.0,0.0,47.2982251676521,1.21937974525671
2022-10-06 15:00:00,281.95,42.6,0.0,86.05,0.0,359.165516370179,2.89989010209516
2022-10-06 16:00:00,280.5,49.9,0.0,23.75,0.0,357.432458938132,2.74734983588032
2022-10-06 17:00:00,279.35,57.35,0.0,1.05,0.0,30.339170134463,1.14963802223557
2022-10-06 18:00:00,278.35,62.5,0.0,-0.7,0.0,34.5717652816414,1.37958165332685
2022-10-06 19:00:00,277.9,64.15,0.0,-0.7,0.0,40.289144502866,1.04326580296293
2022-10-06 20:00:00,277.45,67.85,0.0,-0.95,0.0,42.8291707614444,0.940548860269696
2022-10-06 21:00:00,278.0,66.0,0.0,-0.95,0.0,39.6632006618164,1.24692350063737
2022-10-06 22:00:00,278.5,62.85,0.0,-1.1,0.0,68.390577507411,1.14595022055265
2022-10-06 23:00:00,280.1,52.6,0.0,-0.7,0.0,83.536746778842,2.44879157653011
2022-10-07 00:00:00,278.65,58.0,0.0,-0.7,0.0,337.17698158462,0.252937539974958
2022-10-07 01:00:00,277.75,57.25,0.0,-0.75,0.0,21.2795482756458,0.749109473901866
2022-10-07 02:00:00,278.0,51.9,0.0,-0.95,0.0,14.484818053502,0.879028991504997
2022-10-07 03:00:00,277.45,51.45,0.0,-0.75,0.0,29.3480694464145,1.4938194913905
2022-10-07 04:00:00,277.3,49.65,0.0,-0.75,0.0,34.2527476273156,1.79916305527079
2022-10-07 05:00:00,277.55,46.45,0.0,-0.75,0.0,35.9738701376942,1.89806576585995
2022-10-07 06:00:00,277.95,41.95,0.0,0.5,0.0,42.15,1.89979092205313
2022-10-07 07:00:00,279.4,34.05,0.0,27.6,0.0,78.3923231806881,1.27149305576205
2022-10-07 08:00:00,281.2,30.15,0.0,75.7,0.0,80.21468766389,0.999673646570415
2022-10-07 09:00:00,282.15,32.75,0.0,107.7,0.0,124.326256555257,0.36501460488586
2022-10-07 10:00:00,282.95,29.85,0.0,130.85,0.0,82.5954461773372,0.632758464706921
2022-10-07 11:00:00,283.75,34.65,0.0,143.85,0.0,64.6956233280778,0.536944985682825
2022-10-07 12:00:00,284.35,35.95,0.0,145.75,0.0,23.9969479023437,0.475297136286689
2022-10-07 13:00:00,284.9,32.95,0.0,137.1,0.0,68.3264129596616,0.748724102637798
2022-10-07 14:00:00,285.15,31.0,0.0,118.4,0.0,64.3875421787918,0.799730144140941
2022-10-07 15:00:00,283.95,37.1,0.0,91.25,0.0,65.160461419627,0.705686871242412
2022-10-07 16:00:00,282.3,42.65,0.0,20.05,0.0,31.7812175612627,1.04769678205975
2022-10-07 17:00:00,281.35,42.45,0.0,0.65,0.0,21.0574496485219,0.304482249497477
2022-10-07 18:00:00,279.7,53.15,0.0,-0.7,0.0,46.45,0.359975447139956
2022-10-07 19:00:00,279.2,54.4,0.0,-0.75,0.0,42.9609980217915,0.582193114950889
2022-10-07 20:00:00,279.2,50.7,0.0,-0.7,0.0,349.312548585945,0.775853091197953
2022-10-07 21:00:00,278.45,53.45,0.0,-0.7,0.0,31.3110600783474,1.12078089918359
2022-10-07 22:00:00,278.35,51.75,0.0,-0.75,0.0,42.05,1.69844604064888
2022-10-07 23:00:00,278.2,51.5,0.0,-0.95,0.0,44.3678528832007,1.54881620185948
2022-10-08 00:00:00,278.0,50.4,0.0,-1.15,0.0,53.3,1.39969295686478
2022-10-08 01:00:00,277.85,49.75,0.0,-1.0,0.0,40.9895404337043,1.44774179849814
2022-10-08 02:00:00,277.45,50.25,0.0,-0.75,0.0,50.0,1.19053764157737
2022-10-08 03:00:00,277.5,47.45,0.0,-0.8,0.0,49.673999093961,1.54641437155949
2022-10-08 04:00:00,277.2,47.15,0.0,-0.85,0.0,46.2533302966785,1.63947797682102
2022-10-08 05:00:00,277.25,46.55,0.0,-0.7,0.0,30.8117752976682,1.80152485299417
2022-10-08 06:00:00,277.35,49.2,0.0,2.5,0.0,354.449745712252,2.97732568084327
2022-10-08 07:00:00,277.75,46.35,0.0,14.9,0.0,343.1611124082,2.59733623974606
2022-10-08 08:00:00,277.65,49.85,0.0,28.8,0.0,342.990261883017,1.99798748727169
2022-10-08 09:00:00,278.15,59.9,0.0,82.85,0.0,23.5415344141972,1.57838121293304
2022-10-08 10:00:00,279.2,64.65,0.0,118.85,0.0,324.150133348478,0.560791693865004
2022-10-08 11:00:00,279.0,68.25,0.0,91.75,0.0,297.459521496565,1.49755697921262
2022-10-08 12:00:00,278.85,68.3,0.0,71.85,0.0,318.566691187005,1.67789998194082
2022-10-08 13:00:00,279.1,66.8,0.0,67.0,0.0,334.259343280423,0.982020061186102
2022-10-08 14:00:00,278.5,70.3,0.0,51.25,0.0,348.444770271224,1.66276010462889
2022-10-08 15:00:00,277.05,85.9,0.0,18.25,0.4,343.004264726823,2.2436696824731
2022-10-08 16:00:00,276.4,90.85,0.0,7.85,0.4,353.747489789379,2.22294534563911
2022-10-08 17:00:00,275.85,91.75,0.0,-0.15,1.4,352.350623876161,2.39359956389413
2022-10-08 18:00:00,275.35,94.7,0.0,-0.95,1.2,12.7213488362838,1.22377940829293
2022-10-08 19:00:00,275.35,93.65,0.0,-1.25,0.2,26.9248424803706,0.736896817088368
2022-10-08 20:00:00,275.05,98.35,0.0,-1.25,0.4,225.8,0.1
2022-10-08 21:00:00,274.95,98.15,0.0,-1.3,0.0,,
2022-10-08 22:00:00,275.05,97.4,0.0,-1.2,0.0,191.7,0.1
2022-10-08 23:00:00,275.0,97.5,0.0,-0.9,0.0,280.8,0.05
2022-10-09 00:00:00,275.1,96.3,0.0,-0.85,0.0,,0.0
2022-10-09 01:00:00,275.05,93.4,0.0,-0.95,0.0,,
2022-10-09 02:00:00,274.7,94.95,0.0,-1.05,0.0,,
2022-10-09 03:00:00,274.5,99.5,0.0,-0.85,0.0,84.9500000000001,0.098146029743231
2022-10-09 04:00:00,274.4,99.8,0.0,-0.75,0.0,72.5,0.1
2022-10-09 05:00:00,274.7,99.75,0.0,-0.75,0.6,78.58310327372,0.249549849971784
2022-10-09 06:00:00,274.65,99.8,0.0,-0.45,1.0,,
2022-10-09 07:00:00,274.4,99.75,0.0,3.05,1.0,,
2022-10-09 08:00:00,274.5,97.9,0.0,8.05,0.8,200.869312232261,0.947676381486549
2022-10-09 09:00:00,274.5,97.9,0.0,15.4,0.4,199.84390173544,1.79639391786547
2022-10-09 10:00:00,274.95,98.4,0.0,22.95,0.2,204.340016716695,1.24983505389964
2022-10-09 11:00:00,275.85,96.25,0.0,29.85,0.0,205.240541562919,1.84993002077534
2022-10-09 12:00:00,276.1,96.1,0.0,25.35,0.0,205.405488220505,0.844207527923372
2022-10-09 13:00:00,276.1,96.7,0.0,31.15,0.0,234.73547892516,1.14490592866005
2022-10-09 14:00:00,276.1,98.45,0.0,18.75,0.0,231.26250002836,1.1999959162251
2022-10-09 15:00:00,276.15,96.6,0.0,8.5,0.0,222.65,0.898552503501614
2022-10-09 16:00:00,276.35,93.75,0.0,8.65,0.0,259.943327345405,0.498647478518305
2022-10-09 17:00:00,276.5,88.1,0.0,1.25,0.0,261.642359146116,0.286588684247558
2022-10-09 18:00:00,276.5,82.95,0.0,-0.7,0.0,339.947854181545,1.06080254909731
2022-10-09 19:00:00,276.4,81.1,0.0,-0.75,0.0,33.0310441482158,1.85926065484234
2022-10-09 20:00:00,275.6,87.85,0.0,-0.75,0.0,6.73861134994638,1.34693275943172
2022-10-09 21:00:00,275.4,86.6,0.0,-0.95,0.0,86.7704369446977,0.448478202113658
2022-10-09 22:00:00,275.55,82.25,0.0,-0.85,0.0,357.728677986756,0.822973606240746
2022-10-09 23:00:00,275.9,76.2,0.0,-0.85,0.0,54.6603356938816,2.54609891051434
2022-10-10 00:00:00,275.5,78.25,0.0,-0.85,0.0,46.9282584637663,1.49189126902652
2022-10-10 01:00:00,274.55,88.05,0.0,-0.95,0.0,35.1193216980691,0.540138343756317
2022-10-10 02:00:00,274.65,86.95,0.0,-0.85,0.0,41.3423464512425,0.693430345652332
2022-10-10 03:00:00,274.75,85.9,0.0,-0.75,0.0,19.3128947169998,0.295622722411498
2022-10-10 04:00:00,274.75,84.95,0.0,-0.75,0.0,37.4626083238528,0.345568735695563
2022-10-10 05:00:00,274.9,83.1,0.0,-0.75,0.0,38.3042745370984,0.49840226129732
2022-10-10 06:00:00,274.95,82.6,0.0,0.5,0.0,40.5600519005803,0.499941029835369
2022-10-10 07:00:00,275.25,80.7,0.0,10.95,0.0,48.4409315584377,0.235687304935598
2022-10-10 08:00:00,275.95,79.55,0.0,19.4,0.0,133.2,0.05
2022-10-10 09:00:00,276.0,88.75,0.0,36.45,0.0,197.875838232621,0.246846211841072
2022-10-10 10:00:00,276.75,89.4,0.0,68.9,0.0,201.485393874085,0.447549797541016
2022-10-10 11:00:00,277.05,89.9,0.0,60.45,0.0,195.455691216328,0.449641955166135
2022-10-10 12:00:00,278.1,85.4,0.0,72.15,0.0,194.521848657673,1.02137892796455
2022-10-10 13:00:00,278.0,85.65,0.0,30.85,0.0,205.205007076871,0.346100632721421
2022-10-10 14:00:00,277.8,83.45,0.0,14.35,0.0,112.200756613106,0.535164674538389
2022-10-10 15:00:00,277.55,78.7,0.0,13.1,0.4,26.9516707610587,0.925661688315435
2022-10-10 16:00:00,277.3,81.35,0.0,8.25,0.0,3.7509533432094,1.2896657001996
2022-10-10 17:00:00,277.15,81.65,0.0,0.55,0.0,103.292902387532,0.377674977373332
2022-10-10 18:00:00,276.85,82.9,0.0,-0.7,0.0,77.8293827814492,0.547805590108845
2022-10-10 19:00:00,276.15,86.2,0.0,-0.75,0.4,128.592377491911,0.839908808275068
2022-10-10 20:00:00,276.0,84.2,0.0,-0.85,0.0,108.183179958989,1.99038112529292
2022-10-10 21:00:00,275.8,79.55,0.0,-1.15,0.0,134.902633220779,1.04861982143197
2022-10-10 22:00:00,275.85,72.0,0.0,-0.9,0.0,71.7432200934453,1.40881957493477
2022-10-10 23:00:00,275.35,79.6,0.0,-0.95,0.0,63.0554368378669,1.79868963514084
2022-10-11 00:00:00,274.6,81.15,0.0,-0.95,0.0,39.9260879083457,1.14993706397063
2022-10-11 01:00:00,274.3,83.8,0.0,-0.95,0.0,107.742033191679,0.491615244052375
2022-10-11 02:00:00,274.05,82.6,0.0,-0.9,0.0,31.3380987283363,0.89047955880538
2022-10-11 03:00:00,273.95,82.15,0.0,-0.75,0.0,46.142572844259,0.831997408646481
2022-10-11 04:00:00,273.2,72.75,0.0,-0.7,0.0,28.8924936250116,1.04538463892282
2022-10-11 05:00:00,273.4,68.95,0.0,-0.7,0.0,34.2222162545322,1.44010423948759
2022-10-11 06:00:00,274.35,62.85,0.0,1.65,0.0,42.0753054965742,1.39877905758504
2022-10-11 07:00:00,275.8,59.25,0.0,25.25,0.0,58.2897272875102,0.44569768212436
2022-10-11 08:00:00,275.9,63.35,0.0,45.8,0.0,85.6205760542077,0.435014499519118
2022-10-11 09:00:00,276.4,64.4,0.0,75.1,0.0,84.655640633758,0.799264844717169
2022-10-11 10:00:00,277.0,67.6,0.0,90.0,0.0,90.7574721118877,1.04872780442737
2022-10-11 11:00:00,278.1,64.3,0.0,116.45,0.0,117.399978065742,1.04988485777213
2022-10-11 12:00:00,278.85,59.2,0.0,97.45,0.0,172.1477785037,0.874964956702728
2022-10-11 13:00:00,278.95,58.8,0.0,93.8,0.0,134.969198988237,0.99721332152066
2022-10-11 14:00:00,279.65,55.25,0.0,96.8,0.0,358.211748497814,1.21874955951028
2022-10-11 15:00:00,279.05,58.85,0.0,40.0,0.0,312.687949908659,0.992005658517198
2022-10-11 16:00:00,278.15,63.85,0.0,12.35,0.0,359.029072802339,1.5965669492659
2022-10-11 17:00:00,277.2,68.85,0.0,0.95,0.0,354.539166337984,2.29911004651315
2022-10-11 18:00:00,276.2,77.8,0.0,-0.75,0.0,337.464628050079,0.869111608887836
2022-10-11 19:00:00,275.6,81.45,0.0,-1.0,0.0,52.5286234430221,0.699913124043086
2022-10-11 20:00:00,275.6,82.35,0.0,-1.0,0.0,19.2,0.05
2022-10-11 21:00:00,275.4,84.35,0.0,-1.1,0.0,64.4000003046184,0.199999086149365
2022-10-11 22:00:00,275.2,88.25,0.0,-0.85,0.0,69.765458359103,0.1954665196463
2022-10-11 23:00:00,275.3,87.4,0.0,-0.85,0.0,62.3211243522526,0.198115069524935
2022-10-12 00:00:00,275.25,88.4,0.0,-0.8,0.0,,0.0
2022-10-12 01:00:00,275.35,86.85,0.0,-0.8,0.0,54.8780234715042,0.249666624216498
2022-10-12 02:00:00,275.45,85.5,0.0,-0.75,0.0,53.95,0.594087744149269
2022-10-12 03:00:00,275.4,84.8,0.0,-0.8,0.0,40.7,0.65
2022-10-12 04:00:00,275.85,82.75,0.0,-0.95,0.0,8.8701654071985,0.828250636029816
2022-10-12 05:00:00,275.8,83.25,0.0,-0.95,0.0,3.65142756583117,0.897863635649019
2022-10-12 06:00:00,275.75,82.5,0.0,-0.1,0.0,7.55769333944198,1.14866012696626
2022-10-12 07:00:00,275.65,83.4,0.0,12.0,0.0,25.1209636885857,1.94357430290316
2022-10-12 08:00:00,276.2,80.3,0.0,32.25,0.0,21.6948595877908,1.02595314706661
2022-10-12 09:00:00,276.35,79.05,0.0,19.8,0.0,27.4086615148854,1.21418353365585
2022-10-12 10:00:00,277.5,71.65,0.0,74.15,0.0,14.3124379053911,1.20575177107182
2022-10-12 11:00:00,277.75,70.9,0.0,54.95,0.0,13.5375424763963,0.496306282614854
2022-10-12 12:00:00,278.8,61.45,0.0,71.6,0.0,101.193436005152,0.546493833192823
2022-10-12 13:00:00,279.15,57.35,0.0,73.3,0.0,101.526694398132,0.771955874569364
2022-10-12 14:00:00,279.3,57.7,0.0,46.6,0.0,290.745217616068,0.735085586281531
2022-10-12 15:00:00,279.95,57.45,0.0,79.3,0.0,316.80790943058,0.442024616555718
2022-10-12 16:00:00,278.5,70.0,0.0,16.45,0.0,307.945990314551,1.2995124763176
2022-10-12 17:00:00,277.25,81.4,0.0,1.4,0.0,359.655695960783,1.59122805845077
2022-10-12 18:00:00,276.75,83.5,0.0,-0.75,0.0,5.61415477714343,1.39943411603812
2022-10-12 19:00:00,275.85,88.75,0.0,-0.95,0.0,26.7991155279293,0.591246233157863
2022-10-12 20:00:00,275.25,90.55,0.0,-1.0,0.0,16.2250959035026,0.243770103422367
2022-10-12 21:00:00,274.9,94.45,0.0,-0.9,0.0,39.6055496645769,0.899944945310122
2022-10-12 22:00:00,274.55,94.0,0.0,-0.85,0.0,40.6,1.0939740849051
2022-10-12 23:00:00,273.75,95.8,0.0,-0.85,0.0,28.9195184002997,1.04662550407973
