date,temp,precip,sw_in,rel_hum,wind_dir,wind_speed,air_pres
2022-10-01 00:00:00,279.266666666667,0.0,0.0,97.2166666666667,97.0565823956288,1.64479754081419,847.116666666667
2022-10-01 01:00:00,279.216666666667,0.0,0.0,95.95,71.5012799095193,0.743886260194634,847.35
2022-10-01 02:00:00,278.8,0.0,0.0,92.8666666666667,17.0393842097059,0.879231172692249,847.766666666667
2022-10-01 03:00:00,278.083333333333,0.0,0.0,94.5666666666667,342.016912289112,0.614881113711399,847.916666666667
2022-10-01 04:00:00,277.4,0.0,0.0,94.2166666666667,342.711819847019,0.721531473922472,847.533333333333
2022-10-01 05:00:00,276.866666666667,0.0,0.0,93.5,325.966333140903,1.05849867188787,847.516666666667
2022-10-01 06:00:00,276.35,0.0,0.0,94.9666666666667,333.28349887554,0.495823698761337,847.516666666667
2022-10-01 07:00:00,276.9,0.0,23.15,93.1166666666667,310.402677460847,0.355335175699223,848.1
2022-10-01 08:00:00,277.666666666667,0.0,98.8,91.5,46.811216859419,0.43375701876746,848.15
2022-10-01 09:00:00,279.25,0.0,186.1,88.3666666666667,259.807325680019,2.75705556547135,848.416666666667
2022-10-01 10:00:00,280.05,0.0,131.133333333333,82.9166666666667,251.051792587277,1.73863032979443,848.483333333333
2022-10-01 11:00:00,280.983333333333,0.0,228.066666666667,79.1333333333333,252.483341721479,1.68847260832389,848.683333333333
2022-10-01 12:00:00,282.166666666667,0.0,271.433333333333,73.05,250.098232751001,2.34516872529357,848.566666666667
2022-10-01 13:00:00,282.983333333333,0.0,238.683333333333,71.8166666666667,257.545311059171,5.04020706089403,848.466666666667
2022-10-01 14:00:00,282.766666666667,0.0,177.283333333333,72.4833333333334,261.61178568347,5.09787600777874,848.583333333333
2022-10-01 15:00:00,282.516666666667,0.1,232.8,75.5333333333334,248.011307469978,2.35433676415785,848.383333333333
2022-10-01 16:00:00,282.433333333333,0.1,122.4,80.1333333333333,259.418999564696,3.7275669890357,848.366666666667
2022-10-01 17:00:00,281.533333333333,0.2,52.8,89.05,263.279519881558,4.43616517869302,848.45
2022-10-01 18:00:00,280.8,0.4,12.5666666666667,91.75,268.04927070477,3.6775832905844,848.816666666667
2022-10-01 19:00:00,280.333333333333,0.5,0.0,94.4166666666666,271.558765410477,3.30486293902293,849.633333333333
2022-10-01 20:00:00,280.166666666667,0.5,0.0,94.5166666666667,267.832622683835,3.43024239313065,850.066666666667
2022-10-01 21:00:00,279.933333333333,1.2,0.0,94.35,273.519059099458,3.34779238577281,850.8
2022-10-01 22:00:00,279.783333333333,0.9,0.0,94.05,284.230020935366,2.07610225660791,851.55
2022-10-01 23:00:00,279.633333333333,0.7,0.0,93.7666666666667,286.549405781628,2.2860070006255,852.083333333333
2022-10-02 00:00:00,279.566666666667,0.7,0.0,93.4666666666667,282.211964673427,2.15903912454628,852.833333333333
2022-10-02 01:00:00,279.55,0.3,0.0,94.6166666666667,274.761459289202,3.78597712664281,853.633333333333
2022-10-02 02:00:00,279.7,0.2,0.0,92.8333333333333,281.088381724677,2.95727365001203,854.066666666667
2022-10-02 03:00:00,279.85,0.2,0.0,93.65,266.827307018276,5.03509649566421,854.05
2022-10-02 04:00:00,279.916666666667,0.3,0.0,95.1,265.596118752353,6.26754757535657,854.216666666667
2022-10-02 05:00:00,279.883333333333,0.0,0.0,95.2666666666667,264.956065917085,6.15629373101166,854.25
2022-10-02 06:00:00,279.866666666667,0.0,0.0,95.6333333333333,266.287820853658,6.09543113622387,854.366666666667
2022-10-02 07:00:00,280.983333333333,0.1,5.78333333333333,87.5333333333334,288.302320117508,4.26669941748451,854.216666666667
2022-10-02 08:00:00,281.583333333333,0.0,44.05,86.1333333333333,267.527530400737,1.83151144665874,854.533333333333
2022-10-02 09:00:00,281.766666666667,0.0,93.9833333333333,88.8833333333333,148.343508123768,0.20221662748719,854.766666666667
2022-10-02 10:00:00,282.5,0.0,156.95,88.4833333333333,255.6171067517,2.11651408121521,854.716666666667
2022-10-02 11:00:00,283.883333333333,0.0,317.966666666667,83.75,263.595360550865,3.12727841582927,854.4
2022-10-02 12:00:00,286.233333333333,0.0,327.183333333333,72.5333333333333,263.444501133796,2.18320959994168,854.116666666667
2022-10-02 13:00:00,287.75,0.0,482.616666666667,59.8333333333333,236.785433275832,4.41089471070648,853.65
2022-10-02 14:00:00,289.55,0.0,621.05,45.6,242.284023425423,5.29479989140626,852.866666666667
2022-10-02 15:00:00,289.8,0.0,504.066666666667,43.9,246.134522471264,6.107332981373,852.333333333333
2022-10-02 16:00:00,288.933333333333,0.0,231.366666666667,43.4166666666667,255.79524339356,4.83038978246486,852.15
2022-10-02 17:00:00,287.166666666667,0.0,40.15,46.2166666666667,279.848315292472,3.20934809239174,852.266666666667
2022-10-02 18:00:00,286.566666666667,0.0,15.5166666666667,44.7666666666667,296.017028318561,3.18877215558568,852.466666666667
2022-10-02 19:00:00,285.85,0.0,0.0,45.35,282.053227491413,3.24329468628102,852.733333333333
2022-10-02 20:00:00,285.05,0.0,0.0,51.8833333333333,277.554517949523,2.43193756887959,853.033333333334
2022-10-02 21:00:00,284.833333333333,0.0,0.0,53.7,272.201471674159,3.12480234298069,853.083333333333
2022-10-02 22:00:00,284.633333333333,0.0,0.0,55.1,266.827618383165,3.41197162740996,853.483333333333
2022-10-02 23:00:00,284.516666666667,0.0,0.0,49.4,296.344873307704,2.69743233861479,853.65
2022-10-03 00:00:00,283.283333333333,0.1,0.0,59.95,298.361772768104,2.56530982539456,853.866666666667
2022-10-03 01:00:00,281.516666666667,0.2,0.0,75.3833333333333,317.82324530104,3.25372101487162,854.2
