date,temp,sw_in,rel_hum,air_pres,hs,precip,wind_dir,wind_speed
2023-06-08 17:00:00,275.0,403.166666666667,97.3166666666667,715.05,173.333333333333,0.2,38.7724344698511,0.479104701629829
2023-06-08 18:00:00,276.5,472.5,84.8833333333334,714.733333333333,133.333333333333,0.0,254.242506988173,0.35846967923442
2023-06-08 19:00:00,275.666666666667,142.833333333333,89.75,714.633333333333,165.666666666667,0.0,302.180075333201,0.790337857504969
2023-06-08 20:00:00,274.983333333333,22.0,89.8,714.5,184.833333333333,0.0,304.914138783571,1.23239212376031
2023-06-08 21:00:00,275.15,0.5,79.4666666666667,714.516666666667,177.333333333333,0.0,296.34980534174,1.41114985861764
2023-06-08 22:00:00,275.216666666667,0.333333333333333,72.2,714.883333333333,178.166666666667,0.0,322.394184595884,1.54794143917279
2023-06-08 23:00:00,275.7,0.0,68.4166666666667,714.9,172.833333333333,0.0,313.483287760505,0.931656768437908
2023-06-09 00:00:00,275.066666666667,0.0,72.5833333333333,714.883333333333,174.166666666667,0.0,301.662834354409,0.84668683706217
2023-06-09 01:00:00,274.533333333333,0.0,76.7,714.533333333333,168.166666666667,0.0,324.08786556942,1.06295762272637
2023-06-09 02:00:00,274.833333333333,0.0,72.0833333333333,714.166666666667,160.833333333333,0.0,359.153382749861,2.39396717546709
2023-06-09 03:00:00,275.2,0.0,69.7,713.916666666667,159.666666666667,0.0,359.527262812317,2.81094349260578
2023-06-09 04:00:00,274.833333333333,0.0,70.65,713.833333333333,161.5,0.0,357.394849887595,2.39612287249358
2023-06-09 05:00:00,274.633333333333,10.1666666666667,73.4,713.766666666667,164.833333333333,0.0,317.449667619563,1.88814063264697
2023-06-09 06:00:00,275.15,141.5,76.7333333333333,713.766666666667,159.166666666667,0.0,318.529606999802,3.01841202157802
2023-06-09 07:00:00,276.083333333333,355.166666666667,73.4666666666667,713.9,141.833333333333,0.0,314.372507009835,1.48315359742214
2023-06-09 08:00:00,279.166666666667,572.833333333333,58.9833333333333,714.133333333333,104.5,0.0,189.602390093458,0.214183256761509
2023-06-09 09:00:00,279.216666666667,792.166666666667,60.3833333333333,714.466666666667,100.833333333333,0.0,351.443400849941,0.229862084382451
2023-06-09 10:00:00,,,,,,,,
2023-06-09 11:00:00,278.866666666667,1018.66666666667,61.0,714.766666666667,97.1666666666667,0.0,18.7993372788138,1.44091299675233
2023-06-09 12:00:00,278.916666666667,1282.66666666667,59.6666666666667,714.633333333333,132.666666666667,0.0,14.4514596599649,1.44475177371657
2023-06-09 13:00:00,279.85,1075.66666666667,50.55,714.65,98.3333333333333,0.0,329.484155050577,0.963340587780632
2023-06-09 14:00:00,280.216666666667,1241.33333333333,46.6166666666667,714.8,76.0,0.0,346.236594909265,0.845322062787493
2023-06-09 15:00:00,280.666666666667,1048.5,45.3,714.616666666667,80.6666666666667,0.0,41.3103184533864,0.858707683252021
2023-06-09 16:00:00,281.466666666667,882.0,42.8833333333333,714.5,64.6666666666667,0.0,248.393950792641,0.193874087456026
2023-06-09 17:00:00,280.933333333333,664.0,44.9833333333333,714.333333333333,78.3333333333333,0.0,288.499554687901,0.790556451537164
2023-06-09 18:00:00,279.766666666667,319.666666666667,50.55,714.183333333333,96.6666666666667,0.0,286.420749263986,1.07791392124167
2023-06-09 19:00:00,279.083333333333,124.5,57.2666666666667,714.416666666667,114.166666666667,0.0,285.950341522912,1.25789389386898
2023-06-09 20:00:00,277.3,35.5,79.6,714.5,124.5,0.0,257.315097002202,0.980371502716496
2023-06-09 21:00:00,276.883333333333,1.33333333333333,92.05,714.733333333334,132.0,0.0,292.551849044886,0.873389383492078
2023-06-09 22:00:00,276.533333333333,0.0,89.7666666666667,714.9,134.333333333333,0.0,295.122569669867,0.91627116502199
2023-06-09 23:00:00,276.516666666667,0.0,95.3,714.9,137.333333333333,0.0,295.693287375373,1.45738343300911
2023-06-10 00:00:00,276.116666666667,0.0,97.25,714.9,136.666666666667,0.0,318.126434036509,0.684827611062542
