date,sw_in,hs,rel_hum,temp
2022-10-01 00:00:00,0.0,118.166666666667,90.6333333333333,274.233333333333
2022-10-01 01:00:00,0.0,126.166666666667,88.7,274.15
2022-10-01 02:00:00,0.0,122.5,83.9666666666667,274.616666666667
2022-10-01 03:00:00,0.0,116.666666666667,84.1,274.483333333333
2022-10-01 04:00:00,0.0,114.5,77.5833333333333,274.883333333333
2022-10-01 05:00:00,0.0,115.833333333333,74.7833333333333,275.066666666667
2022-10-01 06:00:00,0.0,114.333333333333,71.4666666666667,275.266666666667
2022-10-01 07:00:00,24.6333333333333,114.333333333333,69.1666666666667,275.45
2022-10-01 08:00:00,122.0,116.833333333333,67.4,275.766666666667
2022-10-01 09:00:00,152.916666666667,117.5,65.8833333333334,275.916666666667
2022-10-01 10:00:00,173.8,118.0,61.5166666666667,276.266666666667
2022-10-01 11:00:00,268.9,121.333333333333,60.5333333333333,276.216666666667
2022-10-01 12:00:00,192.6,124.333333333333,89.8333333333333,274.166666666667
2022-10-01 13:00:00,185.25,129.166666666667,98.6333333333333,274.15
2022-10-01 14:00:00,193.183333333333,123.5,91.5166666666667,275.733333333333
2022-10-01 15:00:00,165.116666666667,117.666666666667,95.0,275.5
2022-10-01 16:00:00,83.0833333333333,109.5,97.3166666666667,274.933333333333
2022-10-01 17:00:00,31.25,115.833333333333,98.4333333333333,274.483333333333
2022-10-01 18:00:00,9.1,124.833333333333,96.7333333333333,274.633333333333
2022-10-01 19:00:00,0.0,126.166666666667,97.6166666666667,274.633333333333
2022-10-01 20:00:00,0.0,120.166666666667,96.7333333333333,275.066666666667
2022-10-01 21:00:00,0.0,129.333333333333,98.7166666666667,275.2
2022-10-01 22:00:00,0.0,134.166666666667,100.266666666667,275.466666666667
2022-10-01 23:00:00,0.0,129.833333333333,98.3166666666667,275.75
2022-10-02 00:00:00,0.0,135.166666666667,97.05,276.016666666667
2022-10-02 01:00:00,0.0,139.5,95.6,275.833333333333
2022-10-02 02:00:00,0.0,130.666666666667,96.7666666666667,275.95
2022-10-02 03:00:00,0.0,132.0,98.8666666666667,276.416666666667
2022-10-02 04:00:00,0.0,134.166666666667,97.6333333333333,276.466666666667
2022-10-02 05:00:00,0.0,137.833333333333,95.7833333333333,276.616666666667
2022-10-02 06:00:00,0.0,135.0,90.5833333333333,277.283333333333
2022-10-02 07:00:00,5.65,136.333333333333,86.5,277.866666666667
2022-10-02 08:00:00,52.95,124.666666666667,84.1,278.416666666667
2022-10-02 09:00:00,78.2833333333333,111.833333333333,83.6,278.683333333333
2022-10-02 10:00:00,147.116666666667,108.5,91.4,278.333333333333
2022-10-02 11:00:00,381.733333333333,105.333333333333,92.8166666666667,278.85
2022-10-02 12:00:00,320.133333333333,107.0,87.3833333333333,279.666666666667
2022-10-02 13:00:00,326.683333333333,111.166666666667,91.1,279.116666666667
2022-10-02 14:00:00,352.75,114.833333333333,82.5,280.083333333333
2022-10-02 15:00:00,264.7,112.166666666667,76.9833333333333,280.366666666667
2022-10-02 16:00:00,263.466666666667,107.0,74.3333333333333,280.15
2022-10-02 17:00:00,106.033333333333,94.0,71.05,280.0
2022-10-02 18:00:00,21.3333333333333,81.5,70.0666666666667,279.633333333333
2022-10-02 19:00:00,0.0,75.3333333333333,72.7333333333333,279.083333333333
2022-10-02 20:00:00,0.0,79.3333333333333,79.65,278.483333333333
2022-10-02 21:00:00,0.0,96.0,76.7833333333333,277.95
2022-10-02 22:00:00,0.0,107.166666666667,74.1833333333334,277.55
2022-10-02 23:00:00,0.0,114.5,88.55,276.483333333333
2022-10-03 00:00:00,0.0,100.5,93.75,275.816666666667
2022-10-03 01:00:00,0.0,88.8333333333334,96.05,275.15
2022-10-03 02:00:00,0.0,84.5,98.4666666666667,274.95
2022-10-03 03:00:00,0.0,83.1666666666667,97.6833333333333,275.85
2022-10-03 04:00:00,0.0,74.1666666666667,95.4666666666667,276.366666666667
2022-10-03 05:00:00,0.0,75.0,95.15,276.45
