date,sw_in,hs,rel_hum,temp,wind_dir,wind_speed
2023-04-25 11:00:00,232.0,826.0,71.5333333333333,273.616666666667,,
2023-04-25 12:00:00,245.166666666667,845.833333333333,62.5833333333333,273.983333333333,,
2023-04-25 13:00:00,193.333333333333,854.0,61.5666666666667,273.333333333333,,
2023-04-25 14:00:00,255.833333333333,846.0,57.8166666666667,273.9,,
2023-04-25 15:00:00,267.666666666667,857.5,59.6166666666667,273.85,,
2023-04-25 16:00:00,182.166666666667,849.333333333333,58.95,273.65,,
2023-04-25 17:00:00,123.666666666667,855.0,64.5166666666667,272.05,,
2023-04-25 18:00:00,166.833333333333,845.333333333333,66.1833333333334,272.733333333333,,
2023-04-25 19:00:00,40.0,853.5,68.6333333333333,271.116666666667,,
2023-04-25 20:00:00,0.333333333333333,856.333333333333,88.8166666666667,269.2,,
2023-04-25 21:00:00,0.0,871.333333333333,90.7666666666667,268.783333333333,,
2023-04-25 22:00:00,0.0,866.5,88.5166666666667,268.816666666667,,
2023-04-25 23:00:00,0.0,867.333333333333,84.3333333333333,268.816666666667,,
2023-04-26 00:00:00,0.0,870.833333333333,80.1833333333333,268.916666666667,,
2023-04-26 01:00:00,0.0,862.666666666667,80.3166666666667,268.933333333333,,
2023-04-26 02:00:00,0.0,859.833333333333,81.15,268.85,,
2023-04-26 03:00:00,0.0,857.0,78.1,269.066666666667,,
2023-04-26 04:00:00,0.0,853.833333333333,86.35,268.683333333333,,
2023-04-26 05:00:00,0.0,859.166666666667,86.15,268.45,,
2023-04-26 06:00:00,3.83333333333333,855.833333333333,80.3166666666667,268.433333333333,,
2023-04-26 07:00:00,18.1666666666667,851.5,71.2666666666667,268.8,,
2023-04-26 08:00:00,55.8333333333333,878.666666666667,66.05,267.566666666667,,
2023-04-26 09:00:00,339.333333333333,894.333333333333,58.2166666666667,270.016666666667,,
2023-04-26 10:00:00,439.5,873.666666666667,50.1666666666667,272.916666666667,,
2023-04-26 11:00:00,467.666666666667,838.5,42.1,274.866666666667,,
2023-04-26 12:00:00,477.0,834.333333333333,33.65,276.683333333333,,
2023-04-26 13:00:00,487.833333333333,825.0,30.15,277.75,,
2023-04-26 14:00:00,372.833333333333,809.833333333333,29.7166666666667,277.983333333333,,
2023-04-26 15:00:00,305.5,813.0,26.25,278.083333333333,,
2023-04-26 16:00:00,233.166666666667,807.833333333334,22.9333333333333,277.75,,
2023-04-26 17:00:00,154.0,787.666666666667,25.6333333333333,277.2,,
2023-04-26 18:00:00,74.5,812.833333333333,31.3166666666667,276.25,,
2023-04-26 19:00:00,28.0,830.833333333333,36.0833333333333,275.283333333333,,
2023-04-26 20:00:00,1.16666666666667,833.833333333334,35.75,274.133333333333,,
2023-04-26 21:00:00,0.0,833.166666666667,43.1833333333333,273.916666666667,,
2023-04-26 22:00:00,0.0,839.333333333333,51.7,273.65,,
