date,sw_in,hs,rel_hum,temp,precip,wind_dir,wind_speed
2022-10-01 00:00:00,0.0,57.6666666666667,100.533333333333,274.566666666667,0.0,,
2022-10-01 01:00:00,0.0,58.8333333333333,100.55,274.816666666667,0.0,,
2022-10-01 02:00:00,0.0,58.6666666666667,98.2833333333333,274.983333333333,0.0,,
2022-10-01 03:00:00,0.0,58.8333333333333,99.0666666666667,274.733333333333,0.0,,
2022-10-01 04:00:00,0.0,59.8333333333333,100.5,274.0,0.0,,
2022-10-01 05:00:00,0.0,59.8333333333333,100.533333333333,273.85,0.0,,
2022-10-01 06:00:00,0.0,59.0,100.533333333333,273.683333333333,0.0,,
2022-10-01 07:00:00,40.7333333333333,58.6666666666667,100.5,273.583333333333,0.0,,
2022-10-01 08:00:00,127.983333333333,59.3333333333333,98.45,274.716666666667,0.0,,
2022-10-01 09:00:00,258.566666666667,57.8333333333333,96.8166666666667,275.45,0.0,,
2022-10-01 10:00:00,254.833333333333,55.6666666666667,94.2,276.416666666667,0.0,,
2022-10-01 11:00:00,276.266666666667,53.3333333333333,89.4833333333333,277.066666666667,0.0,,
2022-10-01 12:00:00,287.416666666667,53.3333333333333,85.8,277.683333333333,0.0,,
2022-10-01 13:00:00,215.6,53.1666666666667,90.0666666666667,276.966666666667,0.0,,
2022-10-01 14:00:00,301.833333333333,55.0,95.6166666666667,276.783333333333,0.170000000000016,,
2022-10-01 15:00:00,128.75,56.1666666666667,100.116666666667,275.95,0.0,,
2022-10-01 16:00:00,106.05,55.0,100.533333333333,275.733333333333,0.509999999999991,,
2022-10-01 17:00:00,58.6166666666667,53.5,99.9333333333333,276.15,0.319999999999993,,
2022-10-01 18:00:00,9.48333333333333,60.6666666666667,100.516666666667,275.816666666667,1.58999999999998,,
2022-10-01 19:00:00,0.0,60.8333333333333,100.5,275.566666666667,1.75,,
2022-10-01 20:00:00,0.0,58.1666666666667,100.5,275.433333333333,0.75,,
2022-10-01 21:00:00,0.0,59.1666666666667,100.516666666667,275.133333333333,0.939999999999998,,
2022-10-01 22:00:00,0.0,62.0,100.516666666667,275.3,0.990000000000009,,
2022-10-01 23:00:00,0.0,59.8333333333333,100.533333333333,275.083333333333,2.70000000000005,,
2022-10-02 00:00:00,0.0,63.8333333333333,100.516666666667,275.033333333333,1.94999999999999,,
2022-10-02 01:00:00,0.0,65.6666666666667,100.533333333333,275.216666666667,0.300000000000011,,
2022-10-02 02:00:00,0.0,66.6666666666667,100.516666666667,275.266666666667,0.589999999999975,,
2022-10-02 03:00:00,0.0,65.8333333333333,100.516666666667,275.366666666667,0.300000000000011,,
2022-10-02 04:00:00,0.0,66.5,100.533333333333,275.616666666667,0.0999999999999659,,
2022-10-02 05:00:00,0.0,66.1666666666667,100.55,275.666666666667,0.129999999999995,,
2022-10-02 06:00:00,0.0,64.1666666666667,100.533333333333,275.9,0.230000000000018,,
2022-10-02 07:00:00,14.3,63.3333333333333,100.5,276.05,0.0699999999999932,,
2022-10-02 08:00:00,67.1666666666667,64.1666666666667,100.533333333333,276.75,0.0,,
2022-10-02 09:00:00,114.266666666667,64.1666666666667,91.2333333333333,278.216666666667,0.0,,
2022-10-02 10:00:00,323.466666666667,60.5,83.4333333333333,279.616666666667,0.0,,
2022-10-02 11:00:00,309.233333333333,60.0,87.6833333333333,279.783333333333,0.0,,
2022-10-02 12:00:00,313.833333333333,61.6666666666667,88.15,280.116666666667,0.230000000000018,,
2022-10-02 13:00:00,362.783333333333,60.0,93.65,280.2,0.0,,
2022-10-02 14:00:00,244.25,59.1666666666667,94.1666666666667,280.333333333333,0.0,,
2022-10-02 15:00:00,182.166666666667,63.3333333333333,100.216666666667,279.416666666667,0.680000000000007,,
2022-10-02 16:00:00,156.083333333333,65.0,97.2166666666667,280.15,0.0,,
2022-10-02 17:00:00,75.8666666666667,66.5,95.6166666666667,279.666666666667,0.569999999999993,,
2022-10-02 18:00:00,17.9833333333333,61.8333333333333,69.7166666666667,280.75,0.0,,
2022-10-02 19:00:00,0.15,63.0,88.7166666666667,279.2,0.0,,
2022-10-02 20:00:00,0.0,60.8333333333333,93.8,278.633333333333,0.0,,
2022-10-02 21:00:00,0.0,62.0,94.7333333333333,278.083333333333,0.0,,
2022-10-02 22:00:00,0.0,59.6666666666667,98.3166666666667,277.75,0.170000000000016,,
2022-10-02 23:00:00,0.0,63.0,92.1833333333333,277.666666666667,0.5,,
2022-10-03 00:00:00,0.0,62.1666666666667,100.5,275.7,6.38,,
2022-10-03 01:00:00,0.0,61.0,100.483333333333,274.833333333333,2.45999999999998,,
2022-10-03 02:00:00,0.0,60.3333333333333,95.7666666666667,275.45,0.490000000000009,,
2022-10-03 03:00:00,0.0,61.6666666666667,96.15,275.866666666667,0.110000000000014,,
2022-10-03 04:00:00,0.0,62.6666666666667,98.0166666666667,275.883333333333,0.0,,
2022-10-03 05:00:00,0.0,63.5,100.283333333333,275.683333333333,0.109999999999957,,
2022-10-03 06:00:00,0.0,62.0,100.516666666667,275.683333333333,0.0500000000000114,,
2022-10-03 07:00:00,8.43333333333333,61.5,100.55,275.583333333333,0.0,,
2022-10-03 08:00:00,51.4833333333333,60.6666666666667,100.533333333333,275.283333333333,0.0,,
2022-10-03 09:00:00,213.483333333333,60.8333333333333,100.533333333333,275.45,0.0,,
2022-10-03 10:00:00,226.133333333333,60.6666666666667,100.55,275.383333333333,0.0,,
2022-10-03 11:00:00,351.0,62.6666666666667,100.5,275.633333333333,0.0,,
2022-10-03 12:00:00,608.9,63.0,100.516666666667,276.183333333333,0.0,,
2022-10-03 13:00:00,443.95,61.3333333333333,100.55,276.383333333333,0.0,,
2022-10-03 14:00:00,327.5,57.5,100.516666666667,276.433333333333,0.0,,
2022-10-03 15:00:00,485.45,57.0,89.8666666666667,277.4,0.0,,
2022-10-03 16:00:00,407.35,58.3333333333333,85.65,277.633333333333,0.0,,
2022-10-03 17:00:00,89.2333333333333,52.5,88.9666666666667,277.216666666667,0.0,,
2022-10-03 18:00:00,29.4,50.8333333333333,93.8,276.7,0.0,,
2022-10-03 19:00:00,0.0,49.5,93.8,276.033333333333,0.0,,
2022-10-03 20:00:00,0.0,49.1666666666667,93.6833333333333,275.8,0.0,,
2022-10-03 21:00:00,0.0,49.1666666666667,85.2166666666667,276.383333333333,0.0,,
2022-10-03 22:00:00,0.0,46.0,98.9833333333333,274.933333333333,0.0,,
2022-10-03 23:00:00,0.0,48.1666666666667,100.533333333333,274.2,0.0,,
2022-10-04 00:00:00,0.0,48.5,88.4333333333333,274.5,0.0,,
2022-10-04 01:00:00,0.0,47.5,64.0,275.916666666667,0.0,,
2022-10-04 02:00:00,0.0,48.5,46.8166666666667,277.35,0.0,,
2022-10-04 03:00:00,0.0,46.6666666666667,40.8333333333333,277.9,0.0,,
2022-10-04 04:00:00,0.0,46.0,44.7666666666667,277.55,0.0,,
2022-10-04 05:00:00,0.0,49.0,42.4,277.75,0.0,,
2022-10-04 06:00:00,0.0,48.3333333333333,37.5,278.516666666667,0.0,,
2022-10-04 07:00:00,22.9166666666667,48.8333333333333,38.6166666666667,278.366666666667,0.0,,
2022-10-04 08:00:00,114.8,49.6666666666667,40.55,278.5,0.0,,
2022-10-04 09:00:00,362.833333333333,46.0,37.35,280.516666666667,0.0,,
2022-10-04 10:00:00,414.333333333333,48.0,34.1333333333333,281.166666666667,0.0,,
2022-10-04 11:00:00,454.133333333333,48.5,45.4,281.216666666667,0.0,,
2022-10-04 12:00:00,426.683333333333,49.3333333333333,43.6833333333333,281.233333333333,0.0,,
2022-10-04 13:00:00,484.183333333333,49.5,42.35,281.666666666667,0.0,,
2022-10-04 14:00:00,518.016666666667,47.1666666666667,38.35,282.35,0.0,,
2022-10-04 15:00:00,409.566666666667,46.8333333333333,38.8666666666667,282.266666666667,0.0,,
2022-10-04 16:00:00,254.85,43.3333333333333,42.4833333333333,281.85,0.0,,
2022-10-04 17:00:00,60.3,44.8333333333333,39.5333333333333,281.433333333333,0.0,,
2022-10-04 18:00:00,15.6,47.5,40.2166666666667,281.233333333333,0.0,,
2022-10-04 19:00:00,0.0,46.8333333333333,42.85,280.766666666667,0.0,,
2022-10-04 20:00:00,0.0,46.1666666666667,46.3666666666667,279.933333333333,0.0,,
2022-10-04 21:00:00,0.0,45.5,45.1,279.833333333333,0.0,,
2022-10-04 22:00:00,0.0,45.3333333333333,41.6166666666667,279.933333333333,0.0,,
2022-10-04 23:00:00,0.0,44.5,39.3,280.133333333333,0.0,,
2022-10-05 00:00:00,0.0,45.1666666666667,39.2333333333333,279.766666666667,0.0,,
2022-10-05 01:00:00,0.0,43.8333333333333,28.2,281.283333333333,0.0,,
2022-10-05 02:00:00,0.0,44.8333333333333,29.2666666666667,280.666666666667,0.0,,
2022-10-05 03:00:00,0.0,44.5,26.0,281.2,0.0,,
2022-10-05 04:00:00,0.0,45.1666666666667,30.7666666666667,280.133333333333,0.0,,
2022-10-05 05:00:00,0.0,45.6666666666667,31.5833333333333,280.266666666667,0.0,,
2022-10-05 06:00:00,0.0,45.0,37.7666666666667,281.0,0.0,,
2022-10-05 07:00:00,10.8333333333333,45.6666666666667,48.5833333333333,279.983333333333,0.0,,
2022-10-05 08:00:00,73.3166666666667,45.6666666666667,51.1,280.566666666667,0.0,,
2022-10-05 09:00:00,425.833333333333,44.6666666666667,44.3166666666667,283.816666666667,0.0,,
2022-10-05 10:00:00,543.433333333333,41.8333333333333,40.3,285.483333333333,0.0,,
2022-10-05 11:00:00,648.233333333333,41.3333333333333,37.4,286.983333333333,0.0,,
2022-10-05 12:00:00,681.366666666667,42.3333333333333,36.1333333333333,287.6,0.0,,
2022-10-05 13:00:00,590.2,40.5,40.5333333333333,287.566666666667,0.0,,
2022-10-05 14:00:00,532.2,40.1666666666667,43.9833333333333,287.25,0.0,,
2022-10-05 15:00:00,424.65,41.6666666666667,44.2,287.283333333333,0.0,,
2022-10-05 16:00:00,291.05,38.3333333333333,47.6,286.616666666667,0.0,,
2022-10-05 17:00:00,101.483333333333,37.1666666666667,51.2833333333333,285.533333333333,0.0,,
2022-10-05 18:00:00,27.8333333333333,39.0,54.3,284.366666666667,0.0,,
2022-10-05 19:00:00,0.133333333333333,38.1666666666667,56.3333333333333,283.416666666667,0.0,,
2022-10-05 20:00:00,0.0,40.0,59.8333333333333,282.316666666667,0.0,,
2022-10-05 21:00:00,0.0,42.3333333333333,59.1333333333333,282.05,0.0,,
2022-10-05 22:00:00,0.0,45.5,58.8,281.816666666667,0.0,,
2022-10-05 23:00:00,0.0,42.1666666666667,49.4333333333333,282.683333333333,0.0,,
2022-10-06 00:00:00,0.0,42.5,49.8333333333333,282.383333333333,0.0,,
2022-10-06 01:00:00,0.0,43.6666666666667,57.1666666666667,280.683333333333,0.0,,
2022-10-06 02:00:00,0.0,44.3333333333333,58.3833333333333,280.483333333333,0.0,,
2022-10-06 03:00:00,0.0,46.0,55.9333333333333,280.35,0.0,,
2022-10-06 04:00:00,0.0,46.5,60.3,279.733333333333,0.0,,
2022-10-06 05:00:00,0.0,46.0,60.7166666666667,279.716666666667,0.0,,
2022-10-06 06:00:00,0.0,45.6666666666667,60.25,279.566666666667,0.0,,
2022-10-06 07:00:00,11.4,46.1666666666667,63.3166666666667,279.05,0.0,,
2022-10-06 08:00:00,65.25,46.0,66.35,278.516666666667,0.0,,
2022-10-06 09:00:00,423.316666666667,47.5,59.8,280.633333333333,0.0,,
2022-10-06 10:00:00,562.216666666667,47.1666666666667,51.9333333333333,282.35,0.0,,
2022-10-06 11:00:00,655.216666666667,46.0,49.65,283.066666666667,0.0,,
2022-10-06 12:00:00,702.383333333333,44.1666666666667,48.6833333333333,283.816666666667,0.0,,
2022-10-06 13:00:00,690.7,48.3333333333333,50.3833333333333,283.85,0.0,,
2022-10-06 14:00:00,631.6,49.6666666666667,49.8666666666667,284.166666666667,0.0,,
2022-10-06 15:00:00,519.966666666667,46.3333333333333,52.4,283.283333333333,0.0,,
2022-10-06 16:00:00,275.85,46.3333333333333,57.3,282.083333333333,0.0,,
2022-10-06 17:00:00,42.3,51.3333333333333,63.3666666666667,280.816666666667,0.0,,
2022-10-06 18:00:00,17.1333333333333,53.6666666666667,65.2333333333333,280.733333333333,0.0,,
2022-10-06 19:00:00,0.0,54.0,74.9333333333333,280.0,0.0,,
2022-10-06 20:00:00,0.0,55.3333333333333,82.6166666666667,279.2,0.0,,
2022-10-06 21:00:00,0.0,55.3333333333333,85.4333333333334,278.6,0.0,,
2022-10-06 22:00:00,0.0,54.6666666666667,86.7666666666667,278.533333333333,0.0,,
2022-10-06 23:00:00,0.0,55.1666666666667,87.4333333333333,278.416666666667,0.0,,
2022-10-07 00:00:00,0.0,54.6666666666667,84.2,278.566666666667,0.0,,
2022-10-07 01:00:00,0.0,55.5,76.6166666666667,279.6,0.0,,
2022-10-07 02:00:00,0.0,53.8333333333333,75.1333333333334,279.283333333333,0.0,,
2022-10-07 03:00:00,0.0,54.0,76.15,278.966666666667,0.0,,
2022-10-07 04:00:00,0.0,53.6666666666667,75.95,278.766666666667,0.0,,
2022-10-07 05:00:00,0.0,54.0,72.1833333333333,278.666666666667,0.0,,
2022-10-07 06:00:00,0.0,54.3333333333333,65.7,279.15,0.0,,
2022-10-07 07:00:00,10.4166666666667,52.6666666666667,64.7833333333333,278.65,0.0,,
2022-10-07 08:00:00,55.5166666666667,53.8333333333333,62.2166666666667,279.116666666667,0.0,,
2022-10-07 09:00:00,391.05,52.0,56.0,281.183333333333,0.0,,
2022-10-07 10:00:00,558.733333333333,50.0,50.7,283.733333333333,0.0,,
2022-10-07 11:00:00,653.066666666667,46.5,52.4333333333333,284.716666666667,0.0,,
2022-10-07 12:00:00,699.333333333333,50.5,56.6333333333334,284.566666666667,0.0,,
2022-10-07 13:00:00,687.283333333333,47.8333333333333,53.2833333333333,285.383333333333,0.0,,
