date,sw_in,hs,rel_hum,temp
2023-01-31 11:00:00,53.1666666666667,298.833333333333,54.6666666666667,265.7
2023-01-31 12:00:00,57.0,455.0,42.8166666666667,266.983333333333
2023-01-31 13:00:00,153.333333333333,454.5,34.05,268.466666666667
2023-01-31 14:00:00,238.0,453.0,27.75,270.516666666667
2023-01-31 15:00:00,170.333333333333,454.166666666667,26.3166666666667,271.016666666667
2023-01-31 16:00:00,122.666666666667,455.333333333333,27.5166666666667,270.75
2023-01-31 17:00:00,79.8333333333333,456.333333333333,29.3166666666667,270.7
2023-01-31 18:00:00,4.5,458.166666666667,27.5666666666667,270.8
2023-01-31 19:00:00,0.0,458.5,39.5,270.533333333333
2023-01-31 20:00:00,0.0,459.0,53.0666666666667,270.083333333333
2023-01-31 21:00:00,0.0,459.166666666667,56.8666666666667,269.9
2023-01-31 22:00:00,0.0,459.5,57.85,269.716666666667
2023-01-31 23:00:00,0.0,459.5,61.0833333333333,269.416666666667
2023-02-01 00:00:00,0.0,460.0,63.45,269.4
2023-02-01 01:00:00,0.0,460.0,63.6333333333333,269.6
2023-02-01 02:00:00,0.0,459.833333333333,63.8833333333333,269.566666666667
2023-02-01 03:00:00,0.0,459.166666666667,65.4,269.216666666667
2023-02-01 04:00:00,0.0,458.5,65.5,268.8
2023-02-01 05:00:00,0.0,457.833333333333,61.5166666666667,268.85
2023-02-01 06:00:00,0.0,457.333333333333,57.8333333333333,268.9
2023-02-01 07:00:00,0.0,457.0,57.1333333333333,268.8
2023-02-01 08:00:00,2.33333333333333,457.833333333333,54.5166666666667,269.083333333333
2023-02-01 09:00:00,47.5,457.333333333333,51.1833333333333,269.433333333333
2023-02-01 10:00:00,162.166666666667,458.666666666667,54.4,270.166666666667
2023-02-01 11:00:00,231.833333333333,456.333333333333,58.6666666666667,270.483333333333
2023-02-01 12:00:00,232.666666666667,457.0,59.0333333333333,270.633333333333
2023-02-01 13:00:00,268.0,456.833333333333,58.9666666666667,270.8
2023-02-01 14:00:00,221.833333333333,456.833333333333,52.6,271.033333333333
2023-02-01 15:00:00,218.666666666667,457.333333333333,50.5833333333333,271.083333333333
2023-02-01 16:00:00,143.666666666667,457.833333333333,53.0666666666667,270.766666666667
2023-02-01 17:00:00,69.1666666666667,459.0,59.45,270.316666666667
2023-02-01 18:00:00,4.5,459.833333333333,66.4333333333333,269.633333333333
2023-02-01 19:00:00,0.0,460.833333333333,71.2333333333333,269.2
