date,temp,sw_in,rel_hum,wind_dir,wind_speed,air_pres,hs
2022-10-01 00:00:00,274.083333333333,0.0,100.4,33.8262477538304,1.70903812113037,752.85,30.0
2022-10-01 01:00:00,274.033333333333,0.0,100.5,9.23604944322858,0.675378737113548,753.166666666667,28.5
2022-10-01 02:00:00,274.0,0.0,100.383333333333,287.211790232931,0.373011773698588,753.5,-0.666666666666664
2022-10-01 03:00:00,273.983333333333,0.0,98.7833333333333,348.095347492827,0.643429263328854,753.55,31.1666666666667
2022-10-01 04:00:00,273.816666666667,0.0,96.6166666666667,301.155277138203,0.359088913870386,753.316666666667,33.1666666666667
2022-10-01 05:00:00,274.233333333333,0.0,87.7166666666667,301.530798611896,0.669728023208463,753.216666666667,31.6666666666667
2022-10-01 06:00:00,274.2,0.0,85.3833333333333,318.858056227965,0.91766614850015,753.05,30.6666666666667
2022-10-01 07:00:00,274.033333333333,21.6666666666667,85.2333333333333,311.919971048487,0.976167168391173,753.633333333333,14.0
2022-10-01 08:00:00,274.683333333333,83.8333333333333,80.3166666666667,286.109400225052,1.36276879025998,753.716666666667,5.16666666666667
2022-10-01 09:00:00,275.55,178.5,82.55,305.599850774439,0.109037618226862,754.183333333333,5.5
2022-10-01 10:00:00,275.466666666667,134.833333333333,86.3833333333333,166.745546020568,0.208442873759771,754.316666666667,15.3333333333333
2022-10-01 11:00:00,276.216666666667,212.833333333333,82.7333333333333,40.1310610070853,0.514701395418148,754.683333333333,25.0
2022-10-01 12:00:00,276.65,276.5,71.8166666666667,58.8133612151613,1.70777074714534,754.7,19.5
2022-10-01 13:00:00,276.016666666667,171.333333333333,79.15,48.9736694785266,0.195183945743018,754.766666666667,18.5
2022-10-01 14:00:00,275.083333333333,108.833333333333,93.3833333333333,194.344931480056,1.31538482726146,754.916666666667,3.66666666666667
2022-10-01 15:00:00,275.816666666667,165.166666666667,93.15,184.300000475585,0.459573429197175,754.716666666667,27.8333333333333
2022-10-01 16:00:00,275.966666666667,105.166666666667,91.1,357.591052228048,0.354887523637327,754.733333333333,21.5
2022-10-01 17:00:00,275.366666666667,43.5,95.8666666666667,214.222404383842,0.623185966024503,754.866666666667,25.0
2022-10-01 18:00:00,275.0,11.6666666666667,96.6166666666667,192.546921890604,0.223954023640087,755.133333333333,8.5
2022-10-01 19:00:00,274.566666666667,0.0,97.6666666666667,220.904018639926,0.65650427694737,755.716666666667,8.5
2022-10-01 20:00:00,274.683333333333,0.0,97.4833333333333,217.687405264278,1.07483813959668,755.95,26.6666666666667
2022-10-01 21:00:00,274.5,0.0,97.8833333333333,203.69074699222,0.53625934916507,756.516666666667,8.0
2022-10-01 22:00:00,274.2,0.0,99.1166666666667,81.0,0.183333333333333,757.1,16.8333333333333
2022-10-01 23:00:00,274.6,0.0,98.7166666666667,60.5981458871922,0.657334457791789,757.6,36.3333333333333
2022-10-02 00:00:00,274.566666666667,0.0,98.5,353.067458897246,0.917694214066659,758.333333333333,61.0
2022-10-02 01:00:00,274.483333333333,0.0,98.9666666666667,339.53691386782,1.0501717155552,759.266666666667,47.8333333333333
2022-10-02 02:00:00,274.7,0.0,97.7833333333334,230.477883781505,0.993519334578773,759.75,41.3333333333333
2022-10-02 03:00:00,275.783333333333,0.0,92.9333333333333,116.153068728755,0.161012713086476,759.95,68.6666666666667
2022-10-02 04:00:00,276.05,0.0,94.55,169.695970470219,0.986739354430921,760.233333333334,61.6666666666667
2022-10-02 05:00:00,276.333333333333,0.0,93.45,181.403654797478,1.01448527703389,760.35,38.1666666666667
2022-10-02 06:00:00,276.483333333333,0.0,92.2,210.659247932124,0.710118004509837,760.616666666667,8.16666666666667
2022-10-02 07:00:00,277.283333333333,4.33333333333333,85.65,60.6021976805308,0.332874304607305,760.8,9.66666666666667
2022-10-02 08:00:00,278.5,32.3333333333333,76.4166666666667,7.28841241532234,0.688428243501715,761.1,-7.0
2022-10-02 09:00:00,278.25,81.8333333333333,73.3,359.00909591291,1.08353198448418,761.3,-11.8333333333333
2022-10-02 10:00:00,279.216666666667,226.333333333333,75.3333333333333,347.730596428551,1.68549568676399,761.3,-2.16666666666667
2022-10-02 11:00:00,279.583333333333,302.833333333333,77.7166666666667,342.175351204305,1.36376466232416,761.283333333333,-7.66666666666667
2022-10-02 12:00:00,280.2,448.166666666667,75.7833333333333,340.887866780452,1.53809455254309,761.3,-3.33333333333333
2022-10-02 13:00:00,280.383333333333,285.333333333333,73.0166666666667,353.748843917058,2.66216455590636,761.05,-5.16666666666667
2022-10-02 14:00:00,281.216666666667,411.666666666667,68.1333333333333,55.5985215979771,2.02085515458113,760.683333333333,0.333333333333334
2022-10-02 15:00:00,282.416666666667,544.0,55.4166666666667,1.05005123735941,3.6246986013656,760.383333333333,-9.83333333333333
2022-10-02 16:00:00,281.333333333333,265.666666666667,60.9333333333333,352.974328642499,3.49343342535841,760.183333333333,-7.33333333333333
2022-10-02 17:00:00,281.516666666667,225.333333333333,56.6,338.093472984297,2.24720860902207,759.983333333333,-16.5
2022-10-02 18:00:00,280.383333333333,26.3333333333333,55.4166666666667,5.23265101380343,2.60521333435229,759.9,-8.0
2022-10-02 19:00:00,279.766666666667,0.166666666666667,59.7666666666667,15.0816187865482,1.38837127234637,760.066666666667,0.166666666666667
2022-10-02 20:00:00,279.183333333333,0.0,63.5833333333333,17.9151459230012,1.53321248680984,760.15,-4.33333333333333
2022-10-02 21:00:00,278.716666666667,0.0,67.6333333333333,43.4389858379332,2.31022944904543,760.016666666667,17.1666666666667
2022-10-02 22:00:00,278.083333333333,0.0,68.1,128.234704118724,1.36175368122837,760.183333333333,12.6666666666667
2022-10-02 23:00:00,277.333333333333,0.0,70.3166666666667,274.554276751349,0.538654095973199,760.25,26.5
2022-10-03 00:00:00,275.75,0.0,86.8833333333333,204.85011081707,0.862193425596928,760.116666666667,38.1666666666667
2022-10-03 01:00:00,274.7,0.0,96.6333333333333,223.31573858402,0.61164367288558,760.0,39.3333333333333
2022-10-03 02:00:00,274.783333333333,0.0,96.9,224.032188320377,0.488341134267914,760.133333333333,18.8333333333333
2022-10-03 03:00:00,276.183333333333,0.0,86.8333333333333,203.225226215239,2.46444985259561,760.15,47.3333333333333
2022-10-03 04:00:00,276.433333333333,0.0,87.0833333333333,198.855656541769,1.85972430956093,760.283333333333,25.6666666666667
2022-10-03 05:00:00,276.566666666667,0.0,84.3833333333333,192.313117122774,1.91252190286062,760.5,10.5
2022-10-03 06:00:00,276.55,0.0,82.4166666666667,227.070241442874,1.75458715440063,760.75,1.66666666666667
2022-10-03 07:00:00,276.366666666667,12.1666666666667,76.3333333333333,262.45212179152,0.963983936592204,760.916666666667,0.833333333333333
2022-10-03 08:00:00,276.866666666667,178.833333333333,67.35,232.456746079399,1.56447530875663,761.166666666667,-14.0
2022-10-03 09:00:00,277.6,350.5,63.5333333333333,282.366323914115,0.799523770966768,761.55,-11.3333333333333
2022-10-03 10:00:00,278.066666666667,471.0,58.3333333333333,247.700920066945,0.371427754569436,761.916666666667,-16.1666666666667
2022-10-03 11:00:00,278.366666666667,572.0,58.2333333333333,24.391395312257,0.866881777929232,761.966666666667,-9.16666666666667
2022-10-03 12:00:00,278.916666666667,621.0,55.65,296.935702630102,0.947146998676104,761.95,-5.83333333333333
2022-10-03 13:00:00,279.65,592.833333333333,54.6,299.07750681744,1.17680538788048,761.883333333333,2.16666666666667
2022-10-03 14:00:00,280.266666666667,568.166666666667,50.2666666666667,34.4048110635351,1.88675619905538,761.866666666667,9.0
2022-10-03 15:00:00,280.366666666667,487.666666666667,45.65,212.639405223683,0.456587266796224,761.833333333333,-2.83333333333333
2022-10-03 16:00:00,280.333333333333,355.5,48.5333333333333,282.403247821495,1.52675918085245,761.833333333333,-9.5
2022-10-03 17:00:00,279.55,197.5,56.2833333333333,304.768701266744,1.85556140915675,761.75,-6.16666666666667
2022-10-03 18:00:00,278.316666666667,27.3333333333333,62.8833333333333,268.479073730269,1.38294491772903,761.783333333333,4.16666666666667
2022-10-03 19:00:00,277.083333333333,0.166666666666667,66.9,232.858781269836,1.09804518041632,761.816666666667,29.5
2022-10-03 20:00:00,276.7,0.0,66.9333333333333,264.292622270619,1.00901712879932,761.9,27.3333333333333
2022-10-03 21:00:00,276.583333333333,0.0,61.5833333333333,275.191608817363,0.994301150770095,761.966666666667,15.5
2022-10-03 22:00:00,276.816666666667,0.0,48.9,272.361426275171,1.2904553073759,761.933333333333,17.5
2022-10-03 23:00:00,276.933333333333,0.0,37.8166666666667,279.853181339377,1.22261849165749,761.916666666667,15.6666666666667
2022-10-04 00:00:00,277.0,0.0,34.4833333333333,266.154342353373,1.11062629098869,761.8,11.3333333333333
2022-10-04 01:00:00,276.866666666667,0.0,34.8333333333333,274.901822958506,2.33321991809995,761.683333333333,7.0
2022-10-04 02:00:00,276.816666666667,0.0,37.65,261.821757667468,1.02684308337414,761.516666666667,12.0
2022-10-04 03:00:00,277.333333333333,0.0,36.45,266.950376017221,1.37297842187298,761.116666666667,19.0
2022-10-04 04:00:00,277.85,0.0,34.2666666666667,270.910965025436,0.875423450449252,760.866666666667,16.3333333333333
2022-10-04 05:00:00,277.85,0.0,34.5666666666667,281.316056224077,1.81156269451047,760.783333333333,13.1666666666667
2022-10-04 06:00:00,277.916666666667,0.0,34.0666666666667,286.181465800712,1.34429770646684,760.85,18.8333333333333
2022-10-04 07:00:00,277.983333333333,12.8333333333333,33.75,273.586024378299,1.59273482573056,760.966666666667,17.8333333333333
2022-10-04 08:00:00,279.4,164.833333333333,31.2833333333333,247.162035988608,0.920170835862288,761.066666666667,47.5
2022-10-04 09:00:00,280.183333333333,241.333333333333,33.05,139.219689490935,0.476228670505976,761.616666666667,26.6666666666667
2022-10-04 10:00:00,281.166666666667,385.666666666667,32.2,107.920732461731,1.04788935468283,761.9,7.5
2022-10-04 11:00:00,281.95,427.166666666667,30.6166666666667,88.4930430058701,1.20694003646531,762.15,-2.5
2022-10-04 12:00:00,282.483333333333,449.833333333333,29.15,47.3438445154807,1.19995743567674,762.4,3.0
2022-10-04 13:00:00,283.15,511.666666666667,27.8,23.5456405892284,1.85738166261924,762.466666666667,1.0
2022-10-04 14:00:00,283.383333333333,517.833333333333,27.3666666666667,6.44013302795281,1.66921681704893,762.383333333333,2.83333333333333
2022-10-04 15:00:00,283.95,454.333333333333,25.8333333333333,5.83465460169538,1.55545649402695,762.35,1.0
2022-10-04 16:00:00,284.233333333333,348.833333333333,26.1,13.5058895618967,1.27577248188262,762.55,2.33333333333333
2022-10-04 17:00:00,283.75,186.5,26.6833333333333,57.5090621364626,0.675321702074485,762.9,5.66666666666667
2022-10-04 18:00:00,282.433333333333,30.6666666666667,29.2833333333333,36.9464347988982,0.287724833929601,763.083333333333,10.5
2022-10-04 19:00:00,281.683333333333,0.166666666666667,29.4166666666667,250.947795533238,1.05776974117842,763.516666666667,18.3333333333333
2022-10-04 20:00:00,281.416666666667,0.0,29.0666666666667,253.821013586257,1.60812354293973,763.916666666667,17.6666666666667
2022-10-04 21:00:00,280.966666666667,0.0,28.6833333333333,279.760389063894,1.6388540495104,764.133333333333,22.3333333333333
2022-10-04 22:00:00,281.1,0.0,26.2833333333333,269.503152922829,1.56295656717039,764.483333333333,19.3333333333333
2022-10-04 23:00:00,281.316666666667,0.0,22.1,266.279137810908,1.17827520834803,764.75,7.33333333333333
2022-10-05 00:00:00,281.383333333333,0.0,22.2666666666667,287.244858719109,0.812150914054575,764.8,15.6666666666667
2022-10-05 01:00:00,281.266666666667,0.0,20.5666666666667,270.413315232687,1.01364736432203,764.933333333333,14.1666666666667
2022-10-05 02:00:00,281.416666666667,0.0,19.7166666666667,279.393466319322,1.39836569579531,764.966666666667,9.33333333333333
2022-10-05 03:00:00,281.2,0.0,22.3166666666667,274.549554642229,1.61121726204045,764.766666666667,8.16666666666667
