date,value_mean,value_min,value_max,n
2023-01-13,0.000744718378865629,0.0,0.0025820170109356,31
2023-01-14,0.0021802610433895937,0.0,0.0045565006075334,31
2023-01-15,2.4497315094261294e-05,0.0,0.0006075334143377,31
2023-01-16,0.0,0.0,0.0,31
2023-01-17,0.0,0.0,0.0,31
2023-01-18,0.001381648571316542,0.0,0.0042527339003645,31
2023-01-19,0.0,0.0,0.0,31
2023-01-20,0.0,0.0,0.0,31
2023-01-21,0.0,0.0,0.0,31
2023-01-22,0.001847097558107584,0.0,0.0051640340218712,31
2023-01-23,0.0,0.0,0.0,31
2023-01-24,0.0031601536471602227,0.0001518833535844,0.0066828675577156,31
2023-01-25,0.0009210990475443323,0.0,0.0028857837181044,31
2023-01-26,0.012758201701093512,0.0001518833535844,0.027187120291616,31
2023-01-27,0.0,0.0,0.0,31
2023-01-28,0.0043801199388546486,0.0,0.0109356014580801,31
2023-01-29,0.022694312703327675,0.0004556500607533,0.0470838396111786,31
2023-01-30,4.899463018851613e-05,0.0,0.0003037667071688,31
2023-01-31,0.0,0.0,0.0,31
2023-02-01,6.369301924507097e-05,0.0,0.0003037667071688,31
2023-02-02,0.001607023870183784,0.0001518833535844,0.00273390036452,31
2023-02-03,0.0037137929682906257,0.0001518833535844,0.0056196840826245,31
2023-02-04,4.899463018851613e-06,0.0,0.0001518833535844,31
2023-02-05,0.0,0.0,0.0,31
2023-02-06,0.0,0.0,0.0,31
2023-02-07,0.00011268764943361612,0.0,0.00273390036452,31
2023-02-08,0.0004213538196213452,0.0,0.00410085054678,31
2023-02-09,0.0,0.0,0.0,31
2023-02-10,5.389409320737419e-05,0.0,0.0007594167679222,31
2023-02-11,0.0007937130090541646,0.0,0.0091130012150668,31
2023-02-12,0.04239505350213612,0.0004556500607533,0.0906743620899149,31
2023-02-13,0.06242405832320772,0.0019744835965978,0.1098116646415552,31
2023-02-14,0.06746070630658876,0.0042527339003645,0.1105710814094775,31
2023-02-15,0.11470132873437065,0.0159477521263669,0.1773997569866342,31
2023-02-16,0.09297710970877586,0.021415552855407,0.1558323207776427,31
2023-02-17,0.03657939089875745,0.00273390036452,0.0643985419198055,31
2023-02-18,0.04983243836475518,0.0153402187120291,0.0883961117861482,31
2023-02-19,0.04786285423117623,0.0173147023086269,0.0789793438639125,31
2023-02-20,0.11722455218908004,0.0217193195625759,0.2051944106925881,31
2023-02-21,0.15870830556970952,0.0540704738760631,0.2421020656136087,31
2023-02-22,0.14946301885313368,0.0607533414337788,0.2009416767922235,31
2023-02-23,0.15304942578293415,0.061512758201701,0.2051944106925881,31
2023-02-24,0.1075383138008074,0.0525516403402187,0.1684386391251519,31
2023-02-25,0.07386920393524866,0.0367557715674362,0.1246962332928311,31
2023-02-26,0.017819346999568803,0.0004556500607533,0.0448055893074119,31
