time,snow_depth,swe
2022-10-14 10:00:00,0.8859999999999999,
2022-10-14 11:00:00,0.8759999999999999,
2022-10-14 12:00:00,0.8759999999999999,
2022-10-14 16:00:00,0.893,
2022-10-14 18:00:00,0.894,
2022-10-14 19:00:00,0.8959999999999999,
2022-10-14 20:00:00,0.898,
2022-10-14 21:00:00,0.897,
2022-10-14 22:00:00,0.898,
2022-10-14 23:00:00,0.898,
2022-10-15 00:00:00,0.905,
2022-10-15 01:00:00,0.914,
2022-10-15 03:00:00,0.917,
2022-10-15 05:00:00,0.9079999999999999,
2022-10-15 06:00:00,0.899,
2022-10-15 08:00:00,0.893,
2022-10-23 16:00:00,0.83,
2022-10-23 17:00:00,0.831,
2022-10-23 18:00:00,0.83,
2022-10-23 19:00:00,0.825,
2022-10-23 20:00:00,0.8220000000000001,
2022-10-23 22:00:00,0.821,
2022-10-23 23:00:00,0.8240000000000001,
2022-10-24 00:00:00,0.8290000000000001,
2022-10-24 01:00:00,0.8170000000000001,
2022-10-24 04:00:00,0.809,
2022-10-24 05:00:00,0.807,
2022-11-08 09:00:00,0.992,
2022-11-08 11:00:00,1.0090000000000001,
2022-11-08 12:00:00,1.011,
2022-11-08 13:00:00,1.0090000000000001,
2022-11-08 14:00:00,0.993,
2022-11-08 15:00:00,0.996,
2022-11-08 16:00:00,1.001,
2022-11-08 17:00:00,1.0090000000000001,
2022-11-08 18:00:00,0.997,
2022-11-08 19:00:00,0.998,
2022-11-08 20:00:00,0.9940000000000001,
2022-11-08 21:00:00,0.996,
2022-11-08 22:00:00,1.005,
2022-11-08 23:00:00,1.01,
2022-11-09 00:00:00,1.002,
2022-11-09 01:00:00,1.01,
2022-11-09 02:00:00,1.004,
2022-11-09 03:00:00,1.012,
2022-11-09 04:00:00,1.003,
2022-11-09 05:00:00,1.0090000000000001,
2022-11-09 06:00:00,1.008,
2022-11-09 07:00:00,1.008,
2022-11-09 08:00:00,1.004,
2022-11-09 09:00:00,1.001,
2022-11-09 10:00:00,1.005,
2022-11-09 11:00:00,0.998,
2022-11-09 12:00:00,0.9990000000000001,
2022-11-09 13:00:00,1.004,
2022-11-09 14:00:00,1.002,
2022-11-09 15:00:00,1.0,
2022-11-09 16:00:00,1.005,
2022-11-09 17:00:00,1.004,
2022-11-09 18:00:00,1.0070000000000001,
2022-11-09 19:00:00,1.011,
2022-11-09 20:00:00,1.012,
2022-11-09 21:00:00,1.013,
2022-11-09 22:00:00,1.012,
2022-11-09 23:00:00,1.011,
2022-11-10 00:00:00,1.0090000000000001,
2022-11-10 01:00:00,1.01,
2022-11-10 02:00:00,1.02,
2022-11-10 03:00:00,1.025,
