date,value_mean,value_min,value_max,n
2022-10-29,0.10116403035258587,0.0617616270375355,0.1633019291161956,31
2022-10-30,0.07046894069861113,0.0406759383879168,0.1247196052041274,31
2022-10-31,0.04737646950993015,0.0261701809481082,0.0895767907880963,31
2022-11-01,0.03891035567326102,0.0209361447584866,0.0722296994167788,31
2022-11-02,0.04085925025446577,0.0207866008673545,0.0818005084492298,31
2022-11-03,0.038688451834807014,0.0201884253028263,0.07596829669508,31
2022-11-04,0.040893018229882686,0.0204875130850904,0.0862868251831912,31
2022-11-05,0.8944557808361916,0.6862569164049649,0.9979063855241512,31
2022-11-06,0.828405620920708,0.556901450575744,0.9949155077015104,31
2022-11-07,0.6985339874672571,0.3147898908329595,0.987737400927172,31
2022-11-08,0.5505144792254592,0.1526843128458202,0.9656049050396291,31
2022-11-09,0.39070512356667003,0.0657993120981007,0.9060864363690744,31
2022-11-10,0.40208493128217,0.0577239419769702,0.9413787946762376,31
2022-11-11,0.5150436330482352,0.1102138477643188,0.9694930462090624,31
2022-11-12,0.4164700888097754,0.0574248541947061,0.9457155675190668,31
2022-11-13,0.328702296704728,0.0336473755047106,0.9084791386271872,31
2022-11-14,0.3007134690805945,0.0299087782264094,0.8914311350381336,31
2022-11-15,0.39550500007235995,0.0457604306864064,0.9373411096156722,31
2022-11-16,0.37416363960887034,0.0411245700613129,0.9262748616719008,31
2022-11-17,0.4867991336102307,0.085688649618663,0.9630626588903844,31
2022-11-18,0.4545362450976136,0.0669956632271571,0.9564827276805744,31
2022-11-19,0.639782534238315,0.1676387019590249,0.9868401375803798,31
2022-11-20,0.9179679397193399,0.5972783011813967,0.9792133991326454,31
2022-11-21,0.9065254200494942,0.5745476297293256,0.97517571407208,31
2022-11-22,0.9321022494295624,0.7388963660834454,0.9802602063705698,31
2022-11-23,0.9898840793643903,0.974577538507552,0.999850456108868,31
2022-11-24,0.989252135824445,0.9724839240317033,0.999850456108868,31
2022-11-25,0.9853832906409644,0.9612681321967996,0.999850456108868,31
2022-11-26,0.974765674370589,0.933602512337371,0.9979063855241512,31
2022-11-27,0.9661114246708827,0.9132645431434124,0.9961118588305669,31
2022-11-28,0.9554359204426499,0.8935247495139823,0.9919246298788694,31
2022-11-29,0.9695798781458487,0.9228353521758637,0.996710034395095,31
2022-11-30,0.9713020448921114,0.9262748616719008,0.997009122177359,31
2022-12-01,0.9666806562564823,0.9165545087483176,0.9955136832660386,31
2022-12-02,0.961200596245966,0.9056378046956782,0.9947659638103784,31
2022-12-03,0.9612922521792404,0.9063855241513384,0.9947659638103784,31
2022-12-04,0.9623872993820461,0.908180050844923,0.9947659638103784,31
2022-12-05,0.9724115640843813,0.9283684761477492,0.9973082099596232,31
2022-12-06,0.9771632006251899,0.9340511440107672,0.9980559294152834,31
2022-12-07,0.9722379002108086,0.9255271422162404,0.9976072977418872,31
2022-12-08,0.9676695755365491,0.9161058770749216,0.9971586660684912,31
2022-12-09,0.9622425794874021,0.905338716913414,0.9956632271571706,31
2022-12-10,0.9680313752731589,0.9150590698369973,0.9971586660684912,31
2022-12-11,0.9678963033714912,0.9147599820547332,0.9971586660684912,31
2022-12-12,0.9651128573978399,0.9101241214296396,0.996859578286227,31
2022-12-13,0.9638441463214614,0.9065350680424704,0.9965604905039628,31
2022-12-14,0.964456793875454,0.9066846119336024,0.996859578286227,31
2022-12-15,0.9605879486919734,0.8992074173770002,0.9958127710483028,31
2022-12-16,0.9583689103074333,0.8948706445341708,0.9955136832660386,31
2022-12-17,0.9645146818333116,0.9044414535666218,0.9971586660684912,31
2022-12-18,0.9604914687622107,0.8963660834454913,0.9962614027216988,31
2022-12-19,0.954369817218773,0.8805144309854942,0.9953641393749064,31
2022-12-20,0.9456432075717449,0.8589801106624795,0.9952145954837744,31
2022-12-21,0.9344949516876752,0.828772244653806,0.994018244354718,31
2022-12-22,0.9304620906235981,0.8190518917302229,0.993270524899058,31
2022-12-23,0.9272058929941099,0.8109765216090923,0.9923732615522656,31
2022-12-24,0.9882246245724734,0.9567818154628384,1.0,31
2022-12-25,0.9934297167831662,0.974727082398684,1.0,31
2022-12-26,0.9705350294504986,0.8927770300583221,1.0,31
2022-12-27,0.9556144083127108,0.8600269179004038,0.9982054733064154,31
2022-12-28,0.9556337042986632,0.8579333034245551,0.9980559294152834,31
2022-12-29,0.9477850620124748,0.8429789143113504,0.9971586660684912,31
2022-12-30,0.9423918339387449,0.8332585613877673,0.9964109466128308,31
2022-12-31,0.9415042185849288,0.8311649469119187,0.9959623149394348,31
2023-01-01,0.938074357081868,0.8235382084641842,0.9956632271571706,31
2023-01-02,0.9309879062408043,0.8026020637056976,0.9953641393749064,31
2023-01-03,0.924808366739509,0.787946762374757,0.9949155077015104,31
2023-01-04,0.9237036715437271,0.7834604456407955,0.9949155077015104,31
2023-01-05,0.9225989763479452,0.7788245850157021,0.9949155077015104,31
2023-01-06,0.9269453971837508,0.7870494990279647,0.9955136832660386,31
2023-01-07,0.9198444743532227,0.7703005832211754,0.9949155077015104,31
2023-01-08,0.9129799273506128,0.75310303574099,0.9943173321369824,31
2023-01-09,0.9122370318914408,0.7520562285030656,0.993719156572454,31
2023-01-10,0.917307052200466,0.762823388664573,0.9946164199192464,31
2023-01-11,0.920524657858049,0.7691042320921191,0.9949155077015104,31
2023-01-12,0.9192607707781588,0.7670106176162704,0.9949155077015104,31
2023-01-13,0.9172153962671915,0.7598325108419322,0.9947659638103784,31
2023-01-14,0.9147117420898518,0.7535516674143862,0.9943173321369824,31
2023-01-15,0.9123045678422746,0.7471212800957081,0.9943173321369824,31
2023-01-16,0.911913824126736,0.7453267534021235,0.9943173321369824,31
2023-01-17,0.9091544981355254,0.7385972783011814,0.9941677882458502,31
2023-01-18,0.9105438091241069,0.7402422611036339,0.9943173321369824,31
2023-01-19,0.9074950433436084,0.734260505458352,0.994018244354718,31
2023-01-20,0.9072683155086663,0.734260505458352,0.993868700463586,31
2023-01-21,0.905001037159245,0.7273814864662779,0.993569612681322,31
2023-01-22,0.9033367583708399,0.7236428891879767,0.9931209810079258,31
2023-01-23,0.9041713097632864,0.7257365036638254,0.99342006879019,31
2023-01-24,0.9071380676034868,0.7329146104381636,0.9941677882458502,31
2023-01-25,0.9044896935315031,0.7266337670106177,0.993719156572454,31
2023-01-26,0.9003555285411753,0.7169134140870346,0.9931209810079258,31
2023-01-27,0.8950973723691129,0.7064453417077913,0.9926723493345296,31
2023-01-28,0.8921643825043295,0.6995663227157171,0.9923732615522656,31
2023-01-29,0.88989228015842,0.6949304620906236,0.9919246298788694,31
2023-01-30,0.8847354279126085,0.6825183191266637,0.9917750859877374,31
2023-01-31,0.8898150962146099,0.6920891281591147,0.9923732615522656,31
2023-02-01,0.8872197861039957,0.6856587408404367,0.9920741737700016,31
2023-02-02,0.8881894093981099,0.6876028114251533,0.9923732615522656,31
2023-02-03,0.969811429977279,0.8561387767309705,1.0,31
2023-02-04,0.9782485998350193,0.8869448183041723,1.0,31
2023-02-05,0.9809162698929554,0.9039928218932256,1.0,31
2023-02-06,0.958103590500586,0.8301181396739943,0.999551368326604,31
2023-02-07,0.9448086561792983,0.7940780619111709,0.9988036488709436,31
2023-02-08,0.9285855559897153,0.7504112457006131,0.9976072977418872,31
2023-02-09,0.9139254306622865,0.7161656946313744,0.9965604905039628,31
2023-02-10,0.9024973829819052,0.6964259010019441,0.9943173321369824,31
2023-02-11,0.8934330935807079,0.686705548078361,0.9931209810079258,31
2023-02-12,0.8895449524112746,0.680275160759683,0.9926723493345296,31
2023-02-13,0.8838429885623043,0.6695080005981756,0.9926723493345296,31
2023-02-14,0.8780783127589883,0.658292208763272,0.9922237176611336,31
2023-02-15,0.8717154613911441,0.6451323463436519,0.9917750859877374,31
2023-02-16,0.8630612116914379,0.626439359952146,0.9911769104232092,31
2023-02-17,0.8563848005518652,0.6119336025123374,0.9907282787498132,31
2023-02-18,0.856968504126929,0.6125317780768655,0.9910273665320772,31
2023-02-19,0.8533070907924379,0.6055032151936593,0.9910273665320772,31
2023-02-20,0.8549761935773311,0.6071481979961119,0.9913264543143412,31
2023-02-21,0.9581132384935624,0.8263795423956931,0.9910273665320772,31
2023-02-22,0.9531975860721573,0.8063406609839988,0.990578734858681,31
2023-02-23,0.9505347400107093,0.7981157469717362,0.9902796470764168,31
2023-02-24,0.9468685026797301,0.7843577089875878,0.9901301031852848,31
2023-02-25,0.9456673275541856,0.781516375056079,0.9898310154030208,31
2023-02-26,0.9478815419422374,0.7928817107821146,0.9896814715118888,31
2023-02-27,0.9475921021529496,0.7922835352175863,0.9896814715118888,31
2023-02-28,0.9461545511994868,0.7855540601166442,0.9895319276207568,31
2023-03-01,0.9429658895208324,0.7761327949753253,0.9887842081650964,31
2023-03-02,0.9399991316806322,0.7694033198743832,0.9883355764917005,31
2023-03-03,0.9373941735770416,0.7610288619709885,0.9878869448183042,31
2023-03-04,0.9324254571942672,0.7496635262449529,0.9865410497981156,31
2023-03-05,0.9276689966569704,0.7400927172125019,0.9854942425601916,31
2023-03-06,0.9238194474594423,0.7299237326155227,0.984297891431135,31
2023-03-07,0.9223433045340743,0.7264842231194856,0.9839988036488708,31
2023-03-08,0.9205777218194185,0.7219979063855242,0.9839988036488708,31
2023-03-09,0.9200760261846529,0.7221474502766562,0.9838492597577388,31
2023-03-10,0.9154112215806307,0.7139225362643936,0.9831015403020786,31
2023-03-11,0.9201387381389986,0.7300732765066547,0.9834006280843428,31
2023-03-12,0.9602116769658992,0.8740840436668162,0.9974577538507552,31
2023-03-13,0.9581952464338606,0.8655600418722895,0.9983550171975476,31
2023-03-14,0.9205632498299541,0.7535516674143862,0.9910273665320772,31
2023-03-15,0.9844522593187552,0.9380888290713324,1.0,31
2023-03-16,0.9798019267041974,0.9219380888290714,1.0,31
2023-03-17,0.9650212014645654,0.8681022880215343,0.9992522805443398,31
2023-03-18,0.9309203702899704,0.8218932256617317,0.996710034395095,31
2023-03-19,0.9191980588238132,0.7707492148945716,0.993719156572454,31
2023-03-20,0.9144464222830045,0.756243457454763,0.9922237176611336,31
2023-03-21,0.9075288113190254,0.7348586810228802,0.9908778226409451,31
2023-03-22,0.9005195444217717,0.7107821145506206,0.9868401375803798,31
2023-03-23,0.8934427415736841,0.6976222521310005,0.981157469717362,31
2023-03-24,0.8841179563621278,0.6823687752355316,0.9738298190518916,31
2023-03-25,0.8782278566501204,0.673994317332137,0.9721848362494392,31
2023-03-26,0.8884209612295402,0.7145207118289217,0.9878869448183042,31
2023-03-27,0.9271769490151811,0.7868999551368326,0.9971586660684912,31
2023-03-28,0.9560148000212256,0.8535965305817257,0.9985045610886796,31
2023-03-29,0.966188608614693,0.8897861522356811,0.9977568416330193,31
2023-03-30,0.9745630665180876,0.8945715567519067,0.9986541049798116,31
2023-03-31,0.9489814131415312,0.8256318229400329,0.9965604905039628,31
2023-04-01,0.967997607297742,0.8612232690294601,1.0,31
2023-04-02,0.9693531503109065,0.8749813070136085,0.999850456108868,31
2023-04-03,0.9575005909395699,0.835352175863616,0.9989531927620756,31
2023-04-04,0.9526524744689986,0.8241363840287125,0.9980559294152834,31
2023-04-05,0.9466321268518116,0.8199491550770152,0.9959623149394348,31
2023-04-06,0.9407468511362924,0.813369223867205,0.9941677882458502,31
2023-04-07,0.93652103021269,0.8096306265889038,0.9925228054433975,31
2023-04-08,0.9300424029291308,0.7825631822940032,0.9893823837296246,31
